game_id,date,matchup,bet_side,total_line,over_odds,under_odds,predicted_total,total_advantage,cover_prob,confidence,bet_size_fraction,bet_amount,potential_profit,book,type,result,reason,timestamp
22500358,2025-12-07 00:00:00+00:00,BOS @ TOR,Under,247.5,-110.0,-118.0,227.3504943847656,20.14950561523437,0.8302945387039365,1.0,0.1,12,10.169491525423728,betmgm,total,W,"Predicted: 227.4, Line: 247.5, Edge: 20.1pts, Probability: 83.0%, Confidence: 100.0%",2025-12-07 15:54:15.003040
22501213,2025-12-12 00:00:00+00:00,UTA @ MEM,Under,242.5,-115.0,-105.0,229.17076110839844,13.329238891601562,0.7621117851103307,0.6664619445800781,0.1,14,13.333333333333332,betmgm,total,L,"Predicted: 229.2, Line: 242.5, Edge: 13.3pts, Probability: 76.2%, Confidence: 66.6%",2025-12-12 13:19:27.572726
22501212,2025-12-12 00:00:00+00:00,CLE @ WAS,Under,245.5,-110.0,-110.0,234.4923095703125,11.0076904296875,0.7363269341040741,0.550384521484375,0.1,14,12.727272727272728,betmgm,total,L,"Predicted: 234.5, Line: 245.5, Edge: 11.0pts, Probability: 73.6%, Confidence: 55.0%",2025-12-12 13:19:27.572726
22501217,2025-12-14 00:00:00+00:00,PHI @ ATL,Over,223.5,-105.0,-125.0,234.88092041015625,11.38092041015625,0.7405107140950062,0.5690460205078125,0.1,13,12.38095238095238,betmgm,total,W,"Predicted: 234.9, Line: 223.5, Edge: 11.4pts, Probability: 74.1%, Confidence: 56.9%",2025-12-14 16:11:26.700145
22501223,2025-12-14 00:00:00+00:00,NOP @ CHI,Under,248.5,-110.0,-110.0,237.4355926513672,11.064407348632812,0.7369632898336866,0.5532203674316406,0.1,13,11.818181818181818,betmgm,total,W,"Predicted: 237.4, Line: 248.5, Edge: 11.1pts, Probability: 73.7%, Confidence: 55.3%",2025-12-14 16:11:26.700145
22501221,2025-12-14 00:00:00+00:00,GSW @ POR,Under,236.5,-110.0,-110.0,226.7242431640625,9.7757568359375,0.7224773701121072,0.488787841796875,0.1,13,11.818181818181818,betmgm,total,L,"Predicted: 226.7, Line: 236.5, Edge: 9.8pts, Probability: 72.2%, Confidence: 48.9%",2025-12-14 16:11:26.700145
22500384,2025-12-19 00:00:00+00:00,CHI @ CLE,Under,240.5,-110.0,-110.0,232.4685211181641,8.031478881835938,0.7029253754532452,0.4015739440917968,0.0940358221129537,19,17.272727272727273,betmgm,total,L,"Predicted: 232.5, Line: 240.5, Edge: 8.0pts, Probability: 70.3%, Confidence: 40.2%",2025-12-19 12:58:53.690020
22500396,2025-12-21 00:00:00+00:00,CHI @ ATL,Under,248.5,-110.0,-110.0,236.883529663086,11.616470336914062,0.7431457963729742,0.5808235168457031,0.1,26,23.63636363636364,betmgm,total,L,"Predicted: 236.9, Line: 248.5, Edge: 11.6pts, Probability: 74.3%, Confidence: 58.1%",2025-12-21 12:36:32.967338
22500398,2025-12-21 00:00:00+00:00,MIA @ NYK,Under,236.5,-110.0,-110.0,228.23843383789065,8.261566162109375,0.7054917254073486,0.4130783081054687,0.095383155838858,25,22.727272727272727,betmgm,total,L,"Predicted: 228.2, Line: 236.5, Edge: 8.3pts, Probability: 70.5%, Confidence: 41.3%",2025-12-21 12:36:32.967338
22500405,2025-12-22 00:00:00+00:00,UTA @ DEN,Under,250.5,-110.0,-110.0,241.54737854003903,8.952621459960938,0.7132277512725494,0.4476310729980469,0.0994445694180884,33,30.0,betmgm,total,W,"Predicted: 241.5, Line: 250.5, Edge: 9.0pts, Probability: 71.3%, Confidence: 44.8%",2025-12-22 13:24:15.748599
22500411,2025-12-23 00:00:00+00:00,CHI @ ATL,Under,254.5,-110.0,-110.0,236.3768005371093,18.123199462890625,0.8116716426524693,0.9061599731445312,0.1,25,22.727272727272727,betmgm,total,W,"Predicted: 236.4, Line: 254.5, Edge: 18.1pts, Probability: 81.2%, Confidence: 90.6%",2025-12-23 15:30:08.673262
22500422,2025-12-23 00:00:00+00:00,HOU @ LAC,Over,219.5,-110.0,-110.0,230.33192443847656,10.831924438476562,0.7343537557898662,0.5415962219238282,0.1,25,22.727272727272727,betmgm,total,W,"Predicted: 230.3, Line: 219.5, Edge: 10.8pts, Probability: 73.4%, Confidence: 54.2%",2025-12-23 15:30:08.673262
22500412,2025-12-23 00:00:00+00:00,NOP @ CLE,Under,248.5,-110.0,-110.0,240.1560974121093,8.343902587890625,0.7064113699284005,0.4171951293945312,0.0958659692124102,24,21.818181818181817,betmgm,total,L,"Predicted: 240.2, Line: 248.5, Edge: 8.3pts, Probability: 70.6%, Confidence: 41.7%",2025-12-23 15:30:08.673262
22500409,2025-12-23 00:00:00+00:00,WAS @ CHA,Under,239.5,-105.0,-115.0,230.96568298339844,8.534317016601562,0.7085405214671514,0.4267158508300781,0.0933405302885938,23,20.0,betmgm,total,W,"Predicted: 231.0, Line: 239.5, Edge: 8.5pts, Probability: 70.9%, Confidence: 42.7%",2025-12-23 15:30:08.673262
