Date,Tm,Home_Away,Opp,W/L,R,RA,D/N,Streak
"Tuesday, May 21",MIN,@,WSN,W,10.0,0.0,N,1
"Wednesday, May 22",MIN,@,WSN,W,3.0,2.0,D,2
"Friday, May 24",MIN,Home,TEX,W,3.0,2.0,N,3
"Saturday, May 25",MIN,Home,TEX,W,5.0,3.0,D,4
"Sunday, May 26",MIN,Home,TEX,L,2.0,6.0,D,-1
"Friday, May 31",MIN,@,HOU,W,6.0,1.0,N,2
"Saturday, Jun 1",MIN,@,HOU,L,2.0,5.0,D,-1
"Sunday, Jun 2",MIN,@,HOU,W,4.0,3.0,D,1
"Friday, Jun 7",MIN,@,PIT,L,0.0,3.0,N,-4
"Saturday, Jun 8",MIN,@,PIT,L,0.0,4.0,D,-5
"Sunday, Jun 9",MIN,@,PIT,W,11.0,5.0,D,1
"Monday, Jun 10",MIN,Home,COL,W,5.0,0.0,N,2
"Tuesday, Jun 11",MIN,Home,COL,L,4.0,5.0,N,-1
"Wednesday, Jun 12",MIN,Home,COL,W,17.0,9.0,D,1
"Thursday, Jun 13",MIN,Home,OAK,W,6.0,2.0,N,2
"Friday, Jun 14",MIN,Home,OAK,W-wo,6.0,5.0,N,3
"Sunday, Jun 16 (1)",MIN,Home,OAK,W,6.0,2.0,D,4
"Sunday, Jun 16 (2)",MIN,Home,OAK,W,8.0,7.0,N,5
"Friday, Jun 21",MIN,@,OAK,L,5.0,6.0,N,-3
"Saturday, Jun 22",MIN,@,OAK,W,10.0,2.0,D,1
"Sunday, Jun 23",MIN,@,OAK,W,3.0,0.0,D,2
"Tuesday, Jun 25",MIN,@,ARI,L,4.0,5.0,N,-1
"Wednesday, Jun 26",MIN,@,ARI,W,8.0,3.0,N,1
"Thursday, Jun 27",MIN,@,ARI,W,13.0,6.0,D,2
"Friday, Jun 28",MIN,@,SEA,L-wo,2.0,3.0,N,-1
"Saturday, Jun 29",MIN,@,SEA,W,5.0,1.0,N,1
"Sunday, Jun 30",MIN,@,SEA,W,5.0,3.0,D,2
"Friday, Jul 5",MIN,Home,HOU,L,12.0,13.0,N,-1
"Saturday, Jul 6",MIN,Home,HOU,W,9.0,3.0,D,1
"Sunday, Jul 7",MIN,Home,HOU,W-wo,3.0,2.0,D,2
"Friday, Jul 12",MIN,@,SFG,L,1.0,7.0,N,-1
"Saturday, Jul 13",MIN,@,SFG,W,4.0,2.0,D,1
"Sunday, Jul 14",MIN,@,SFG,L-wo,2.0,3.0,D,-1
"Saturday, Jul 20",MIN,Home,MIL,L,4.0,8.0,N,-2
"Sunday, Jul 21",MIN,Home,MIL,L,7.0,8.0,D,-3
"Monday, Jul 22",MIN,Home,PHI,W,7.0,2.0,N,1
"Tuesday, Jul 23",MIN,Home,PHI,L,0.0,3.0,N,-1
"Wednesday, Jul 24",MIN,Home,PHI,W-wo,5.0,4.0,D,1
"Monday, Jul 29",MIN,@,NYM,L,2.0,15.0,N,-1
"Tuesday, Jul 30",MIN,@,NYM,L,0.0,2.0,N,-2
"Wednesday, Jul 31",MIN,@,NYM,W,8.0,3.0,D,1
"Monday, Aug 5",MIN,@,CHC,W,3.0,0.0,N,5
"Tuesday, Aug 6",MIN,@,CHC,L,3.0,7.0,N,-1
"Wednesday, Aug 7",MIN,@,CHC,L,2.0,8.0,D,-2
"Thursday, Aug 15",MIN,@,TEX,W,3.0,2.0,N,1
"Friday, Aug 16",MIN,@,TEX,W,4.0,3.0,N,2
"Saturday, Aug 17",MIN,@,TEX,W,5.0,2.0,N,3
"Sunday, Aug 18",MIN,@,TEX,L-wo,5.0,6.0,D,-1
"Monday, Aug 19",MIN,@,SDP,L,3.0,5.0,N,-2
"Tuesday, Aug 20",MIN,@,SDP,L,5.0,7.0,N,-3
"Wednesday, Aug 21",MIN,@,SDP,W,11.0,4.0,D,1
"Friday, Aug 23",MIN,Home,STL,L,1.0,6.0,N,-1
"Saturday, Aug 24",MIN,Home,STL,W,6.0,0.0,N,1
"Sunday, Aug 25",MIN,Home,STL,L,2.0,3.0,D,-1
"Monday, Aug 26",MIN,Home,ATL,L,6.0,10.0,N,-2
"Tuesday, Aug 27",MIN,Home,ATL,L,6.0,8.0,N,-3
"Wednesday, Aug 28",MIN,Home,ATL,L,1.0,5.0,N,-4
"Monday, Sep 9",MIN,Home,LAA,L,2.0,6.0,N,-4
"Tuesday, Sep 10",MIN,Home,LAA,W,10.0,5.0,N,1
"Wednesday, Sep 11",MIN,Home,LAA,W,6.0,4.0,N,2
"Friday, Sep 13",MIN,Home,CIN,L,4.0,8.0,N,-1
"Saturday, Sep 14",MIN,Home,CIN,L,1.0,11.0,N,-2
"Sunday, Sep 15",MIN,Home,CIN,W,9.0,2.0,D,1
"Tuesday, Sep 24",MIN,Home,MIA,L,1.0,4.0,N,-3
"Wednesday, Sep 25",MIN,Home,MIA,W,8.0,3.0,N,1
"Thursday, Sep 26",MIN,Home,MIA,L,6.0,8.0,N,-1
"Friday, Apr 5",HOU,@,TEX,L,2.0,10.0,N,-1
"Saturday, Apr 6",HOU,@,TEX,L,2.0,7.0,N,-2
"Sunday, Apr 7",HOU,@,TEX,W,3.0,1.0,N,1
"Monday, Apr 8",HOU,@,TEX,W,10.0,5.0,N,2
"Friday, Apr 12",HOU,Home,TEX,L,8.0,12.0,N,-4
"Saturday, Apr 13",HOU,Home,TEX,W,9.0,2.0,D,1
"Sunday, Apr 14",HOU,Home,TEX,W,8.0,5.0,D,2
"Monday, Apr 15",HOU,Home,ATL,L,1.0,6.0,N,-1
"Tuesday, Apr 16",HOU,Home,ATL,L,2.0,6.0,N,-2
"Wednesday, Apr 17",HOU,Home,ATL,L,4.0,5.0,D,-3
"Friday, Apr 19",HOU,@,WSN,W,5.0,3.0,N,1
"Saturday, Apr 20",HOU,@,WSN,L-wo,4.0,5.0,D,-1
"Sunday, Apr 21",HOU,@,WSN,L,0.0,6.0,D,-2
"Tuesday, Apr 23",HOU,@,CHC,L,2.0,7.0,N,-3
"Wednesday, Apr 24",HOU,@,CHC,L,3.0,4.0,N,-4
"Thursday, Apr 25",HOU,@,CHC,L,1.0,3.0,D,-5
"Saturday, Apr 27",HOU,@,COL,W,12.0,4.0,N,1
"Sunday, Apr 28",HOU,@,COL,W,8.0,2.0,D,2
"Friday, May 3",HOU,Home,SEA,W,5.0,3.0,N,2
"Saturday, May 4",HOU,Home,SEA,L,0.0,5.0,N,-1
"Sunday, May 5",HOU,Home,SEA,L,4.0,5.0,D,-2
"Monday, May 13",HOU,Home,OAK,W,9.0,2.0,N,2
"Tuesday, May 14",HOU,Home,OAK,W-wo,2.0,1.0,N,3
"Wednesday, May 15",HOU,Home,OAK,W,3.0,0.0,N,4
"Thursday, May 16",HOU,Home,OAK,W,8.0,1.0,N,5
"Friday, May 17",HOU,Home,MIL,W,5.0,4.0,N,6
"Saturday, May 18",HOU,Home,MIL,L,2.0,4.0,N,-1
"Sunday, May 19",HOU,Home,MIL,W,9.0,4.0,D,1
"Monday, May 20",HOU,Home,LAA,L,7.0,9.0,N,-1
"Tuesday, May 21",HOU,Home,LAA,W-wo,6.0,5.0,N,1
"Wednesday, May 22",HOU,Home,LAA,L,1.0,2.0,D,-1
"Friday, May 24",HOU,@,OAK,W,6.0,3.0,N,1
"Saturday, May 25",HOU,@,OAK,L,1.0,3.0,D,-1
"Sunday, May 26",HOU,@,OAK,W,5.0,2.0,D,1
"Monday, May 27",HOU,@,SEA,L,2.0,3.0,N,-1
"Tuesday, May 28",HOU,@,SEA,L,2.0,4.0,N,-2
"Wednesday, May 29",HOU,@,SEA,L-wo,1.0,2.0,N,-3
"Thursday, May 30",HOU,@,SEA,W,4.0,0.0,D,1
"Monday, Jun 3",HOU,Home,STL,W,7.0,4.0,N,1
"Tuesday, Jun 4",HOU,Home,STL,W,8.0,5.0,N,2
"Wednesday, Jun 5",HOU,Home,STL,L,2.0,4.0,D,-1
"Friday, Jun 7",HOU,@,LAA,W,7.0,1.0,N,1
"Saturday, Jun 8",HOU,@,LAA,W,6.0,1.0,N,2
"Sunday, Jun 9",HOU,@,LAA,L-wo,7.0,9.0,D,-1
"Monday, Jun 10",HOU,@,SFG,L-wo,3.0,4.0,N,-2
"Tuesday, Jun 11",HOU,@,SFG,W,3.0,1.0,N,1
"Wednesday, Jun 12",HOU,@,SFG,L,3.0,5.0,D,-1
"Tuesday, Jun 25",HOU,Home,COL,W,5.0,2.0,N,6
"Wednesday, Jun 26",HOU,Home,COL,W,7.0,1.0,D,7
"Friday, Jun 28",HOU,@,NYM,L,2.0,7.0,N,-1
"Saturday, Jun 29",HOU,@,NYM,W,9.0,6.0,D,1
"Sunday, Jun 30",HOU,@,NYM,W,10.0,5.0,D,2
"Tuesday, Jul 9",HOU,Home,MIA,W,4.0,3.0,N,1
"Wednesday, Jul 10",HOU,Home,MIA,W,9.0,1.0,N,2
"Thursday, Jul 11",HOU,Home,MIA,W,6.0,3.0,N,3
"Friday, Jul 12",HOU,Home,TEX,W,6.0,3.0,N,4
"Saturday, Jul 13",HOU,Home,TEX,L,1.0,2.0,D,-1
"Sunday, Jul 14",HOU,Home,TEX,L,2.0,4.0,D,-2
"Friday, Jul 19",HOU,@,SEA,W,3.0,0.0,N,1
"Saturday, Jul 20",HOU,@,SEA,W,4.0,2.0,N,2
"Sunday, Jul 21",HOU,@,SEA,L,4.0,6.0,D,-1
"Monday, Jul 22",HOU,@,OAK,L,0.0,4.0,N,-2
"Tuesday, Jul 23",HOU,@,OAK,L,2.0,8.0,N,-3
"Wednesday, Jul 24",HOU,@,OAK,W,8.0,1.0,D,1
"Friday, Jul 26",HOU,Home,LAD,W,5.0,0.0,N,2
"Saturday, Jul 27",HOU,Home,LAD,W-wo,7.0,6.0,N,3
"Sunday, Jul 28",HOU,Home,LAD,L,2.0,6.0,D,-1
"Monday, Jul 29",HOU,Home,PIT,L,3.0,5.0,N,-2
"Tuesday, Jul 30",HOU,Home,PIT,L,2.0,6.0,N,-3
"Wednesday, Jul 31",HOU,Home,PIT,W,5.0,4.0,N,1
"Monday, Aug 5",HOU,@,TEX,L-wo,3.0,4.0,N,-3
"Tuesday, Aug 6",HOU,@,TEX,W,4.0,2.0,N,1
"Wednesday, Aug 7",HOU,@,TEX,W,6.0,4.0,D,2
"Monday, Aug 26",HOU,@,PHI,L-wo,2.0,3.0,N,-1
"Tuesday, Aug 27",HOU,@,PHI,L,0.0,5.0,N,-2
"Wednesday, Aug 28",HOU,@,PHI,W,10.0,0.0,D,1
"Monday, Sep 2",HOU,@,CIN,L,3.0,5.0,D,-1
"Wednesday, Sep 4",HOU,@,CIN,L,5.0,12.0,N,-2
"Thursday, Sep 5",HOU,@,CIN,L,0.0,1.0,D,-3
"Friday, Sep 6",HOU,Home,ARI,W,8.0,0.0,N,1
"Saturday, Sep 7",HOU,Home,ARI,W,11.0,5.0,D,2
"Sunday, Sep 8",HOU,Home,ARI,L,6.0,12.0,N,-1
"Tuesday, Sep 10",HOU,Home,OAK,L,3.0,4.0,N,-2
"Wednesday, Sep 11",HOU,Home,OAK,L,4.0,5.0,N,-3
"Thursday, Sep 12",HOU,Home,OAK,W,6.0,3.0,D,1
"Friday, Sep 13",HOU,@,LAA,W,5.0,3.0,N,2
"Saturday, Sep 14",HOU,@,LAA,W,5.0,3.0,N,3
"Sunday, Sep 15",HOU,@,LAA,W,6.0,4.0,D,4
"Monday, Sep 16",HOU,@,SDP,L,1.0,3.0,N,-1
"Tuesday, Sep 17",HOU,@,SDP,W,4.0,3.0,N,1
"Wednesday, Sep 18",HOU,@,SDP,L,0.0,4.0,D,-1
"Thursday, Sep 19",HOU,Home,LAA,W,3.0,1.0,N,1
"Friday, Sep 20",HOU,Home,LAA,W,9.0,7.0,N,2
"Saturday, Sep 21",HOU,Home,LAA,W,10.0,4.0,N,3
"Sunday, Sep 22",HOU,Home,LAA,L,8.0,9.0,D,-1
"Monday, Sep 23",HOU,Home,SEA,L,1.0,6.0,N,-2
"Tuesday, Sep 24",HOU,Home,SEA,W,4.0,3.0,N,1
"Wednesday, Sep 25",HOU,Home,SEA,L,1.0,8.0,D,-1
"Monday, Apr 1",LAA,@,MIA,W,7.0,4.0,N,2
"Tuesday, Apr 2",LAA,@,MIA,W,3.0,1.0,N,3
"Wednesday, Apr 3",LAA,@,MIA,W,10.0,2.0,D,4
"Friday, Apr 19",LAA,@,CIN,L,1.0,7.0,N,-2
"Saturday, Apr 20",LAA,@,CIN,L,5.0,7.0,N,-3
"Sunday, Apr 21",LAA,@,CIN,L,0.0,3.0,D,-4
"Monday, Apr 29",LAA,Home,PHI,W,6.0,5.0,N,1
"Tuesday, Apr 30",LAA,Home,PHI,L,5.0,7.0,N,-1
"Wednesday, May 1",LAA,Home,PHI,L,1.0,2.0,D,-2
"Monday, May 6",LAA,@,PIT,L,1.0,4.0,N,-3
"Tuesday, May 7",LAA,@,PIT,W,9.0,0.0,N,1
"Wednesday, May 8",LAA,@,PIT,W,5.0,4.0,D,2
"Monday, May 13",LAA,Home,STL,L,5.0,10.0,N,-2
"Tuesday, May 14",LAA,Home,STL,L,6.0,7.0,N,-3
"Wednesday, May 15",LAA,Home,STL,W,7.0,2.0,N,1
"Friday, May 17",LAA,@,TEX,W,9.0,3.0,N,2
"Saturday, May 18",LAA,@,TEX,L-wo,2.0,3.0,N,-1
"Sunday, May 19",LAA,@,TEX,W,4.0,1.0,D,1
"Friday, May 31",LAA,@,SEA,L,4.0,5.0,N,-3
"Saturday, Jun 1",LAA,@,SEA,L,0.0,9.0,D,-4
"Sunday, Jun 2",LAA,@,SEA,L,1.0,5.0,D,-5
"Monday, Jun 3",LAA,Home,SDP,W,2.0,1.0,N,1
"Tuesday, Jun 4",LAA,Home,SDP,W,4.0,2.0,N,2
"Wednesday, Jun 5",LAA,Home,SDP,W,3.0,2.0,N,3
"Tuesday, Jun 11",LAA,@,ARI,L,4.0,9.0,N,-1
"Wednesday, Jun 12",LAA,@,ARI,W,8.0,3.0,N,1
"Thursday, Jun 13",LAA,@,ARI,L,1.0,11.0,N,-1
"Friday, Jun 14",LAA,@,SFG,W,8.0,6.0,N,1
"Saturday, Jun 15",LAA,@,SFG,W,4.0,3.0,D,2
"Sunday, Jun 16",LAA,@,SFG,L,6.0,13.0,D,-1
"Monday, Jun 17",LAA,Home,MIL,W,5.0,3.0,N,1
"Tuesday, Jun 18",LAA,Home,MIL,L,3.0,6.0,N,-1
"Wednesday, Jun 19",LAA,Home,MIL,L,0.0,2.0,N,-2
"Friday, Jun 21",LAA,@,LAD,W,3.0,2.0,N,1
"Saturday, Jun 22",LAA,@,LAD,L,2.0,7.0,N,-1
"Monday, Jun 24",LAA,Home,OAK,W,5.0,1.0,N,1
"Tuesday, Jun 25",LAA,Home,OAK,W,7.0,5.0,N,2
"Wednesday, Jun 26",LAA,Home,OAK,W,5.0,2.0,D,3
"Tuesday, Jul 2",LAA,@,OAK,L,5.0,7.0,N,-2
"Wednesday, Jul 3",LAA,@,OAK,L,0.0,5.0,N,-3
"Thursday, Jul 4",LAA,@,OAK,L,0.0,5.0,D,-4
"Friday, Jul 5",LAA,@,CHC,L,1.0,5.0,D,-5
"Saturday, Jul 6",LAA,@,CHC,W,7.0,0.0,D,1
"Sunday, Jul 7",LAA,@,CHC,L,0.0,5.0,D,-1
"Monday, Jul 8",LAA,Home,TEX,L,4.0,9.0,N,-2
"Tuesday, Jul 9",LAA,Home,TEX,L,4.0,5.0,N,-3
"Wednesday, Jul 10",LAA,Home,TEX,W,7.0,2.0,N,1
"Thursday, Jul 11",LAA,Home,SEA,L,0.0,11.0,N,-1
"Friday, Jul 12",LAA,Home,SEA,W-wo,6.0,5.0,N,1
"Saturday, Jul 13",LAA,Home,SEA,W,2.0,1.0,N,2
"Sunday, Jul 14",LAA,Home,SEA,W,3.0,2.0,D,3
"Friday, Jul 19",LAA,@,OAK,L,3.0,13.0,N,-1
"Saturday, Jul 20",LAA,@,OAK,L,2.0,8.0,D,-2
"Sunday, Jul 21",LAA,@,OAK,W,8.0,5.0,D,1
"Monday, Jul 22",LAA,@,SEA,W,3.0,1.0,N,2
"Tuesday, Jul 23",LAA,@,SEA,W,5.0,1.0,N,3
"Wednesday, Jul 24",LAA,@,SEA,W,2.0,1.0,D,4
"Thursday, Jul 25",LAA,Home,OAK,L,5.0,6.0,N,-1
"Friday, Jul 26",LAA,Home,OAK,L,4.0,5.0,N,-2
"Saturday, Jul 27",LAA,Home,OAK,L,1.0,3.0,N,-3
"Sunday, Jul 28",LAA,Home,OAK,W,8.0,6.0,D,1
"Tuesday, Jul 30",LAA,Home,COL,W,10.0,7.0,N,2
"Wednesday, Jul 31",LAA,Home,COL,L,1.0,2.0,N,-1
"Thursday, Aug 1",LAA,Home,COL,L,4.0,5.0,N,-2
"Friday, Aug 2",LAA,Home,NYM,L,1.0,5.0,N,-3
"Saturday, Aug 3",LAA,Home,NYM,W,5.0,4.0,N,1
"Sunday, Aug 4",LAA,Home,NYM,W,3.0,2.0,D,2
"Friday, Aug 9",LAA,@,WSN,L-wo,2.0,3.0,N,-1
"Saturday, Aug 10",LAA,@,WSN,L-wo,4.0,5.0,N,-2
"Sunday, Aug 11",LAA,@,WSN,W,6.0,4.0,D,1
"Friday, Aug 16",LAA,Home,ATL,W,3.0,2.0,N,1
"Saturday, Aug 17",LAA,Home,ATL,L,3.0,11.0,N,-1
"Sunday, Aug 18",LAA,Home,ATL,L,1.0,3.0,D,-2
"Friday, Aug 30",LAA,Home,SEA,L,5.0,9.0,N,-1
"Saturday, Aug 31",LAA,Home,SEA,W-wo,5.0,4.0,N,1
"Sunday, Sep 1",LAA,Home,SEA,W,3.0,2.0,D,2
"Tuesday, Sep 3",LAA,Home,LAD,L,2.0,6.0,N,-1
"Wednesday, Sep 4",LAA,Home,LAD,W,10.0,1.0,N,1
"Thursday, Sep 5",LAA,@,TEX,L,1.0,3.0,N,-1
"Friday, Sep 6",LAA,@,TEX,W,5.0,1.0,N,1
"Saturday, Sep 7",LAA,@,TEX,L,4.0,6.0,N,-1
"Sunday, Sep 8",LAA,@,TEX,L,4.0,7.0,D,-2
"Friday, Sep 27",LAA,Home,TEX,L,2.0,5.0,N,-4
"Saturday, Sep 28",LAA,Home,TEX,L,8.0,9.0,N,-5
"Sunday, Sep 29",LAA,Home,TEX,L,0.0,8.0,D,-6
"Tuesday, Apr 9",OAK,@,TEX,W,4.0,3.0,N,3
"Wednesday, Apr 10",OAK,@,TEX,L,2.0,6.0,N,-1
"Thursday, Apr 11",OAK,@,TEX,W,1.0,0.0,D,1
"Friday, Apr 12",OAK,Home,WSN,W-wo,2.0,1.0,N,2
"Saturday, Apr 13",OAK,Home,WSN,L,1.0,3.0,D,-1
"Sunday, Apr 14",OAK,Home,WSN,W,7.0,6.0,D,1
"Monday, Apr 15",OAK,Home,STL,L,1.0,3.0,N,-1
"Tuesday, Apr 16",OAK,Home,STL,L,2.0,3.0,N,-2
"Wednesday, Apr 17",OAK,Home,STL,W,6.0,3.0,D,1
"Monday, Apr 29",OAK,Home,PIT,W,5.0,1.0,N,2
"Tuesday, Apr 30",OAK,Home,PIT,W,5.0,2.0,N,3
"Wednesday, May 1",OAK,Home,PIT,W,4.0,0.0,D,4
"Friday, May 3",OAK,Home,MIA,W,3.0,1.0,N,5
"Saturday, May 4",OAK,Home,MIA,W,20.0,4.0,D,6
"Sunday, May 5",OAK,Home,MIA,L,3.0,12.0,D,-1
"Monday, May 6",OAK,Home,TEX,L,2.0,4.0,N,-2
"Tuesday, May 7",OAK,Home,TEX,L,8.0,15.0,D,-3
"Wednesday, May 8 (1)",OAK,Home,TEX,W,9.0,4.0,D,1
"Wednesday, May 8 (2)",OAK,Home,TEX,L,11.0,12.0,D,-1
"Friday, May 10",OAK,@,SEA,L,1.0,8.0,N,-2
"Saturday, May 11",OAK,@,SEA,W,8.0,1.0,N,1
"Sunday, May 12",OAK,@,SEA,L,4.0,8.0,D,-1
"Tuesday, May 21",OAK,Home,COL,W,5.0,4.0,N,1
"Wednesday, May 22",OAK,Home,COL,L,3.0,4.0,N,-1
"Thursday, May 23",OAK,Home,COL,W-wo,10.0,9.0,D,1
"Friday, May 31",OAK,@,ATL,L,2.0,4.0,N,-3
"Saturday, Jun 1",OAK,@,ATL,W,11.0,9.0,D,1
"Sunday, Jun 2",OAK,@,ATL,L,1.0,3.0,D,-1
"Tuesday, Jun 4",OAK,Home,SEA,L,3.0,4.0,N,-2
"Wednesday, Jun 5",OAK,Home,SEA,W,2.0,1.0,N,1
"Thursday, Jun 6",OAK,Home,SEA,L,0.0,3.0,D,-1
"Monday, Jun 10",OAK,@,SDP,L,1.0,6.0,N,-3
"Tuesday, Jun 11",OAK,@,SDP,L-wo,3.0,4.0,N,-4
"Wednesday, Jun 12",OAK,@,SDP,L-wo,4.0,5.0,D,-5
"Friday, Jun 28",OAK,@,ARI,W,9.0,4.0,N,1
"Saturday, Jun 29",OAK,@,ARI,L,0.0,3.0,D,-1
"Sunday, Jun 30",OAK,@,ARI,L,1.0,5.0,D,-2
"Friday, Jul 12",OAK,@,PHI,W,6.0,2.0,N,1
"Saturday, Jul 13",OAK,@,PHI,L,5.0,11.0,D,-1
"Sunday, Jul 14",OAK,@,PHI,W,18.0,3.0,D,1
"Tuesday, Jul 30",OAK,@,SFG,W,5.0,2.0,N,1
"Wednesday, Jul 31",OAK,@,SFG,L,0.0,1.0,N,-1
"Friday, Aug 2",OAK,Home,LAD,W,6.0,5.0,N,1
"Saturday, Aug 3",OAK,Home,LAD,L,0.0,10.0,N,-1
"Sunday, Aug 4",OAK,Home,LAD,L,2.0,3.0,D,-2
"Tuesday, Aug 13",OAK,@,NYM,W,9.0,4.0,N,3
"Wednesday, Aug 14",OAK,@,NYM,L,1.0,9.0,N,-1
"Thursday, Aug 15",OAK,@,NYM,W,7.0,6.0,D,1
"Saturday, Aug 17",OAK,Home,SFG,W,2.0,0.0,D,2
"Sunday, Aug 18",OAK,Home,SFG,L,2.0,4.0,D,-1
"Friday, Aug 23",OAK,Home,MIL,L,3.0,11.0,N,-1
"Saturday, Aug 24",OAK,Home,MIL,L,5.0,9.0,D,-2
"Sunday, Aug 25",OAK,Home,MIL,W,4.0,3.0,D,1
"Tuesday, Aug 27",OAK,@,CIN,W,5.0,4.0,N,2
"Wednesday, Aug 28",OAK,@,CIN,W,9.0,6.0,N,3
"Thursday, Aug 29",OAK,@,CIN,L-wo,9.0,10.0,N,-1
"Friday, Aug 30",OAK,@,TEX,W,9.0,2.0,N,1
"Saturday, Aug 31",OAK,@,TEX,L-wo,2.0,3.0,N,-1
"Sunday, Sep 1",OAK,@,TEX,L-wo,4.0,6.0,D,-2
"Monday, Sep 2",OAK,Home,SEA,W-wo,5.0,4.0,D,1
"Tuesday, Sep 3",OAK,Home,SEA,W-wo,3.0,2.0,N,2
"Wednesday, Sep 4",OAK,Home,SEA,L,3.0,16.0,N,-1
"Thursday, Sep 5",OAK,Home,SEA,L,4.0,6.0,D,-2
"Monday, Sep 16",OAK,@,CHC,L,2.0,9.0,N,-3
"Tuesday, Sep 17",OAK,@,CHC,W,4.0,3.0,N,1
"Wednesday, Sep 18",OAK,@,CHC,W,5.0,3.0,D,2
"Tuesday, Sep 24",OAK,Home,TEX,W-wo,5.0,4.0,N,1
"Wednesday, Sep 25",OAK,Home,TEX,L,1.0,5.0,N,-1
"Thursday, Sep 26",OAK,Home,TEX,W,3.0,2.0,D,1
"Friday, Sep 27",OAK,@,SEA,L,0.0,2.0,N,-1
"Saturday, Sep 28",OAK,@,SEA,L-wo,6.0,7.0,N,-2
"Sunday, Sep 29",OAK,@,SEA,L,4.0,6.0,D,-3
"Friday, Apr 5",SEA,@,MIL,L-wo,5.0,6.0,N,-3
"Saturday, Apr 6",SEA,@,MIL,W,5.0,3.0,N,1
"Sunday, Apr 7",SEA,@,MIL,L,4.0,12.0,D,-1
"Friday, Apr 12",SEA,Home,CHC,W,4.0,2.0,N,2
"Saturday, Apr 13",SEA,Home,CHC,L,1.0,4.0,N,-1
"Sunday, Apr 14",SEA,Home,CHC,L,2.0,3.0,D,-2
"Monday, Apr 15",SEA,Home,CIN,W,9.0,3.0,N,1
"Tuesday, Apr 16",SEA,Home,CIN,W,3.0,1.0,N,2
"Wednesday, Apr 17",SEA,Home,CIN,W,5.0,1.0,D,3
"Saturday, Apr 20",SEA,@,COL,W,7.0,0.0,N,4
"Sunday, Apr 21 (1)",SEA,@,COL,L-wo,1.0,2.0,D,-1
"Sunday, Apr 21 (2)",SEA,@,COL,W,10.0,2.0,N,1
"Tuesday, Apr 23",SEA,@,TEX,W,4.0,0.0,N,2
"Wednesday, Apr 24",SEA,@,TEX,L,1.0,5.0,N,-1
"Thursday, Apr 25",SEA,@,TEX,W,4.0,3.0,D,1
"Friday, Apr 26",SEA,Home,ARI,W,6.0,1.0,N,2
"Saturday, Apr 27",SEA,Home,ARI,W,3.0,1.0,N,3
"Sunday, Apr 28",SEA,Home,ARI,L,2.0,3.0,D,-1
"Monday, Apr 29",SEA,Home,ATL,W-wo,2.0,1.0,N,1
"Tuesday, Apr 30",SEA,Home,ATL,W,3.0,2.0,N,2
"Wednesday, May 1",SEA,Home,ATL,L,2.0,5.0,D,-1
"Friday, May 24",SEA,@,WSN,L,1.0,6.0,N,-3
"Saturday, May 25",SEA,@,WSN,L,1.0,3.0,D,-4
"Sunday, May 26",SEA,@,WSN,W,9.0,5.0,D,1
"Friday, Jun 14",SEA,Home,TEX,W,3.0,2.0,N,1
"Saturday, Jun 15",SEA,Home,TEX,W,7.0,5.0,D,2
"Sunday, Jun 16",SEA,Home,TEX,W,5.0,0.0,D,3
"Friday, Jun 21",SEA,@,MIA,L-wo,2.0,3.0,N,-3
"Saturday, Jun 22",SEA,@,MIA,W,9.0,0.0,D,1
"Sunday, Jun 23",SEA,@,MIA,L,4.0,6.0,D,-1
"Tuesday, Jul 9",SEA,@,SDP,W,8.0,3.0,N,1
"Wednesday, Jul 10",SEA,@,SDP,W,2.0,0.0,D,2
"Friday, Aug 2",SEA,Home,PHI,W,10.0,2.0,N,1
"Saturday, Aug 3",SEA,Home,PHI,W-wo,6.0,5.0,N,2
"Sunday, Aug 4",SEA,Home,PHI,L,0.0,6.0,D,-1
"Friday, Aug 9",SEA,Home,NYM,W,6.0,0.0,N,2
"Saturday, Aug 10",SEA,Home,NYM,W,4.0,0.0,N,3
"Sunday, Aug 11",SEA,Home,NYM,W,12.0,1.0,D,4
"Friday, Aug 16",SEA,@,PIT,L,3.0,5.0,N,-4
"Saturday, Aug 17",SEA,@,PIT,L,2.0,7.0,D,-5
"Sunday, Aug 18",SEA,@,PIT,W,10.0,3.0,D,1
"Monday, Aug 19",SEA,@,LAD,L,0.0,3.0,N,-1
"Tuesday, Aug 20",SEA,@,LAD,L,3.0,6.0,N,-2
"Wednesday, Aug 21",SEA,@,LAD,L,4.0,8.0,N,-3
"Friday, Aug 23",SEA,Home,SFG,W-wo,6.0,5.0,N,1
"Saturday, Aug 24",SEA,Home,SFG,L,3.0,4.0,D,-1
"Sunday, Aug 25",SEA,Home,SFG,W,4.0,3.0,D,1
"Friday, Sep 6",SEA,@,STL,W,6.0,1.0,N,3
"Saturday, Sep 7",SEA,@,STL,L,0.0,2.0,N,-1
"Sunday, Sep 8",SEA,@,STL,W,10.0,4.0,D,1
"Tuesday, Sep 10",SEA,Home,SDP,L,3.0,7.0,N,-1
"Wednesday, Sep 11",SEA,Home,SDP,W,5.0,2.0,N,1
"Thursday, Sep 12",SEA,Home,TEX,L,4.0,5.0,N,-1
"Friday, Sep 13",SEA,Home,TEX,W,5.0,4.0,N,1
"Saturday, Sep 14",SEA,Home,TEX,W-wo,5.0,4.0,N,2
"Sunday, Sep 15",SEA,Home,TEX,W,7.0,0.0,D,3
