Date,Tm,Home_Away,Opp,W/L,R,RA,D/N,Streak
"Thursday, Apr 1",ATL,@,PHI,L-wo,2.0,3.0,D,-1
"Saturday, Apr 3",ATL,@,PHI,L,0.0,4.0,D,-2
"Sunday, Apr 4",ATL,@,PHI,L,1.0,2.0,D,-3
"Tuesday, Apr 6",ATL,@,WSN,L-wo,5.0,6.0,D,-4
"Wednesday, Apr 7 (1)",ATL,@,WSN,W,7.0,6.0,D,1
"Wednesday, Apr 7 (2)",ATL,@,WSN,W,2.0,0.0,D,2
"Friday, Apr 9",ATL,Home,PHI,W,8.0,1.0,N,3
"Saturday, Apr 10",ATL,Home,PHI,W,5.0,4.0,N,4
"Sunday, Apr 11",ATL,Home,PHI,L,6.0,7.0,N,-1
"Monday, Apr 12",ATL,Home,MIA,L,3.0,5.0,N,-2
"Tuesday, Apr 13",ATL,Home,MIA,L,8.0,14.0,N,-3
"Wednesday, Apr 14",ATL,Home,MIA,L,5.0,6.0,N,-4
"Thursday, Apr 15",ATL,Home,MIA,W-wo,7.0,6.0,D,1
"Friday, Apr 16",ATL,@,CHC,W,5.0,2.0,D,2
"Saturday, Apr 17",ATL,@,CHC,L,4.0,13.0,D,-1
"Sunday, Apr 18",ATL,@,CHC,W,13.0,4.0,N,1
"Monday, Apr 26",ATL,Home,CHC,W,8.0,7.0,N,1
"Tuesday, Apr 27",ATL,Home,CHC,W,5.0,0.0,N,2
"Wednesday, Apr 28",ATL,Home,CHC,W,10.0,0.0,N,3
"Thursday, Apr 29",ATL,Home,CHC,L,3.0,9.0,N,-1
"Tuesday, May 4",ATL,@,WSN,W,6.0,1.0,N,1
"Wednesday, May 5",ATL,@,WSN,W,5.0,3.0,N,2
"Thursday, May 6",ATL,@,WSN,W,3.0,2.0,D,3
"Friday, May 7",ATL,Home,PHI,L,2.0,12.0,N,-1
"Saturday, May 8",ATL,Home,PHI,W-wo,8.0,7.0,N,1
"Sunday, May 9",ATL,Home,PHI,W,6.0,1.0,N,2
"Friday, May 14",ATL,@,MIL,W,6.0,3.0,N,1
"Saturday, May 15",ATL,@,MIL,W,5.0,1.0,N,2
"Sunday, May 16",ATL,@,MIL,L,9.0,10.0,D,-1
"Monday, May 17",ATL,Home,NYM,L,1.0,3.0,N,-2
"Tuesday, May 18",ATL,Home,NYM,L,3.0,4.0,N,-3
"Wednesday, May 19",ATL,Home,NYM,W-wo,5.0,4.0,N,1
"Thursday, May 20",ATL,Home,PIT,L,4.0,6.0,N,-1
"Friday, May 21",ATL,Home,PIT,W,20.0,1.0,N,1
"Saturday, May 22",ATL,Home,PIT,W,6.0,1.0,D,2
"Sunday, May 23",ATL,Home,PIT,W,7.0,1.0,D,3
"Saturday, May 29",ATL,@,NYM,L,2.0,13.0,N,-2
"Monday, May 31",ATL,Home,WSN,W,5.0,3.0,N,1
"Tuesday, Jun 1",ATL,Home,WSN,L,6.0,11.0,N,-1
"Wednesday, Jun 2",ATL,Home,WSN,L,3.0,5.0,N,-2
"Thursday, Jun 3",ATL,Home,WSN,W,5.0,1.0,D,1
"Friday, Jun 4",ATL,Home,LAD,L,5.0,9.0,N,-1
"Saturday, Jun 5",ATL,Home,LAD,W,6.0,4.0,N,1
"Sunday, Jun 6",ATL,Home,LAD,W,4.0,2.0,D,2
"Tuesday, Jun 8",ATL,@,PHI,W,9.0,5.0,N,3
"Wednesday, Jun 9",ATL,@,PHI,L-wo,1.0,2.0,N,-1
"Thursday, Jun 10",ATL,@,PHI,L-wo,3.0,4.0,D,-2
"Friday, Jun 11",ATL,@,MIA,L,3.0,4.0,N,-3
"Saturday, Jun 12",ATL,@,MIA,L,2.0,4.0,D,-4
"Sunday, Jun 13",ATL,@,MIA,W,6.0,4.0,D,1
"Thursday, Jun 17",ATL,Home,STL,W,4.0,0.0,N,1
"Friday, Jun 18",ATL,Home,STL,W,9.0,1.0,N,2
"Sunday, Jun 20 (1)",ATL,Home,STL,L,1.0,9.0,D,-1
"Sunday, Jun 20 (2)",ATL,Home,STL,W,1.0,0.0,N,1
"Monday, Jun 21 (1)",ATL,@,NYM,L,2.0,4.0,N,-1
"Monday, Jun 21 (2)",ATL,@,NYM,W,1.0,0.0,N,1
"Tuesday, Jun 22",ATL,@,NYM,W,3.0,0.0,N,2
"Wednesday, Jun 23",ATL,@,NYM,L,3.0,7.0,N,-1
"Thursday, Jun 24",ATL,@,CIN,L,3.0,5.0,N,-2
"Friday, Jun 25",ATL,@,CIN,W,3.0,2.0,N,1
"Saturday, Jun 26",ATL,@,CIN,L,1.0,4.0,D,-1
"Sunday, Jun 27",ATL,@,CIN,W,4.0,0.0,D,1
"Tuesday, Jun 29",ATL,Home,NYM,L,3.0,4.0,N,-1
"Wednesday, Jun 30",ATL,Home,NYM,W,20.0,2.0,N,1
"Thursday, Jul 1",ATL,Home,NYM,W-wo,4.0,3.0,N,2
"Friday, Jul 2",ATL,Home,MIA,W,1.0,0.0,N,3
"Saturday, Jul 3",ATL,Home,MIA,L,2.0,3.0,D,-1
"Sunday, Jul 4",ATL,Home,MIA,W-wo,8.0,7.0,D,1
"Monday, Jul 5",ATL,@,PIT,L,1.0,11.0,N,-1
"Tuesday, Jul 6",ATL,@,PIT,L-wo,1.0,2.0,N,-2
"Wednesday, Jul 7",ATL,@,PIT,W,14.0,3.0,D,1
"Friday, Jul 9",ATL,@,MIA,W,5.0,0.0,N,2
"Saturday, Jul 10",ATL,@,MIA,W,5.0,4.0,D,3
"Sunday, Jul 11",ATL,@,MIA,L,4.0,7.0,D,-1
"Tuesday, Jul 20",ATL,Home,SDP,W,2.0,1.0,N,1
"Wednesday, Jul 21 (1)",ATL,Home,SDP,L,2.0,3.0,D,-1
"Wednesday, Jul 21 (2)",ATL,Home,SDP,L,5.0,6.0,N,-2
"Thursday, Jul 22",ATL,@,PHI,W,7.0,2.0,N,1
"Friday, Jul 23",ATL,@,PHI,L,1.0,5.0,N,-1
"Saturday, Jul 24",ATL,@,PHI,W,15.0,3.0,N,1
"Sunday, Jul 25",ATL,@,PHI,L,1.0,2.0,D,-1
"Monday, Jul 26 (1)",ATL,@,NYM,W,2.0,0.0,N,1
"Monday, Jul 26 (2)",ATL,@,NYM,L,0.0,1.0,N,-1
"Tuesday, Jul 27",ATL,@,NYM,W,12.0,5.0,N,1
"Wednesday, Jul 28",ATL,@,NYM,L,1.0,2.0,N,-1
"Thursday, Jul 29",ATL,@,NYM,W,6.0,3.0,D,1
"Friday, Jul 30",ATL,Home,MIL,L,5.0,9.0,N,-1
"Saturday, Jul 31",ATL,Home,MIL,W,8.0,1.0,N,1
"Sunday, Aug 1",ATL,Home,MIL,L,1.0,2.0,D,-1
"Tuesday, Aug 3",ATL,@,STL,W,6.0,1.0,N,1
"Wednesday, Aug 4",ATL,@,STL,W,7.0,4.0,N,2
"Thursday, Aug 5",ATL,@,STL,W,8.0,4.0,N,3
"Friday, Aug 6",ATL,Home,WSN,W,8.0,4.0,N,4
"Saturday, Aug 7",ATL,Home,WSN,L,2.0,3.0,N,-1
"Sunday, Aug 8",ATL,Home,WSN,W,5.0,4.0,D,1
"Tuesday, Aug 10",ATL,Home,CIN,W,3.0,2.0,N,2
"Wednesday, Aug 11",ATL,Home,CIN,W-wo,8.0,6.0,N,3
"Thursday, Aug 12",ATL,Home,CIN,L,3.0,12.0,N,-1
"Friday, Aug 13",ATL,@,WSN,W,4.0,2.0,N,1
"Saturday, Aug 14",ATL,@,WSN,W,12.0,2.0,N,2
"Sunday, Aug 15",ATL,@,WSN,W,6.0,5.0,D,3
"Monday, Aug 16",ATL,@,MIA,W,12.0,2.0,N,4
"Tuesday, Aug 17",ATL,@,MIA,W,2.0,0.0,N,5
"Wednesday, Aug 18",ATL,@,MIA,W,11.0,9.0,N,6
"Friday, Aug 27",ATL,Home,SFG,W,6.0,5.0,N,1
"Saturday, Aug 28",ATL,Home,SFG,L,0.0,5.0,N,-1
"Sunday, Aug 29",ATL,Home,SFG,W,9.0,0.0,D,1
"Monday, Aug 30",ATL,@,LAD,L,3.0,5.0,N,-1
"Tuesday, Aug 31",ATL,@,LAD,L,2.0,3.0,N,-2
"Wednesday, Sep 1",ATL,@,LAD,L,3.0,4.0,N,-3
"Thursday, Sep 2",ATL,@,COL,W,6.0,5.0,N,1
"Friday, Sep 3",ATL,@,COL,L,3.0,4.0,N,-1
"Saturday, Sep 4",ATL,@,COL,L,6.0,7.0,N,-2
"Sunday, Sep 5",ATL,@,COL,W,9.0,2.0,D,1
"Tuesday, Sep 7",ATL,Home,WSN,W,8.0,5.0,N,2
"Wednesday, Sep 8",ATL,Home,WSN,L,2.0,4.0,N,-1
"Thursday, Sep 9",ATL,Home,WSN,W-wo,7.0,6.0,N,1
"Friday, Sep 10",ATL,Home,MIA,W,6.0,2.0,N,2
"Saturday, Sep 11",ATL,Home,MIA,L,4.0,6.0,N,-1
"Sunday, Sep 12",ATL,Home,MIA,W,5.0,3.0,D,1
"Tuesday, Sep 14",ATL,Home,COL,L,4.0,5.0,N,-1
"Wednesday, Sep 15",ATL,Home,COL,L,2.0,3.0,N,-2
"Friday, Sep 17",ATL,@,SFG,L-wo,5.0,6.0,N,-3
"Saturday, Sep 18",ATL,@,SFG,L,0.0,2.0,N,-4
"Sunday, Sep 19",ATL,@,SFG,W,3.0,0.0,D,1
"Friday, Sep 24",ATL,@,SDP,W,4.0,0.0,N,1
"Saturday, Sep 25",ATL,@,SDP,W,10.0,8.0,D,2
"Sunday, Sep 26",ATL,@,SDP,W,4.0,3.0,D,3
"Tuesday, Sep 28",ATL,Home,PHI,W,2.0,1.0,N,4
"Wednesday, Sep 29",ATL,Home,PHI,W,7.0,2.0,N,5
"Thursday, Sep 30",ATL,Home,PHI,W,5.0,3.0,N,6
"Friday, Oct 1",ATL,Home,NYM,L,3.0,4.0,N,-1
"Saturday, Oct 2",ATL,Home,NYM,W,6.0,5.0,N,1
"Sunday, Oct 3",ATL,Home,NYM,W,5.0,0.0,D,2
"Monday, Apr 5",MIA,Home,STL,L,1.0,4.0,N,-1
"Tuesday, Apr 6",MIA,Home,STL,L,2.0,4.0,N,-2
"Wednesday, Apr 7",MIA,Home,STL,L,0.0,7.0,D,-3
"Thursday, Apr 8",MIA,@,NYM,L-wo,2.0,3.0,D,-4
"Saturday, Apr 10",MIA,@,NYM,W,3.0,0.0,D,1
"Sunday, Apr 11",MIA,@,NYM,L-wo,5.0,6.0,D,-1
"Friday, Apr 16",MIA,Home,SFG,W,4.0,1.0,N,1
"Saturday, Apr 17",MIA,Home,SFG,W-wo,7.0,6.0,N,2
"Sunday, Apr 18",MIA,Home,SFG,L,0.0,1.0,D,-1
"Thursday, Apr 22",MIA,@,SFG,L,0.0,3.0,N,-1
"Friday, Apr 23",MIA,@,SFG,L,3.0,5.0,N,-2
"Saturday, Apr 24",MIA,@,SFG,W,5.0,2.0,N,1
"Sunday, Apr 25",MIA,@,SFG,L,3.0,4.0,D,-1
"Monday, Apr 26",MIA,@,MIL,W,8.0,0.0,N,1
"Tuesday, Apr 27",MIA,@,MIL,L,4.0,5.0,N,-1
"Wednesday, Apr 28",MIA,@,MIL,W,6.0,2.0,D,1
"Friday, Apr 30",MIA,@,WSN,L-wo,1.0,2.0,N,-1
"Saturday, May 1",MIA,@,WSN,L,2.0,7.0,D,-2
"Sunday, May 2",MIA,@,WSN,L,1.0,3.0,D,-3
"Friday, May 7",MIA,Home,MIL,W,6.0,1.0,N,4
"Saturday, May 8",MIA,Home,MIL,L,2.0,6.0,N,-1
"Sunday, May 9",MIA,Home,MIL,L,1.0,2.0,D,-2
"Friday, May 14",MIA,@,LAD,L,6.0,9.0,N,-1
"Saturday, May 15",MIA,@,LAD,L,0.0,7.0,N,-2
"Sunday, May 16",MIA,@,LAD,W,3.0,2.0,D,1
"Tuesday, May 18",MIA,@,PHI,L,3.0,8.0,N,-1
"Wednesday, May 19",MIA,@,PHI,W,3.0,1.0,N,1
"Thursday, May 20",MIA,@,PHI,W,6.0,0.0,N,2
"Friday, May 21",MIA,Home,NYM,L,5.0,6.0,N,-1
"Saturday, May 22",MIA,Home,NYM,W-wo,3.0,1.0,D,1
"Sunday, May 23",MIA,Home,NYM,W,5.0,1.0,D,2
"Monday, May 24",MIA,Home,PHI,W,9.0,6.0,N,3
"Tuesday, May 25",MIA,Home,PHI,L,0.0,2.0,N,-1
"Wednesday, May 26",MIA,Home,PHI,W,4.0,2.0,N,1
"Thursday, May 27",MIA,Home,PHI,L,2.0,3.0,D,-1
"Thursday, Jun 3",MIA,@,PIT,L,3.0,5.0,N,-6
"Friday, Jun 4",MIA,@,PIT,L,2.0,9.0,N,-7
"Saturday, Jun 5",MIA,@,PIT,L-wo,7.0,8.0,D,-8
"Sunday, Jun 6",MIA,@,PIT,W,3.0,1.0,D,1
"Tuesday, Jun 8",MIA,Home,COL,W,6.0,2.0,N,1
"Wednesday, Jun 9",MIA,Home,COL,L,3.0,4.0,N,-1
"Thursday, Jun 10",MIA,Home,COL,W,11.0,4.0,N,1
"Monday, Jun 14",MIA,@,STL,L,2.0,4.0,N,-2
"Tuesday, Jun 15",MIA,@,STL,L-wo,1.0,2.0,N,-3
"Wednesday, Jun 16",MIA,@,STL,L-wo,0.0,1.0,D,-4
"Friday, Jun 18",MIA,@,CHC,W,10.0,2.0,N,1
"Saturday, Jun 19",MIA,@,CHC,W,11.0,1.0,D,2
"Sunday, Jun 20",MIA,@,CHC,L,0.0,2.0,D,-1
"Thursday, Jun 24",MIA,Home,WSN,L,3.0,7.0,N,-4
"Friday, Jun 25",MIA,Home,WSN,W,11.0,2.0,N,1
"Saturday, Jun 26",MIA,Home,WSN,W,3.0,2.0,D,2
"Sunday, Jun 27",MIA,Home,WSN,L,1.0,5.0,D,-1
"Tuesday, Jun 29",MIA,@,PHI,L,3.0,4.0,N,-2
"Wednesday, Jun 30",MIA,@,PHI,W,11.0,6.0,N,1
"Monday, Jul 5",MIA,Home,LAD,W,5.0,4.0,N,1
"Tuesday, Jul 6",MIA,Home,LAD,W-wo,2.0,1.0,N,2
"Wednesday, Jul 7",MIA,Home,LAD,W-wo,9.0,6.0,N,3
"Thursday, Jul 8",MIA,Home,LAD,L,1.0,6.0,D,-1
"Friday, Jul 16 (1)",MIA,@,PHI,L,2.0,5.0,D,-1
"Friday, Jul 16 (2)",MIA,@,PHI,W,7.0,0.0,N,1
"Saturday, Jul 17",MIA,@,PHI,L-wo,2.0,4.0,D,-1
"Sunday, Jul 18",MIA,@,PHI,L,4.0,7.0,D,-2
"Monday, Jul 19",MIA,@,WSN,L,1.0,18.0,N,-3
"Tuesday, Jul 20",MIA,@,WSN,L,3.0,6.0,N,-4
"Wednesday, Jul 21",MIA,@,WSN,W,3.0,1.0,N,1
"Thursday, Jul 22",MIA,Home,SDP,L,2.0,3.0,N,-1
"Friday, Jul 23",MIA,Home,SDP,L,2.0,5.0,N,-2
"Saturday, Jul 24",MIA,Home,SDP,W,3.0,2.0,N,1
"Sunday, Jul 25",MIA,Home,SDP,W,9.0,3.0,D,2
"Monday, Aug 2",MIA,Home,NYM,W,6.0,3.0,N,1
"Tuesday, Aug 3",MIA,Home,NYM,W,5.0,4.0,N,2
"Wednesday, Aug 4",MIA,Home,NYM,L,3.0,5.0,N,-1
"Thursday, Aug 5",MIA,Home,NYM,W,4.0,2.0,D,1
"Friday, Aug 6",MIA,@,COL,L,2.0,14.0,N,-1
"Saturday, Aug 7",MIA,@,COL,L,4.0,7.0,N,-2
"Sunday, Aug 8",MIA,@,COL,L,8.0,13.0,D,-3
"Monday, Aug 9",MIA,@,SDP,L,3.0,8.0,N,-4
"Tuesday, Aug 10",MIA,@,SDP,L,5.0,6.0,N,-5
"Wednesday, Aug 11",MIA,@,SDP,W,7.0,0.0,D,1
"Friday, Aug 13",MIA,Home,CHC,W,14.0,10.0,N,2
"Saturday, Aug 14",MIA,Home,CHC,W,5.0,4.0,N,3
"Sunday, Aug 15",MIA,Home,CHC,W,4.0,1.0,D,4
"Thursday, Aug 19",MIA,@,CIN,L,1.0,6.0,N,-4
"Friday, Aug 20",MIA,@,CIN,L,3.0,5.0,N,-5
"Saturday, Aug 21",MIA,@,CIN,L,4.0,7.0,N,-6
"Sunday, Aug 22",MIA,@,CIN,L,1.0,3.0,D,-7
"Tuesday, Aug 24",MIA,Home,WSN,L,1.0,5.0,N,-8
"Wednesday, Aug 25",MIA,Home,WSN,W-wo,4.0,3.0,N,1
"Thursday, Aug 26",MIA,Home,WSN,W,7.0,5.0,N,2
"Friday, Aug 27",MIA,Home,CIN,L,0.0,6.0,N,-1
"Saturday, Aug 28",MIA,Home,CIN,W,6.0,1.0,N,1
"Sunday, Aug 29",MIA,Home,CIN,W,2.0,1.0,D,2
"Tuesday, Aug 31",MIA,@,NYM,L,1.0,3.0,N,-1
"Thursday, Sep 2",MIA,@,NYM,L,3.0,4.0,N,-2
"Friday, Sep 3",MIA,Home,PHI,W,10.0,3.0,N,1
"Saturday, Sep 4",MIA,Home,PHI,W,3.0,2.0,N,2
"Sunday, Sep 5",MIA,Home,PHI,L,3.0,4.0,D,-1
"Tuesday, Sep 7",MIA,Home,NYM,L,4.0,9.0,N,-2
"Wednesday, Sep 8",MIA,Home,NYM,W-wo,2.0,1.0,N,1
"Thursday, Sep 9",MIA,Home,NYM,W,3.0,2.0,N,2
"Monday, Sep 13",MIA,@,WSN,W,3.0,0.0,N,1
"Tuesday, Sep 14",MIA,@,WSN,L,2.0,8.0,N,-1
"Wednesday, Sep 15",MIA,@,WSN,W,8.0,6.0,D,1
"Friday, Sep 17",MIA,Home,PIT,L,1.0,2.0,N,-1
"Saturday, Sep 18",MIA,Home,PIT,L,3.0,6.0,N,-2
"Sunday, Sep 19",MIA,Home,PIT,W-wo,6.0,5.0,D,1
"Monday, Sep 20",MIA,Home,WSN,W-wo,8.0,7.0,N,2
"Tuesday, Sep 21",MIA,Home,WSN,L,1.0,7.0,N,-1
"Wednesday, Sep 22",MIA,Home,WSN,L,5.0,7.0,N,-2
"Tuesday, Sep 28 (1)",MIA,@,NYM,L,2.0,5.0,D,-6
"Tuesday, Sep 28 (2)",MIA,@,NYM,L-wo,1.0,2.0,N,-7
"Wednesday, Sep 29",MIA,@,NYM,W,3.0,2.0,N,1
"Thursday, Sep 30",MIA,@,NYM,L,3.0,12.0,N,-1
"Friday, Oct 1",MIA,Home,PHI,L,0.0,5.0,N,-2
"Saturday, Oct 2",MIA,Home,PHI,W,3.0,1.0,N,1
"Sunday, Oct 3",MIA,Home,PHI,W,5.0,4.0,D,2
"Monday, Apr 5",NYM,@,PHI,L,3.0,5.0,N,-1
"Tuesday, Apr 6",NYM,@,PHI,W,8.0,4.0,N,1
"Wednesday, Apr 7",NYM,@,PHI,L,2.0,8.0,D,-1
"Tuesday, Apr 13 (1)",NYM,Home,PHI,W-wo,4.0,3.0,D,2
"Tuesday, Apr 13 (2)",NYM,Home,PHI,W,4.0,0.0,N,3
"Wednesday, Apr 14",NYM,Home,PHI,W,5.0,1.0,N,4
"Saturday, Apr 17 (1)",NYM,@,COL,W,4.0,3.0,D,5
"Saturday, Apr 17 (2)",NYM,@,COL,L,2.0,7.0,N,-1
"Sunday, Apr 18",NYM,@,COL,W,2.0,1.0,D,1
"Tuesday, Apr 20",NYM,@,CHC,L,1.0,3.0,N,-1
"Wednesday, Apr 21",NYM,@,CHC,L,4.0,16.0,N,-2
"Thursday, Apr 22",NYM,@,CHC,L-wo,3.0,4.0,N,-3
"Friday, Apr 23",NYM,Home,WSN,W,6.0,0.0,N,1
"Saturday, Apr 24",NYM,Home,WSN,L,1.0,7.0,D,-1
"Sunday, Apr 25",NYM,Home,WSN,W,4.0,0.0,D,1
"Friday, Apr 30",NYM,@,PHI,L,1.0,2.0,N,-3
"Saturday, May 1",NYM,@,PHI,W,5.0,4.0,N,1
"Sunday, May 2",NYM,@,PHI,W,8.0,7.0,N,2
"Monday, May 3",NYM,@,STL,L,5.0,6.0,N,-1
"Wednesday, May 5 (1)",NYM,@,STL,L,1.0,4.0,D,-2
"Wednesday, May 5 (2)",NYM,@,STL,W,7.0,2.0,N,1
"Thursday, May 6",NYM,@,STL,W,4.0,1.0,D,2
"Monday, May 24",NYM,Home,COL,L,2.0,3.0,N,-3
"Tuesday, May 25",NYM,Home,COL,W,3.0,1.0,N,1
"Thursday, May 27 (1)",NYM,Home,COL,W,1.0,0.0,D,2
"Thursday, May 27 (2)",NYM,Home,COL,W,4.0,2.0,D,3
"Thursday, Jun 3",NYM,@,SDP,L,3.0,4.0,N,-1
"Friday, Jun 4",NYM,@,SDP,L,0.0,2.0,N,-2
"Saturday, Jun 5",NYM,@,SDP,W,4.0,0.0,N,1
"Sunday, Jun 6",NYM,@,SDP,W,6.0,2.0,D,2
"Friday, Jun 11",NYM,Home,SDP,W,3.0,2.0,N,2
"Saturday, Jun 12",NYM,Home,SDP,W,4.0,1.0,D,3
"Sunday, Jun 13",NYM,Home,SDP,L,3.0,7.0,D,-1
"Monday, Jun 14",NYM,Home,CHC,W,5.0,2.0,N,1
"Tuesday, Jun 15",NYM,Home,CHC,W,3.0,2.0,N,2
"Wednesday, Jun 16",NYM,Home,CHC,W,6.0,3.0,N,3
"Thursday, Jun 17",NYM,Home,CHC,L,0.0,2.0,N,-1
"Friday, Jun 18",NYM,@,WSN,L-wo,0.0,1.0,N,-2
"Saturday, Jun 19 (1)",NYM,@,WSN,W,5.0,1.0,D,1
"Saturday, Jun 19 (2)",NYM,@,WSN,L,2.0,6.0,N,-1
"Sunday, Jun 20",NYM,@,WSN,L,2.0,5.0,D,-2
"Friday, Jun 25 (1)",NYM,Home,PHI,W-wo,2.0,1.0,D,2
"Friday, Jun 25 (2)",NYM,Home,PHI,L,1.0,2.0,N,-1
"Saturday, Jun 26",NYM,Home,PHI,W-wo,4.0,3.0,D,1
"Sunday, Jun 27",NYM,Home,PHI,L,2.0,4.0,D,-1
"Monday, Jun 28",NYM,@,WSN,L,4.0,8.0,N,-2
"Monday, Jul 5",NYM,Home,MIL,W,4.0,2.0,N,1
"Wednesday, Jul 7 (1)",NYM,Home,MIL,W-wo,4.0,3.0,D,2
"Wednesday, Jul 7 (2)",NYM,Home,MIL,L,0.0,5.0,N,-1
"Friday, Jul 9",NYM,Home,PIT,W,13.0,4.0,N,1
"Saturday, Jul 10 (1)",NYM,Home,PIT,L,2.0,6.0,D,-1
"Saturday, Jul 10 (2)",NYM,Home,PIT,W,4.0,2.0,N,1
"Sunday, Jul 11",NYM,Home,PIT,L,5.0,6.0,D,-1
"Friday, Jul 16",NYM,@,PIT,L,1.0,4.0,N,-2
"Saturday, Jul 17",NYM,@,PIT,L-wo,7.0,9.0,N,-3
"Sunday, Jul 18",NYM,@,PIT,W,7.0,6.0,D,1
"Monday, Jul 19",NYM,@,CIN,W,15.0,11.0,N,2
"Tuesday, Jul 20",NYM,@,CIN,L,3.0,4.0,N,-1
"Wednesday, Jul 21",NYM,@,CIN,W,7.0,0.0,D,1
"Friday, Jul 30",NYM,Home,CIN,L,2.0,6.0,N,-2
"Saturday, Jul 31",NYM,Home,CIN,W-wo,5.0,4.0,N,1
"Sunday, Aug 1",NYM,Home,CIN,L,1.0,7.0,D,-1
"Friday, Aug 6",NYM,@,PHI,L,2.0,4.0,N,-2
"Saturday, Aug 7",NYM,@,PHI,L,3.0,5.0,D,-3
"Sunday, Aug 8",NYM,@,PHI,L,0.0,3.0,D,-4
"Tuesday, Aug 10",NYM,Home,WSN,W,8.0,7.0,D,1
"Thursday, Aug 12 (1)",NYM,Home,WSN,W,4.0,1.0,D,2
"Thursday, Aug 12 (2)",NYM,Home,WSN,W-wo,5.0,4.0,D,3
"Friday, Aug 13",NYM,Home,LAD,L,5.0,6.0,N,-1
"Saturday, Aug 14",NYM,Home,LAD,L,1.0,2.0,N,-2
"Sunday, Aug 15",NYM,Home,LAD,L,4.0,14.0,N,-3
"Monday, Aug 16",NYM,@,SFG,L,5.0,7.0,N,-4
"Tuesday, Aug 17",NYM,@,SFG,L,2.0,3.0,N,-5
"Wednesday, Aug 18",NYM,@,SFG,W,6.0,2.0,D,1
"Thursday, Aug 19",NYM,@,LAD,L,1.0,4.0,N,-1
"Friday, Aug 20",NYM,@,LAD,L,2.0,3.0,N,-2
"Saturday, Aug 21",NYM,@,LAD,L,3.0,4.0,D,-3
"Sunday, Aug 22",NYM,@,LAD,W,7.0,2.0,D,1
"Tuesday, Aug 24",NYM,Home,SFG,L,0.0,8.0,N,-1
"Wednesday, Aug 25",NYM,Home,SFG,L,2.0,3.0,N,-2
"Thursday, Aug 26",NYM,Home,SFG,L,2.0,3.0,N,-3
"Friday, Aug 27",NYM,Home,WSN,L,1.0,2.0,N,-4
"Saturday, Aug 28",NYM,Home,WSN,W,5.0,3.0,N,1
"Sunday, Aug 29",NYM,Home,WSN,W,9.0,4.0,D,2
"Friday, Sep 3",NYM,@,WSN,W,6.0,2.0,N,5
"Saturday, Sep 4 (1)",NYM,@,WSN,W,11.0,9.0,D,6
"Saturday, Sep 4 (2)",NYM,@,WSN,L,3.0,4.0,N,-1
"Sunday, Sep 5",NYM,@,WSN,W,13.0,6.0,D,1
"Monday, Sep 6",NYM,@,WSN,L-wo,3.0,4.0,D,-1
"Monday, Sep 13",NYM,Home,STL,L,0.0,7.0,N,-1
"Tuesday, Sep 14",NYM,Home,STL,L,6.0,7.0,N,-2
"Wednesday, Sep 15",NYM,Home,STL,L,4.0,11.0,N,-3
"Friday, Sep 17",NYM,Home,PHI,L,3.0,4.0,N,-4
"Saturday, Sep 18",NYM,Home,PHI,L,3.0,5.0,N,-5
"Sunday, Sep 19",NYM,Home,PHI,W,3.0,2.0,N,1
"Friday, Sep 24",NYM,@,MIL,L,1.0,5.0,N,-3
"Saturday, Sep 25",NYM,@,MIL,L,1.0,2.0,N,-4
"Sunday, Sep 26",NYM,@,MIL,L,4.0,8.0,D,-5
"Friday, Apr 16",PHI,Home,STL,W,9.0,2.0,N,1
"Saturday, Apr 17",PHI,Home,STL,L,4.0,9.0,D,-1
"Sunday, Apr 18",PHI,Home,STL,W,2.0,0.0,D,1
"Monday, Apr 19",PHI,Home,SFG,L,0.0,2.0,N,-1
"Tuesday, Apr 20",PHI,Home,SFG,L,7.0,10.0,N,-2
"Wednesday, Apr 21",PHI,Home,SFG,W-wo,6.0,5.0,D,1
"Friday, Apr 23",PHI,@,COL,L-wo,4.0,5.0,N,-1
"Saturday, Apr 24",PHI,@,COL,W,7.0,5.0,N,1
"Sunday, Apr 25",PHI,@,COL,L,2.0,12.0,D,-1
"Monday, Apr 26",PHI,@,STL,W,2.0,1.0,N,1
"Tuesday, Apr 27",PHI,@,STL,L,2.0,5.0,N,-1
"Wednesday, Apr 28",PHI,@,STL,W,5.0,3.0,N,1
"Thursday, Apr 29",PHI,@,STL,L-wo,3.0,4.0,D,-1
"Monday, May 3",PHI,Home,MIL,W,4.0,3.0,N,1
"Tuesday, May 4",PHI,Home,MIL,W,6.0,5.0,N,2
"Wednesday, May 5",PHI,Home,MIL,W,5.0,4.0,N,3
"Thursday, May 6",PHI,Home,MIL,W,2.0,0.0,D,4
"Tuesday, May 11",PHI,@,WSN,W,6.0,2.0,N,1
"Wednesday, May 12",PHI,@,WSN,W,5.0,2.0,N,2
"Thursday, May 13",PHI,@,WSN,L,1.0,5.0,D,-1
"Monday, May 31",PHI,@,CIN,L,1.0,11.0,D,-3
"Tuesday, Jun 1",PHI,@,CIN,W,17.0,3.0,N,1
"Friday, Jun 4",PHI,Home,WSN,L,1.0,2.0,N,-1
"Saturday, Jun 5",PHI,Home,WSN,W,5.0,2.0,D,1
"Sunday, Jun 6",PHI,Home,WSN,W,12.0,6.0,D,2
"Monday, Jun 14",PHI,@,LAD,L,1.0,3.0,N,-1
