Date,Tm,Home_Away,Opp,W/L,R,RA,D/N,Streak
"Saturday, Apr 9",CLE,@,KCR,L-wo,0.0,1.0,D,-2
"Sunday, Apr 10",CLE,@,KCR,W,17.0,3.0,D,1
"Monday, Apr 11",CLE,@,KCR,W,10.0,7.0,D,2
"Tuesday, Apr 12",CLE,@,CIN,W,10.0,5.0,D,3
"Wednesday, Apr 13",CLE,@,CIN,W,7.0,3.0,D,4
"Friday, Apr 15",CLE,Home,SFG,L,1.0,4.0,N,-1
"Saturday, Apr 16",CLE,Home,SFG,L,2.0,4.0,N,-2
"Sunday, Apr 17",CLE,Home,SFG,L,1.0,8.0,D,-3
"Monday, Apr 25",CLE,@,LAA,L,0.0,3.0,N,-4
"Tuesday, Apr 26",CLE,@,LAA,L,1.0,4.0,N,-5
"Wednesday, Apr 27",CLE,@,LAA,L,5.0,9.0,N,-6
"Thursday, Apr 28",CLE,@,LAA,L,1.0,4.0,D,-7
"Friday, Apr 29",CLE,@,OAK,W,9.0,8.0,N,1
"Saturday, Apr 30",CLE,@,OAK,W,3.0,1.0,D,2
"Sunday, May 1",CLE,@,OAK,W,7.0,3.0,D,3
"Wednesday, May 4 (1)",CLE,Home,SDP,L,4.0,5.0,D,-1
"Wednesday, May 4 (2)",CLE,Home,SDP,W-wo,6.0,5.0,D,1
"Friday, May 13",CLE,@,MIN,L,8.0,12.0,N,-2
"Saturday, May 14",CLE,@,MIN,W,3.0,2.0,N,1
"Sunday, May 15",CLE,@,MIN,L,1.0,3.0,D,-1
"Tuesday, May 17",CLE,Home,CIN,L,4.0,5.0,N,-2
"Thursday, May 19",CLE,Home,CIN,L,2.0,4.0,D,-3
"Friday, May 20",CLE,Home,DET,W,6.0,1.0,N,1
"Sunday, May 22",CLE,Home,DET,L,2.0,4.0,D,-1
"Monday, May 23",CLE,@,HOU,W,6.0,1.0,N,1
"Tuesday, May 24",CLE,@,HOU,L,3.0,7.0,N,-1
"Wednesday, May 25",CLE,@,HOU,L,1.0,2.0,N,-2
"Thursday, May 26",CLE,@,DET,L-wo,3.0,4.0,N,-3
"Saturday, May 28",CLE,@,DET,W,8.0,1.0,D,1
"Sunday, May 29",CLE,@,DET,L,1.0,2.0,D,-1
"Monday, May 30",CLE,Home,KCR,W,7.0,3.0,N,1
"Tuesday, May 31",CLE,Home,KCR,W,8.0,3.0,N,2
"Wednesday, Jun 1",CLE,Home,KCR,W,4.0,0.0,D,3
"Tuesday, Jun 7 (1)",CLE,Home,TEX,W,6.0,3.0,D,2
"Tuesday, Jun 7 (2)",CLE,Home,TEX,L,3.0,6.0,D,-1
"Wednesday, Jun 8",CLE,Home,TEX,W,4.0,0.0,N,1
"Thursday, Jun 9",CLE,Home,OAK,W,8.0,4.0,N,2
"Friday, Jun 10",CLE,Home,OAK,W-wo,3.0,2.0,N,3
"Saturday, Jun 11",CLE,Home,OAK,L,5.0,10.0,D,-1
"Sunday, Jun 12",CLE,Home,OAK,W,6.0,3.0,D,1
"Tuesday, Jun 14",CLE,@,COL,W,4.0,3.0,N,2
"Wednesday, Jun 15",CLE,@,COL,W,7.0,5.0,N,3
"Thursday, Jun 16",CLE,@,COL,W,4.0,2.0,D,4
"Friday, Jun 17",CLE,@,LAD,W,2.0,1.0,N,5
"Saturday, Jun 18",CLE,@,LAD,L,1.0,7.0,D,-1
"Sunday, Jun 19",CLE,@,LAD,W,5.0,3.0,D,1
"Tuesday, Jun 21",CLE,@,MIN,W,6.0,5.0,N,2
"Wednesday, Jun 22",CLE,@,MIN,W,11.0,10.0,N,3
"Thursday, Jun 23",CLE,@,MIN,L,0.0,1.0,D,-1
"Monday, Jun 27",CLE,Home,MIN,L,1.0,11.0,N,-5
"Tuesday, Jun 28 (1)",CLE,Home,MIN,W,3.0,2.0,D,1
"Tuesday, Jun 28 (2)",CLE,Home,MIN,L,0.0,6.0,N,-1
"Wednesday, Jun 29",CLE,Home,MIN,W-wo,7.0,6.0,N,1
"Thursday, Jun 30",CLE,Home,MIN,W-wo,5.0,3.0,D,2
"Monday, Jul 4 (1)",CLE,@,DET,L,1.0,4.0,D,-1
"Monday, Jul 4 (2)",CLE,@,DET,L,3.0,5.0,N,-2
"Tuesday, Jul 5",CLE,@,DET,L,4.0,11.0,N,-3
"Wednesday, Jul 6",CLE,@,DET,L,2.0,8.0,D,-4
"Friday, Jul 8",CLE,@,KCR,L-wo,3.0,4.0,N,-5
"Saturday, Jul 9",CLE,@,KCR,W,13.0,1.0,D,1
"Sunday, Jul 10",CLE,@,KCR,L,1.0,5.0,D,-1
"Thursday, Jul 14",CLE,Home,DET,W,4.0,0.0,N,1
"Friday, Jul 15",CLE,Home,DET,W,6.0,5.0,N,2
"Saturday, Jul 16",CLE,Home,DET,W,10.0,0.0,D,3
"Monday, Aug 1",CLE,Home,ARI,W-wo,6.0,5.0,N,2
"Tuesday, Aug 2",CLE,Home,ARI,L,3.0,6.0,N,-1
"Wednesday, Aug 3",CLE,Home,ARI,W,7.0,4.0,D,1
"Thursday, Aug 4",CLE,Home,HOU,L,0.0,6.0,N,-1
"Friday, Aug 5",CLE,Home,HOU,L,3.0,9.0,N,-2
"Saturday, Aug 6",CLE,Home,HOU,W,4.0,1.0,N,1
"Sunday, Aug 7",CLE,Home,HOU,W,1.0,0.0,D,2
"Tuesday, Aug 9",CLE,@,DET,W,5.0,2.0,N,3
"Wednesday, Aug 10",CLE,@,DET,W,3.0,2.0,N,4
"Thursday, Aug 11",CLE,@,DET,W,4.0,3.0,D,5
"Monday, Aug 15 (1)",CLE,Home,DET,W,4.0,1.0,D,2
"Monday, Aug 15 (2)",CLE,Home,DET,L,5.0,7.0,D,-1
"Tuesday, Aug 16",CLE,Home,DET,L,3.0,4.0,N,-2
"Wednesday, Aug 17",CLE,Home,DET,W,8.0,4.0,N,1
"Tuesday, Aug 23",CLE,@,SDP,W,3.0,1.0,N,1
"Wednesday, Aug 24",CLE,@,SDP,W,7.0,0.0,D,2
"Thursday, Aug 25",CLE,@,SEA,L,1.0,3.0,D,-1
"Friday, Aug 26",CLE,@,SEA,L-wo,2.0,3.0,N,-2
"Saturday, Aug 27",CLE,@,SEA,W,4.0,3.0,N,1
"Sunday, Aug 28",CLE,@,SEA,L,0.0,4.0,D,-1
"Friday, Sep 2",CLE,Home,SEA,L,1.0,6.0,N,-3
"Saturday, Sep 3",CLE,Home,SEA,L,0.0,4.0,N,-4
"Sunday, Sep 4",CLE,Home,SEA,L,3.0,6.0,D,-5
"Monday, Sep 5",CLE,@,KCR,W,6.0,5.0,N,1
"Tuesday, Sep 6",CLE,@,KCR,W,4.0,1.0,N,2
"Wednesday, Sep 7",CLE,@,KCR,L-wo,1.0,2.0,N,-1
"Friday, Sep 9",CLE,@,MIN,W,7.0,6.0,N,1
"Saturday, Sep 10",CLE,@,MIN,W,6.0,4.0,N,2
"Sunday, Sep 11",CLE,@,MIN,W,4.0,1.0,D,3
"Monday, Sep 12",CLE,Home,LAA,W,5.0,4.0,N,4
"Tuesday, Sep 13",CLE,Home,LAA,W,3.0,1.0,N,5
"Wednesday, Sep 14",CLE,Home,LAA,W,5.0,3.0,D,6
"Friday, Sep 16",CLE,Home,MIN,W,4.0,3.0,N,1
"Saturday, Sep 17 (1)",CLE,Home,MIN,W,5.0,1.0,D,2
"Saturday, Sep 17 (2)",CLE,Home,MIN,W-wo,7.0,6.0,N,3
"Sunday, Sep 18",CLE,Home,MIN,L,0.0,3.0,D,-1
"Monday, Sep 19",CLE,Home,MIN,W,11.0,4.0,D,1
"Friday, Sep 23",CLE,@,TEX,W,6.0,3.0,N,5
"Saturday, Sep 24",CLE,@,TEX,W,4.0,2.0,N,6
"Sunday, Sep 25",CLE,@,TEX,W,10.0,4.0,D,7
"Friday, Sep 30",CLE,Home,KCR,W,6.0,3.0,N,3
"Saturday, Oct 1",CLE,Home,KCR,L,1.0,7.0,N,-1
"Sunday, Oct 2",CLE,Home,KCR,W,7.0,5.0,D,1
"Monday, Oct 3",CLE,Home,KCR,L,2.0,5.0,N,-1
"Tuesday, Oct 4",CLE,Home,KCR,W,5.0,3.0,N,1
"Wednesday, Oct 5",CLE,Home,KCR,W,9.0,2.0,D,2
"Thursday, Apr 14",DET,@,KCR,W,4.0,2.0,N,1
"Friday, Apr 15",DET,@,KCR,W,2.0,1.0,N,2
"Saturday, Apr 16",DET,@,KCR,L,1.0,3.0,D,-1
"Saturday, Apr 23 (1)",DET,Home,COL,W,13.0,0.0,D,2
"Saturday, Apr 23 (2)",DET,Home,COL,L,2.0,3.0,N,-1
"Sunday, Apr 24",DET,Home,COL,L,2.0,6.0,D,-2
"Tuesday, Apr 26",DET,@,MIN,L-wo,4.0,5.0,N,-3
"Wednesday, Apr 27",DET,@,MIN,L,0.0,5.0,N,-4
"Thursday, Apr 28",DET,@,MIN,L,1.0,7.0,D,-5
"Friday, Apr 29",DET,@,LAD,L,1.0,5.0,N,-6
"Saturday, Apr 30",DET,@,LAD,W,5.0,1.0,N,1
"Sunday, May 1",DET,@,LAD,L,3.0,6.0,D,-1
"Wednesday, May 4 (1)",DET,Home,PIT,W,3.0,2.0,D,1
"Wednesday, May 4 (2)",DET,Home,PIT,L,2.0,7.0,D,-1
"Thursday, May 5",DET,@,HOU,L-wo,2.0,3.0,N,-2
"Friday, May 6",DET,@,HOU,L,2.0,3.0,N,-3
"Saturday, May 7",DET,@,HOU,L,2.0,3.0,D,-4
"Sunday, May 8",DET,@,HOU,L,0.0,5.0,D,-5
"Monday, May 9",DET,Home,OAK,L,0.0,2.0,N,-6
"Tuesday, May 10 (1)",DET,Home,OAK,W,6.0,0.0,D,1
"Tuesday, May 10 (2)",DET,Home,OAK,L,1.0,4.0,D,-1
"Wednesday, May 11",DET,Home,OAK,L,0.0,9.0,N,-2
"Thursday, May 12",DET,Home,OAK,L,3.0,5.0,D,-3
"Monday, May 23",DET,@,MIN,L-wo,4.0,5.0,N,-1
"Tuesday, May 24",DET,@,MIN,L,0.0,2.0,N,-2
"Wednesday, May 25",DET,@,MIN,W,4.0,2.0,D,1
"Monday, May 30",DET,Home,MIN,W,7.0,5.0,D,2
"Tuesday, May 31 (1)",DET,Home,MIN,L,2.0,8.0,D,-1
"Tuesday, May 31 (2)",DET,Home,MIN,W,4.0,0.0,N,1
"Wednesday, Jun 1",DET,Home,MIN,W,5.0,0.0,N,2
"Thursday, Jun 2",DET,Home,MIN,W,3.0,2.0,D,3
"Tuesday, Jun 7",DET,@,PIT,W,5.0,3.0,N,1
"Wednesday, Jun 8",DET,@,PIT,W,3.0,1.0,D,2
"Thursday, Jun 16",DET,Home,TEX,L,1.0,3.0,N,-5
"Friday, Jun 17",DET,Home,TEX,L,0.0,7.0,N,-6
"Saturday, Jun 18",DET,Home,TEX,W,14.0,7.0,D,1
"Sunday, Jun 19",DET,Home,TEX,W,7.0,3.0,D,2
"Friday, Jun 24",DET,@,ARI,W,5.0,1.0,N,1
"Saturday, Jun 25",DET,@,ARI,W,6.0,3.0,N,2
"Sunday, Jun 26",DET,@,ARI,L,7.0,11.0,D,-1
"Tuesday, Jun 28",DET,@,SFG,L,3.0,4.0,N,-2
"Wednesday, Jun 29",DET,@,SFG,W,3.0,2.0,D,1
"Friday, Jul 1",DET,Home,KCR,L,1.0,3.0,N,-1
"Saturday, Jul 2",DET,Home,KCR,W-wo,4.0,3.0,D,1
"Sunday, Jul 3",DET,Home,KCR,L,4.0,7.0,D,-1
"Monday, Jul 11 (1)",DET,@,KCR,L,1.0,3.0,D,-3
"Monday, Jul 11 (2)",DET,@,KCR,L,3.0,7.0,N,-4
"Tuesday, Jul 12",DET,@,KCR,W,7.0,5.0,N,1
"Wednesday, Jul 13",DET,@,KCR,L,2.0,5.0,D,-1
"Thursday, Jul 21 (1)",DET,@,OAK,W,7.0,2.0,D,1
"Thursday, Jul 21 (2)",DET,@,OAK,L,0.0,5.0,D,-1
"Saturday, Jul 23",DET,Home,MIN,L,4.0,8.0,N,-2
"Sunday, Jul 24",DET,Home,MIN,L,1.0,9.0,D,-3
"Monday, Jul 25",DET,Home,SDP,W,12.0,4.0,N,1
"Tuesday, Jul 26",DET,Home,SDP,L,4.0,6.0,N,-1
"Wednesday, Jul 27",DET,Home,SDP,W-wo,4.0,3.0,D,1
"Monday, Aug 1",DET,@,MIN,L-wo,3.0,5.0,N,-3
"Tuesday, Aug 2",DET,@,MIN,W,5.0,3.0,N,1
"Wednesday, Aug 3",DET,@,MIN,L,1.0,4.0,D,-1
"Friday, Aug 19",DET,Home,LAA,L,0.0,1.0,N,-2
"Saturday, Aug 20",DET,Home,LAA,W,4.0,3.0,D,1
"Sunday, Aug 21",DET,Home,LAA,W,4.0,0.0,D,2
"Tuesday, Aug 23",DET,Home,SFG,L,1.0,3.0,N,-1
"Wednesday, Aug 24",DET,Home,SFG,W,6.0,1.0,D,1
"Friday, Aug 26",DET,@,TEX,L,6.0,7.0,N,-1
"Saturday, Aug 27",DET,@,TEX,W,11.0,2.0,N,1
"Sunday, Aug 28",DET,@,TEX,W,9.0,8.0,D,2
"Tuesday, Aug 30",DET,Home,SEA,L,3.0,9.0,N,-1
"Wednesday, Aug 31",DET,Home,SEA,L,3.0,5.0,N,-2
"Thursday, Sep 1",DET,Home,SEA,L,0.0,7.0,D,-3
"Friday, Sep 2",DET,Home,KCR,W,5.0,4.0,N,1
"Saturday, Sep 3",DET,Home,KCR,L,2.0,12.0,N,-1
"Sunday, Sep 4",DET,Home,KCR,L,2.0,3.0,D,-2
"Monday, Sep 5",DET,@,LAA,L,0.0,10.0,N,-3
"Tuesday, Sep 6",DET,@,LAA,L-wo,4.0,5.0,N,-4
"Wednesday, Sep 7",DET,@,LAA,W,5.0,4.0,D,1
"Friday, Sep 9",DET,@,KCR,W,10.0,2.0,N,2
"Saturday, Sep 10",DET,@,KCR,W,8.0,4.0,D,3
"Sunday, Sep 11",DET,@,KCR,L,0.0,4.0,D,-1
"Monday, Sep 12",DET,Home,HOU,L,0.0,7.0,N,-2
"Tuesday, Sep 13",DET,Home,HOU,L,3.0,6.0,N,-3
"Wednesday, Sep 14",DET,Home,HOU,L,1.0,2.0,D,-4
"Tuesday, Sep 27",DET,Home,KCR,W-wo,4.0,3.0,N,4
"Wednesday, Sep 28",DET,Home,KCR,W,2.0,1.0,N,5
"Thursday, Sep 29",DET,Home,KCR,W,10.0,3.0,D,6
"Friday, Sep 30",DET,Home,MIN,L,0.0,7.0,N,-1
"Saturday, Oct 1",DET,Home,MIN,W,3.0,2.0,N,1
"Sunday, Oct 2",DET,Home,MIN,W,5.0,2.0,D,2
"Monday, Oct 3",DET,@,SEA,W,4.0,3.0,N,3
"Tuesday, Oct 4 (1)",DET,@,SEA,L-wo,6.0,7.0,D,-1
"Tuesday, Oct 4 (2)",DET,@,SEA,L,6.0,9.0,D,-2
"Wednesday, Oct 5",DET,@,SEA,L-wo,4.0,5.0,D,-3
"Tuesday, Apr 12",KCR,@,STL,L,5.0,6.0,N,-3
"Tuesday, Apr 19",KCR,Home,MIN,W,4.0,3.0,N,2
"Wednesday, Apr 20",KCR,Home,MIN,W,2.0,0.0,N,3
"Thursday, Apr 21",KCR,Home,MIN,L,0.0,1.0,D,-1
"Friday, Apr 22",KCR,@,SEA,L,1.0,4.0,N,-2
"Saturday, Apr 23",KCR,@,SEA,L,7.0,13.0,N,-3
"Sunday, Apr 24",KCR,@,SEA,L-wo,4.0,5.0,D,-4
"Monday, May 2",KCR,@,STL,L,0.0,1.0,D,-4
"Tuesday, May 3",KCR,Home,STL,W,7.0,1.0,N,1
"Wednesday, May 4",KCR,Home,STL,L,0.0,10.0,D,-1
"Tuesday, May 10",KCR,@,TEX,L,4.0,6.0,N,-3
"Wednesday, May 11",KCR,@,TEX,W,8.0,2.0,N,1
"Thursday, May 12",KCR,@,TEX,L,1.0,3.0,N,-1
"Friday, May 13",KCR,@,COL,W,14.0,10.0,N,1
"Saturday, May 14",KCR,@,COL,L,4.0,10.0,N,-1
"Sunday, May 15",KCR,@,COL,W,8.0,7.0,D,1
"Friday, May 20",KCR,Home,MIN,L,4.0,6.0,N,-2
"Saturday, May 21",KCR,Home,MIN,L,2.0,9.0,N,-3
"Sunday, May 22",KCR,Home,MIN,L,6.0,7.0,D,-4
"Monday, May 23",KCR,@,ARI,L,5.0,9.0,N,-5
"Tuesday, May 24",KCR,@,ARI,L,6.0,8.0,N,-6
"Thursday, May 26",KCR,@,MIN,W,3.0,2.0,N,1
"Friday, May 27",KCR,@,MIN,L,7.0,10.0,N,-1
"Saturday, May 28",KCR,@,MIN,W,7.0,3.0,D,1
"Sunday, May 29",KCR,@,MIN,L,3.0,7.0,D,-1
"Friday, Jun 3",KCR,Home,HOU,L,3.0,10.0,N,-5
"Saturday, Jun 4",KCR,Home,HOU,W,6.0,0.0,D,1
"Sunday, Jun 5",KCR,Home,HOU,L,4.0,7.0,D,-1
"Monday, Jun 13",KCR,@,SFG,L,2.0,6.0,N,-3
"Tuesday, Jun 14",KCR,@,SFG,L,2.0,4.0,N,-4
"Wednesday, Jun 15",KCR,@,SFG,W,3.0,2.0,D,1
"Friday, Jun 17",KCR,@,OAK,W,5.0,1.0,N,2
"Saturday, Jun 18",KCR,@,OAK,W,2.0,0.0,D,3
"Sunday, Jun 19",KCR,@,OAK,L,0.0,4.0,D,-1
"Monday, Jun 20",KCR,@,LAA,W,6.0,2.0,N,1
"Tuesday, Jun 21",KCR,@,LAA,W,12.0,11.0,N,2
"Wednesday, Jun 22",KCR,@,LAA,L,0.0,5.0,N,-1
"Friday, Jun 24",KCR,Home,OAK,W,3.0,1.0,N,1
"Saturday, Jun 25",KCR,Home,OAK,L,7.0,9.0,D,-1
"Sunday, Jun 26",KCR,Home,OAK,L,3.0,5.0,D,-2
"Monday, Jun 27",KCR,Home,TEX,L,4.0,10.0,N,-3
"Tuesday, Jun 28",KCR,Home,TEX,L,3.0,8.0,N,-4
"Wednesday, Jun 29",KCR,Home,TEX,W,2.0,1.0,D,1
"Monday, Jul 4",KCR,@,HOU,L-wo,6.0,7.0,D,-1
"Tuesday, Jul 5",KCR,@,HOU,L,7.0,9.0,N,-2
"Wednesday, Jul 6",KCR,@,HOU,W,7.0,4.0,N,1
"Thursday, Jul 7",KCR,@,HOU,L,2.0,5.0,D,-1
"Monday, Jul 25",KCR,Home,LAA,W,7.0,0.0,N,3
"Tuesday, Jul 26",KCR,Home,LAA,L,0.0,6.0,N,-1
"Wednesday, Jul 27",KCR,Home,LAA,L,0.0,4.0,D,-2
"Friday, Aug 12",KCR,Home,LAD,L,3.0,8.0,N,-1
"Saturday, Aug 13",KCR,Home,LAD,L,3.0,13.0,N,-2
"Sunday, Aug 14",KCR,Home,LAD,W,4.0,0.0,D,1
"Monday, Aug 15",KCR,@,MIN,L,2.0,4.0,N,-1
"Tuesday, Aug 16",KCR,@,MIN,L,0.0,9.0,N,-2
"Wednesday, Aug 17",KCR,@,MIN,L,0.0,4.0,D,-3
"Tuesday, Aug 23",KCR,Home,ARI,L,3.0,7.0,N,-1
"Wednesday, Aug 24",KCR,Home,ARI,W,5.0,3.0,N,1
"Friday, Aug 26",KCR,Home,SDP,L,5.0,13.0,N,-1
"Saturday, Aug 27",KCR,Home,SDP,L,3.0,4.0,N,-2
"Sunday, Aug 28",KCR,Home,SDP,W,15.0,7.0,D,1
"Tuesday, Sep 13",KCR,@,MIN,L,3.0,6.0,N,-1
"Wednesday, Sep 14",KCR,@,MIN,L,0.0,4.0,N,-2
"Thursday, Sep 15",KCR,@,MIN,L,2.0,3.0,N,-3
"Tuesday, Sep 20",KCR,Home,MIN,W,5.0,4.0,N,1
"Wednesday, Sep 21",KCR,Home,MIN,W,5.0,2.0,N,2
"Thursday, Sep 22",KCR,Home,MIN,W,4.0,1.0,D,3
"Friday, Sep 23",KCR,Home,SEA,W,5.0,1.0,N,4
"Saturday, Sep 24",KCR,Home,SEA,L,5.0,6.0,N,-1
"Sunday, Sep 25",KCR,Home,SEA,W,13.0,12.0,D,1
"Friday, Apr 8",MIN,Home,SEA,L,1.0,2.0,D,-1
"Saturday, Apr 9",MIN,Home,SEA,L,3.0,4.0,D,-2
"Sunday, Apr 10",MIN,Home,SEA,W,10.0,4.0,D,1
"Monday, Apr 11",MIN,Home,SEA,W,4.0,0.0,N,2
"Tuesday, Apr 12",MIN,Home,LAD,L,2.0,7.0,N,-1
"Wednesday, Apr 13",MIN,Home,LAD,L,0.0,7.0,D,-2
"Friday, May 6",MIN,Home,OAK,W,2.0,1.0,N,1
"Saturday, May 7",MIN,Home,OAK,W,1.0,0.0,D,2
"Sunday, May 8",MIN,Home,OAK,W,4.0,3.0,D,3
"Tuesday, May 10",MIN,Home,HOU,L,0.0,5.0,N,-1
"Wednesday, May 11",MIN,Home,HOU,L,3.0,11.0,N,-2
"Thursday, May 12",MIN,Home,HOU,L,0.0,5.0,D,-3
"Monday, May 16",MIN,@,OAK,W,3.0,1.0,N,2
"Tuesday, May 17",MIN,@,OAK,L,2.0,5.0,N,-1
"Wednesday, May 18",MIN,@,OAK,W,14.0,4.0,D,1
"Monday, Jun 13",MIN,@,SEA,W,3.0,2.0,N,1
"Tuesday, Jun 14",MIN,@,SEA,L,0.0,5.0,N,-1
"Wednesday, Jun 15",MIN,@,SEA,W,5.0,0.0,D,1
"Friday, Jun 17",MIN,@,ARI,L,2.0,7.0,N,-1
"Saturday, Jun 18",MIN,@,ARI,W,11.0,1.0,N,1
"Sunday, Jun 19",MIN,@,ARI,L,1.0,7.0,D,-1
"Friday, Jun 24",MIN,Home,COL,L,0.0,1.0,N,-1
"Saturday, Jun 25",MIN,Home,COL,W,6.0,0.0,N,1
"Sunday, Jun 26",MIN,Home,COL,W,6.0,3.0,D,2
"Friday, Jul 8",MIN,@,TEX,L,5.0,6.0,N,-2
"Saturday, Jul 9",MIN,@,TEX,L,7.0,9.0,D,-3
"Sunday, Jul 10",MIN,@,TEX,W,6.0,5.0,D,1
"Tuesday, Jul 12",MIN,Home,MIL,L,3.0,6.0,N,-1
"Wednesday, Jul 13",MIN,Home,MIL,W-wo,4.0,1.0,D,1
"Tuesday, Jul 26",MIN,@,MIL,L-wo,6.0,7.0,N,-1
"Wednesday, Jul 27",MIN,@,MIL,L,4.0,10.0,D,-2
"Friday, Jul 29",MIN,@,SDP,L,1.0,10.0,N,-3
"Saturday, Jul 30",MIN,@,SDP,W,7.0,4.0,D,1
"Sunday, Jul 31",MIN,@,SDP,L,2.0,3.0,D,-1
"Tuesday, Aug 9",MIN,@,LAD,L,3.0,10.0,N,-2
"Wednesday, Aug 10",MIN,@,LAD,L,5.0,8.0,N,-3
"Friday, Aug 12",MIN,@,LAA,W,4.0,0.0,N,1
"Saturday, Aug 13",MIN,@,LAA,L-wo,3.0,5.0,N,-1
"Sunday, Aug 14",MIN,@,LAA,L,2.0,4.0,D,-2
"Friday, Aug 19",MIN,Home,TEX,W,2.0,1.0,N,4
"Saturday, Aug 20",MIN,Home,TEX,L,3.0,4.0,N,-1
"Sunday, Aug 21",MIN,Home,TEX,L,0.0,7.0,D,-2
"Monday, Aug 22",MIN,Home,TEX,L,1.0,2.0,N,-3
"Tuesday, Aug 23",MIN,@,HOU,L,2.0,4.0,N,-4
"Wednesday, Aug 24",MIN,@,HOU,L,3.0,5.0,N,-5
"Thursday, Aug 25",MIN,@,HOU,L,3.0,6.0,N,-6
"Friday, Aug 26",MIN,Home,SFG,W,9.0,0.0,N,1
"Saturday, Aug 27",MIN,Home,SFG,W-wo,3.0,2.0,N,2
"Sunday, Aug 28",MIN,Home,SFG,W,8.0,3.0,D,3
"Friday, Sep 23",MIN,Home,LAA,L,2.0,4.0,N,-5
"Saturday, Sep 24",MIN,Home,LAA,W,8.0,4.0,N,1
"Sunday, Sep 25",MIN,Home,LAA,L,3.0,10.0,D,-1
"Thursday, Apr 7",HOU,@,LAA,W,3.0,1.0,N,1
"Friday, Apr 8",HOU,@,LAA,W,13.0,6.0,N,2
"Saturday, Apr 9",HOU,@,LAA,L,0.0,2.0,N,-1
"Sunday, Apr 10",HOU,@,LAA,W,4.0,1.0,D,1
"Tuesday, Apr 12",HOU,@,ARI,W,2.0,1.0,N,2
"Wednesday, Apr 13",HOU,@,ARI,L-wo,2.0,3.0,D,-1
"Friday, Apr 15",HOU,@,SEA,L,1.0,11.0,N,-2
"Saturday, Apr 16",HOU,@,SEA,W,4.0,0.0,N,1
"Sunday, Apr 17",HOU,@,SEA,L,2.0,7.0,D,-1
"Monday, Apr 18",HOU,Home,LAA,W,8.0,3.0,N,1
"Tuesday, Apr 19",HOU,Home,LAA,L,2.0,7.0,N,-1
"Wednesday, Apr 20",HOU,Home,LAA,L,0.0,6.0,N,-2
"Monday, Apr 25",HOU,@,TEX,L,2.0,6.0,N,-1
"Tuesday, Apr 26",HOU,@,TEX,W,5.0,1.0,N,1
"Wednesday, Apr 27",HOU,@,TEX,W,4.0,3.0,N,2
"Thursday, Apr 28",HOU,@,TEX,W,3.0,2.0,D,3
"Monday, May 2",HOU,Home,SEA,W,3.0,0.0,N,1
"Tuesday, May 3",HOU,Home,SEA,W,4.0,0.0,N,2
"Wednesday, May 4",HOU,Home,SEA,W,7.0,2.0,D,3
"Friday, May 13",HOU,@,WSN,W,6.0,1.0,N,11
"Saturday, May 14",HOU,@,WSN,L,6.0,13.0,N,-1
"Sunday, May 15",HOU,@,WSN,W,8.0,0.0,D,1
"Thursday, May 19",HOU,Home,TEX,W,5.0,1.0,N,1
"Friday, May 20",HOU,Home,TEX,L,0.0,3.0,N,-1
"Saturday, May 21",HOU,Home,TEX,W,2.0,1.0,N,1
"Sunday, May 22",HOU,Home,TEX,W,5.0,2.0,D,2
"Friday, May 27",HOU,@,SEA,L,1.0,6.0,N,-1
"Saturday, May 28",HOU,@,SEA,L,0.0,6.0,N,-2
"Sunday, May 29",HOU,@,SEA,W,2.0,1.0,D,1
"Monday, May 30",HOU,@,OAK,W,5.0,1.0,D,2
"Tuesday, May 31",HOU,@,OAK,W,3.0,1.0,N,3
"Wednesday, Jun 1",HOU,@,OAK,W,5.0,4.0,D,4
"Monday, Jun 6",HOU,Home,SEA,L,4.0,7.0,N,-1
"Tuesday, Jun 7",HOU,Home,SEA,W,4.0,1.0,N,1
"Wednesday, Jun 8",HOU,Home,SEA,L,3.0,6.0,N,-1
"Friday, Jun 10",HOU,Home,MIA,L,4.0,7.0,N,-2
"Saturday, Jun 11",HOU,Home,MIA,L,1.0,5.0,D,-3
"Sunday, Jun 12",HOU,Home,MIA,W,9.0,4.0,D,1
"Monday, Jun 13",HOU,@,TEX,L,3.0,5.0,N,-1
"Tuesday, Jun 14",HOU,@,TEX,W,4.0,3.0,N,1
"Wednesday, Jun 15",HOU,@,TEX,W,9.0,2.0,D,2
"Tuesday, Jun 21",HOU,Home,NYM,W,8.0,2.0,N,2
"Wednesday, Jun 22",HOU,Home,NYM,W,5.0,3.0,D,3
"Tuesday, Jun 28",HOU,@,NYM,W,9.0,1.0,N,1
"Wednesday, Jun 29",HOU,@,NYM,W,2.0,0.0,D,2
"Friday, Jul 1",HOU,Home,LAA,W,8.0,1.0,N,4
"Saturday, Jul 2",HOU,Home,LAA,W,9.0,1.0,D,5
"Sunday, Jul 3",HOU,Home,LAA,W-wo,4.0,2.0,D,6
"Friday, Jul 8",HOU,@,OAK,W,8.0,3.0,N,2
"Saturday, Jul 9",HOU,@,OAK,L,2.0,3.0,D,-1
"Sunday, Jul 10",HOU,@,OAK,W,6.0,1.0,D,1
"Tuesday, Jul 12",HOU,@,LAA,W,6.0,5.0,N,2
"Wednesday, Jul 13",HOU,@,LAA,L,1.0,7.0,N,-1
"Thursday, Jul 14",HOU,@,LAA,W,3.0,2.0,N,1
"Friday, Jul 15",HOU,Home,OAK,L,1.0,5.0,N,-1
