game_id,date,matchup,bet_team,bet_side,home_model_prob,home_odds,away_model_prob,away_odds,market_prob,edge,confidence,bet_size_fraction,bet_amount,potential_profit,book,type,result,reason,timestamp
22501219,2025-12-14 00:00:00+00:00,MIL @ BKN,MIL,away,0.4000322818756103,-550.0,0.5999677181243896,375.0,0.2105263157894736,0.389441402334916,0.1999354362487793,0.1,13,48.75,betmgm,h2h,L,"Probability: 60.0%, Edge: 38.9%, Confidence: 20.0%",2025-12-14 16:11:26.693633
22501225,2025-12-15 00:00:00+00:00,HOU @ DEN,DEN,home,0.6034941077232361,-120.0,0.3965058922767639,100.0,0.5454545454545454,0.0580395622686906,0.2069882154464721,0.0319217592477798,4,3.333333333333333,betmgm,h2h,W,"Probability: 60.3%, Edge: 5.8%, Confidence: 20.7%",2025-12-15 13:08:15.698268
22501222,2025-12-15 00:00:00+00:00,DET @ BOS,BOS,home,0.5890791416168213,-125.0,0.4109208583831787,105.0,0.5555555555555556,0.0335235860612657,0.1781582832336425,0.018857017159462,2,1.6,betmgm,h2h,L,"Probability: 58.9%, Edge: 3.4%, Confidence: 17.8%",2025-12-15 13:08:15.698268
62500001,2025-12-16 00:00:00+00:00,SAS @ NYK,NYK,home,0.6247671842575073,-140.0,0.3752328157424927,115.0,0.5833333333333334,0.0414338509241739,0.2495343685150146,0.0248603105545043,4,2.857142857142857,betmgm,h2h,W,"Probability: 62.5%, Edge: 4.1%, Confidence: 25.0%",2025-12-16 13:14:29.817491
22500372,2025-12-18 00:00:00+00:00,NYK @ IND,NYK,away,0.1847751438617706,165.0,0.8152248859405518,-200.0,0.6666666666666666,0.1485582192738851,0.6304497122764587,0.1,17,8.5,betmgm,h2h,W,"Probability: 81.5%, Edge: 14.9%, Confidence: 63.0%",2025-12-18 13:04:56.914234
22500381,2025-12-19 00:00:00+00:00,MIA @ BOS,BOS,home,0.7878729701042175,-275.0,0.2121270298957824,225.0,0.7333333333333333,0.0545396367708842,0.5757459402084351,0.0511309094727039,10,3.6363636363636367,betmgm,h2h,W,"Probability: 78.8%, Edge: 5.5%, Confidence: 57.6%",2025-12-19 12:58:53.663405
22500389,2025-12-20 00:00:00+00:00,IND @ NOP,NOP,home,0.6836947798728943,-140.0,0.3163052201271057,115.0,0.5833333333333334,0.1003614465395609,0.3673895597457886,0.0602168679237366,14,10.0,betmgm,h2h,W,"Probability: 68.4%, Edge: 10.0%, Confidence: 36.7%",2025-12-20 12:11:47.597658
22500392,2025-12-20 00:00:00+00:00,PHX @ GSW,GSW,home,0.7411502003669739,-225.0,0.2588497996330261,185.0,0.6923076923076923,0.0488425080592815,0.4823004007339477,0.0396845377981662,10,4.444444444444445,betmgm,h2h,W,"Probability: 74.1%, Edge: 4.9%, Confidence: 48.2%",2025-12-20 12:11:47.597658
22500386,2025-12-20 00:00:00+00:00,HOU @ DEN,DEN,home,0.5941844582557678,-110.0,0.4058155417442322,-110.0,0.5238095238095238,0.0703749344462439,0.1883689165115356,0.0369468405842781,9,8.181818181818182,betmgm,h2h,L,"Probability: 59.4%, Edge: 7.0%, Confidence: 18.8%",2025-12-20 12:11:47.597658
22500388,2025-12-20 00:00:00+00:00,BOS @ TOR,TOR,home,0.609946608543396,-125.0,0.390053391456604,105.0,0.5555555555555556,0.0543910529878404,0.219893217086792,0.0305949673056602,7,5.6000000000000005,betmgm,h2h,L,"Probability: 61.0%, Edge: 5.4%, Confidence: 22.0%",2025-12-20 12:11:47.597658
22500416,2025-12-23 00:00:00+00:00,NYK @ MIN,NYK,away,0.3660094738006592,-275.0,0.6339905261993408,225.0,0.3076923076923077,0.3262982185070331,0.2679810523986816,0.1,25,56.25,betmgm,h2h,L,"Probability: 63.4%, Edge: 32.6%, Confidence: 26.8%",2025-12-23 15:30:08.645802
22500419,2025-12-23 00:00:00+00:00,MEM @ UTA,UTA,home,0.670877993106842,140.0,0.3291220068931579,-170.0,0.4166666666666667,0.2542113264401753,0.3417559862136841,0.1,25,35.0,betmgm,h2h,L,"Probability: 67.1%, Edge: 25.4%, Confidence: 34.2%",2025-12-23 15:30:08.645802
22500012,2025-12-25 00:00:00+00:00,HOU @ LAL,LAL,home,0.6798757910728455,118.0,0.3201242089271545,-145.0,0.4587155963302752,0.2211601947425702,0.3597515821456909,0.1,19,22.42,betmgm,h2h,L,"Probability: 68.0%, Edge: 22.1%, Confidence: 36.0%",2025-12-25 10:50:58.980632
22500013,2025-12-25 00:00:00+00:00,MIN @ DEN,DEN,home,0.6946473121643066,-120.0,0.3053526878356933,100.0,0.5454545454545454,0.1491927667097612,0.3892946243286133,0.0820560216903686,16,13.333333333333334,betmgm,h2h,W,"Probability: 69.5%, Edge: 14.9%, Confidence: 38.9%",2025-12-25 10:50:58.980632
22500011,2025-12-25 00:00:00+00:00,DAL @ GSW,DAL,away,0.6812642812728882,-325.0,0.3187357187271118,260.0,0.2777777777777778,0.040957940949334,0.3625285625457763,0.014177748790154,3,7.800000000000001,betmgm,h2h,L,"Probability: 31.9%, Edge: 4.1%, Confidence: 36.3%",2025-12-25 10:50:58.980632
22500010,2025-12-25 00:00:00+00:00,SAS @ OKC,SAS,away,0.7345057129859924,-375.0,0.2654942870140075,300.0,0.25,0.0154942870140075,0.4690114259719848,0.0051647623380025,1,3.0,betmgm,h2h,W,"Probability: 26.5%, Edge: 1.5%, Confidence: 46.9%",2025-12-25 10:50:58.980632
22500430,2025-12-26 00:00:00+00:00,DET @ UTA,UTA,home,0.357129693031311,320.0,0.642870306968689,-425.0,0.238095238095238,0.1190344549360729,0.2857406139373779,0.0390581805258989,7,22.4,betmgm,h2h,W,"Probability: 35.7%, Edge: 11.9%, Confidence: 28.6%",2025-12-26 13:04:56.786332
22500431,2025-12-26 00:00:00+00:00,LAC @ POR,POR,home,0.6291829347610474,120.0,0.3708170652389526,-145.0,0.4545454545454545,0.1746374802155928,0.2583658695220947,0.0800421784321467,14,16.8,betmgm,h2h,L,"Probability: 62.9%, Edge: 17.5%, Confidence: 25.8%",2025-12-26 13:04:56.786332
22500429,2025-12-26 00:00:00+00:00,PHX @ NOP,NOP,home,0.5387296080589294,165.0,0.4612703919410705,-200.0,0.3773584905660377,0.1613711174928916,0.0774592161178588,0.0647929486903277,11,18.15,betmgm,h2h,L,"Probability: 53.9%, Edge: 16.1%, Confidence: 7.7%",2025-12-26 13:04:56.786332
22500424,2025-12-26 00:00:00+00:00,CHA @ ORL,ORL,home,0.7380582094192505,-250.0,0.2619417905807495,200.0,0.7142857142857143,0.0237724951335361,0.476116418838501,0.0208009332418442,4,1.6,betmgm,h2h,L,"Probability: 73.8%, Edge: 2.4%, Confidence: 47.6%",2025-12-26 13:04:56.786332
22500427,2025-12-26 00:00:00+00:00,PHI @ CHI,CHI,home,0.5504132509231567,-102.0,0.4495867490768432,-118.0,0.504950495049505,0.0454627558736517,0.1008265018463134,0.0229586917161941,4,3.92156862745098,betmgm,h2h,W,"Probability: 55.0%, Edge: 4.5%, Confidence: 10.1%",2025-12-26 13:04:56.786332
22500426,2025-12-26 00:00:00+00:00,BOS @ IND,BOS,away,0.2116869837045669,275.0,0.7883130311965942,-350.0,0.7777777777777778,0.0105352534188164,0.5766260623931885,0.0118521600961683,2,0.5714285714285714,betmgm,h2h,W,"Probability: 78.8%, Edge: 1.1%, Confidence: 57.7%",2025-12-26 13:04:56.786332
22500428,2025-12-26 00:00:00+00:00,MIL @ MEM,MIL,away,0.4934326708316803,-185.0,0.5065673589706421,150.0,0.4,0.106567358970642,0.0131346583366394,0.0444030662377675,8,12.0,betmgm,h2h,L,"Probability: 50.7%, Edge: 10.7%, Confidence: 1.3%",2025-12-26 13:04:56.786332
22500423,2025-12-26 00:00:00+00:00,MIA @ ATL,MIA,away,0.5099712014198303,-150.0,0.4900287985801697,125.0,0.4444444444444444,0.0455843541357252,0.0199424028396606,0.0205129593610763,3,3.75,betmgm,h2h,W,"Probability: 49.0%, Edge: 4.6%, Confidence: 2.0%",2025-12-26 13:04:56.786332
22500439,2025-12-27 00:00:00+00:00,BKN @ MIN,BKN,away,0.7440766096115112,-625.0,0.25592339038848877,450.0,0.18181818181818182,0.07410520857030695,0.48815321922302246,0.022643258174260456,4,18.0,betmgm,h2h,,"Probability: 25.6%, Edge: 7.4%, Confidence: 48.8%",2025-12-27 13:49:28.635888
22500434,2025-12-27 00:00:00+00:00,PHX @ NOP,NOP,home,0.5569903254508972,150.0,0.4430096745491028,-185.0,0.4,0.1569903254508972,0.11398065090179443,0.06541263560454051,11,16.5,betmgm,h2h,,"Probability: 55.7%, Edge: 15.7%, Confidence: 11.4%",2025-12-27 13:49:28.635888
22500437,2025-12-27 00:00:00+00:00,MIL @ CHI,MIL,away,0.4699537754058838,-130.0,0.5300462245941162,105.0,0.4878048780487805,0.042241346545335734,0.06009244918823242,0.020617800099509108,3,3.1500000000000004,betmgm,h2h,,"Probability: 53.0%, Edge: 4.2%, Confidence: 6.0%",2025-12-27 13:49:28.635888
22500432,2025-12-27 00:00:00+00:00,DAL @ SAC,DAL,away,0.3810601532459259,125.0,0.6189398765563965,-155.0,0.6078431372549019,0.011096739301494574,0.2378796935081482,0.007074171304702769,1,0.6451612903225806,betmgm,h2h,,"Probability: 61.9%, Edge: 1.1%, Confidence: 23.8%",2025-12-27 13:49:28.635888
