commence_time,home_team,away_team,bookmakers_key,name,price_1,price_2,price_3,price_4,price_5
2025-09-27 18:41:00-07:00,SEA,LAD,fanduel,SEA,-120,-118.0,-118.0,-130.0,
2025-09-27 18:41:00-07:00,SEA,LAD,lowvig,LAD,104,106.0,114.0,,
2025-09-27 18:41:00-07:00,SEA,LAD,lowvig,SEA,-115,-117.0,-126.0,,
2025-09-27 18:41:00-07:00,SEA,LAD,mybookieag,LAD,101,101.0,102.0,112.0,
2025-09-27 18:41:00-07:00,SEA,LAD,mybookieag,SEA,-119,-118.0,-120.0,-132.0,
2025-09-27 19:05:00-07:00,OAK,KCR,betmgm,KCR,105,105.0,100.0,100.0,
2025-09-27 19:05:00-07:00,OAK,KCR,betmgm,OAK,-125,-125.0,-120.0,-120.0,
2025-09-27 19:05:00-07:00,OAK,KCR,betonlineag,KCR,104,107.0,106.0,107.0,
2025-09-27 19:05:00-07:00,OAK,KCR,betonlineag,OAK,-115,-118.0,-117.0,-118.0,
2025-09-27 19:05:00-07:00,OAK,KCR,betrivers,KCR,100,-104.0,-104.0,-103.0,
2025-09-27 19:05:00-07:00,OAK,KCR,betrivers,OAK,-120,-118.0,-118.0,-120.0,
2025-09-27 19:05:00-07:00,OAK,KCR,betus,KCR,102,105.0,105.0,106.0,
2025-09-27 19:05:00-07:00,OAK,KCR,betus,OAK,-112,-115.0,-115.0,-116.0,
2025-09-27 19:05:00-07:00,OAK,KCR,bovada,KCR,102,100.0,100.0,100.0,
2025-09-27 19:05:00-07:00,OAK,KCR,bovada,OAK,-122,-120.0,-120.0,-120.0,
2025-09-27 19:05:00-07:00,OAK,KCR,draftkings,KCR,101,-101.0,-101.0,101.0,
2025-09-27 19:05:00-07:00,OAK,KCR,draftkings,OAK,-123,-120.0,-120.0,-123.0,
2025-09-27 19:05:00-07:00,OAK,KCR,fanduel,KCR,100,100.0,100.0,100.0,
2025-09-27 19:05:00-07:00,OAK,KCR,fanduel,OAK,-118,-118.0,-118.0,-118.0,
2025-09-27 19:05:00-07:00,OAK,KCR,lowvig,KCR,104,107.0,106.0,107.0,
2025-09-27 19:05:00-07:00,OAK,KCR,lowvig,OAK,-115,-118.0,-117.0,-118.0,
2025-09-27 19:05:00-07:00,OAK,KCR,mybookieag,KCR,103,100.0,101.0,102.0,
2025-09-27 19:05:00-07:00,OAK,KCR,mybookieag,OAK,-120,-118.0,-119.0,-120.0,
2025-09-28 12:05:00-07:00,OAK,KCR,betmgm,KCR,-150,-150.0,,,
2025-09-28 12:05:00-07:00,OAK,KCR,betmgm,OAK,125,125.0,,,
2025-09-28 12:05:00-07:00,OAK,KCR,betonlineag,KCR,-140,-143.0,,,
2025-09-28 12:05:00-07:00,OAK,KCR,betonlineag,OAK,127,130.0,,,
2025-09-28 12:05:00-07:00,OAK,KCR,betrivers,KCR,-155,-148.0,,,
2025-09-28 12:05:00-07:00,OAK,KCR,betrivers,OAK,125,120.0,,,
2025-09-28 12:05:00-07:00,OAK,KCR,betus,KCR,-140,-143.0,,,
2025-09-28 12:05:00-07:00,OAK,KCR,betus,OAK,126,129.0,,,
2025-09-28 12:05:00-07:00,OAK,KCR,bovada,KCR,-143,-143.0,,,
2025-09-28 12:05:00-07:00,OAK,KCR,bovada,OAK,120,120.0,,,
2025-09-28 12:05:00-07:00,OAK,KCR,draftkings,KCR,-150,-148.0,,,
2025-09-28 12:05:00-07:00,OAK,KCR,draftkings,OAK,123,122.0,,,
2025-09-28 12:05:00-07:00,OAK,KCR,fanduel,KCR,-142,-142.0,,,
2025-09-28 12:05:00-07:00,OAK,KCR,fanduel,OAK,120,120.0,,,
2025-09-28 12:05:00-07:00,OAK,KCR,lowvig,KCR,-140,-143.0,,,
2025-09-28 12:05:00-07:00,OAK,KCR,lowvig,OAK,127,130.0,,,
2025-09-28 12:05:00-07:00,OAK,KCR,mybookieag,KCR,-147,-145.0,,,
2025-09-28 12:05:00-07:00,OAK,KCR,mybookieag,OAK,124,123.0,,,
2025-09-28 12:06:00-07:00,BOS,DET,betmgm,BOS,-105,,,,
2025-09-28 12:06:00-07:00,BOS,DET,betmgm,DET,-115,,,,
2025-09-28 12:06:00-07:00,BOS,DET,betonlineag,BOS,100,,,,
2025-09-28 12:06:00-07:00,BOS,DET,betonlineag,DET,-110,,,,
2025-09-28 12:06:00-07:00,BOS,DET,betrivers,BOS,100,,,,
2025-09-28 12:06:00-07:00,BOS,DET,betrivers,DET,-120,,,,
2025-09-28 12:06:00-07:00,BOS,DET,betus,BOS,100,,,,
2025-09-28 12:06:00-07:00,BOS,DET,betus,DET,-110,,,,
2025-09-28 12:06:00-07:00,BOS,DET,bovada,BOS,-101,,,,
2025-09-28 12:06:00-07:00,BOS,DET,bovada,DET,-119,,,,
2025-09-28 12:06:00-07:00,BOS,DET,draftkings,BOS,-105,,,,
2025-09-28 12:06:00-07:00,BOS,DET,draftkings,DET,-116,,,,
2025-09-28 12:06:00-07:00,BOS,DET,fanduel,BOS,108,100.0,,,
2025-09-28 12:06:00-07:00,BOS,DET,fanduel,DET,-126,-118.0,,,
2025-09-28 12:06:00-07:00,BOS,DET,lowvig,BOS,100,,,,
2025-09-28 12:06:00-07:00,BOS,DET,lowvig,DET,-110,,,,
2025-09-28 12:06:00-07:00,BOS,DET,mybookieag,BOS,-102,,,,
2025-09-28 12:06:00-07:00,BOS,DET,mybookieag,DET,-115,,,,
2025-09-28 12:06:00-07:00,NYY,BAL,betmgm,BAL,165,155.0,,,
2025-09-28 12:06:00-07:00,NYY,BAL,betmgm,NYY,-200,-185.0,,,
2025-09-28 12:06:00-07:00,NYY,BAL,betonlineag,BAL,162,160.0,,,
2025-09-28 12:06:00-07:00,NYY,BAL,betonlineag,NYY,-180,-177.0,,,
2025-09-28 12:06:00-07:00,NYY,BAL,betrivers,BAL,165,148.0,,,
2025-09-28 12:06:00-07:00,NYY,BAL,betrivers,NYY,-215,-190.0,,,
2025-09-28 12:06:00-07:00,NYY,BAL,betus,BAL,164,155.0,,,
2025-09-28 12:06:00-07:00,NYY,BAL,betus,NYY,-187,-176.0,,,
2025-09-28 12:06:00-07:00,NYY,BAL,bovada,BAL,159,154.0,,,
2025-09-28 12:06:00-07:00,NYY,BAL,bovada,NYY,-194,-186.0,,,
2025-09-28 12:06:00-07:00,NYY,BAL,draftkings,BAL,158,152.0,,,
2025-09-28 12:06:00-07:00,NYY,BAL,draftkings,NYY,-194,-187.0,,,
2025-09-28 12:06:00-07:00,NYY,BAL,fanduel,BAL,144,144.0,160.0,154.0,
2025-09-28 12:06:00-07:00,NYY,BAL,fanduel,NYY,-172,-172.0,-190.0,-184.0,
2025-09-28 12:06:00-07:00,NYY,BAL,lowvig,BAL,162,160.0,,,
2025-09-28 12:06:00-07:00,NYY,BAL,lowvig,NYY,-180,-177.0,,,
2025-09-28 12:06:00-07:00,NYY,BAL,mybookieag,BAL,145,145.0,162.0,155.0,
2025-09-28 12:06:00-07:00,NYY,BAL,mybookieag,NYY,-172,-172.0,-192.0,-185.0,
2025-09-28 12:06:00-07:00,PHI,MIN,betmgm,MIN,170,170.0,200.0,,
2025-09-28 12:06:00-07:00,PHI,MIN,betmgm,PHI,-200,-200.0,-250.0,,
2025-09-28 12:06:00-07:00,PHI,MIN,betonlineag,MIN,180,180.0,184.0,206.0,
2025-09-28 12:06:00-07:00,PHI,MIN,betonlineag,PHI,-200,-200.0,-205.0,-230.0,
2025-09-28 12:06:00-07:00,PHI,MIN,betrivers,MIN,170,200.0,,,
2025-09-28 12:06:00-07:00,PHI,MIN,betrivers,PHI,-210,-250.0,,,
2025-09-28 12:06:00-07:00,PHI,MIN,betus,MIN,174,178.0,190.0,,
2025-09-28 12:06:00-07:00,PHI,MIN,betus,PHI,-200,-205.0,-220.0,,
2025-09-28 12:06:00-07:00,PHI,MIN,bovada,MIN,169,205.0,,,
2025-09-28 12:06:00-07:00,PHI,MIN,bovada,PHI,-208,-250.0,,,
2025-09-28 12:06:00-07:00,PHI,MIN,draftkings,MIN,168,168.0,178.0,196.0,
2025-09-28 12:06:00-07:00,PHI,MIN,draftkings,PHI,-208,-208.0,-220.0,-245.0,
2025-09-28 12:06:00-07:00,PHI,MIN,fanduel,MIN,180,180.0,168.0,200.0,
2025-09-28 12:06:00-07:00,PHI,MIN,fanduel,PHI,-215,-215.0,-200.0,-245.0,
2025-09-28 12:06:00-07:00,PHI,MIN,lowvig,MIN,180,180.0,184.0,206.0,
2025-09-28 12:06:00-07:00,PHI,MIN,lowvig,PHI,-200,-200.0,-205.0,-230.0,
2025-09-28 12:06:00-07:00,PHI,MIN,mybookieag,MIN,180,172.0,177.0,198.0,
2025-09-28 12:06:00-07:00,PHI,MIN,mybookieag,PHI,-217,-204.0,-213.0,-238.0,
2025-09-28 12:06:00-07:00,SFG,COL,betmgm,COL,240,240.0,240.0,,
2025-09-28 12:06:00-07:00,SFG,COL,betmgm,SFG,-295,-295.0,-295.0,,
2025-09-28 12:06:00-07:00,SFG,COL,betonlineag,COL,248,248.0,252.0,257.0,
2025-09-28 12:06:00-07:00,SFG,COL,betonlineag,SFG,-280,-280.0,-285.0,-290.0,
2025-09-28 12:06:00-07:00,SFG,COL,betrivers,COL,255,240.0,,,
2025-09-28 12:06:00-07:00,SFG,COL,betrivers,SFG,-335,-315.0,,,
2025-09-28 12:06:00-07:00,SFG,COL,betus,COL,238,242.0,246.0,,
2025-09-28 12:06:00-07:00,SFG,COL,betus,SFG,-280,-285.0,-290.0,,
2025-09-28 12:06:00-07:00,SFG,COL,bovada,COL,240,250.0,,,
2025-09-28 12:06:00-07:00,SFG,COL,bovada,SFG,-300,-310.0,,,
2025-09-28 12:06:00-07:00,SFG,COL,draftkings,COL,237,237.0,243.0,245.0,
2025-09-28 12:06:00-07:00,SFG,COL,draftkings,SFG,-301,-301.0,-309.0,-313.0,
2025-09-28 12:06:00-07:00,SFG,COL,fanduel,COL,270,270.0,240.0,250.0,
2025-09-28 12:06:00-07:00,SFG,COL,fanduel,SFG,-335,-335.0,-295.0,-310.0,
2025-09-28 12:06:00-07:00,SFG,COL,lowvig,COL,248,248.0,252.0,257.0,
2025-09-28 12:06:00-07:00,SFG,COL,lowvig,SFG,-280,-280.0,-285.0,-290.0,
2025-09-28 12:06:00-07:00,SFG,COL,mybookieag,COL,244,244.0,247.0,251.0,
2025-09-28 12:06:00-07:00,SFG,COL,mybookieag,SFG,-303,-303.0,-303.0,-313.0,
2025-09-28 12:06:00-07:00,WSN,CHW,betmgm,CHW,-105,-102.0,,,
2025-09-28 12:06:00-07:00,WSN,CHW,betmgm,WSN,-115,-118.0,,,
2025-09-28 12:06:00-07:00,WSN,CHW,betonlineag,CHW,102,-101.0,,,
2025-09-28 12:06:00-07:00,WSN,CHW,betonlineag,WSN,-112,-109.0,,,
2025-09-28 12:06:00-07:00,WSN,CHW,betrivers,CHW,102,104.0,,,
2025-09-28 12:06:00-07:00,WSN,CHW,betrivers,WSN,-124,-125.0,,,
2025-09-28 12:06:00-07:00,WSN,CHW,betus,CHW,102,-101.0,,,
2025-09-28 12:06:00-07:00,WSN,CHW,betus,WSN,-112,-109.0,,,
2025-09-28 12:06:00-07:00,WSN,CHW,bovada,CHW,-105,-103.0,,,
2025-09-28 12:06:00-07:00,WSN,CHW,bovada,WSN,-115,-117.0,,,
2025-09-28 12:06:00-07:00,WSN,CHW,draftkings,CHW,-105,-105.0,,,
2025-09-28 12:06:00-07:00,WSN,CHW,draftkings,WSN,-115,-115.0,,,
2025-09-28 12:06:00-07:00,WSN,CHW,fanduel,CHW,-104,-104.0,-104.0,-102.0,
2025-09-28 12:06:00-07:00,WSN,CHW,fanduel,WSN,-112,-112.0,-112.0,-116.0,
2025-09-28 12:06:00-07:00,WSN,CHW,lowvig,CHW,102,-101.0,,,
2025-09-28 12:06:00-07:00,WSN,CHW,lowvig,WSN,-112,-109.0,,,
2025-09-28 12:06:00-07:00,WSN,CHW,mybookieag,CHW,-104,100.0,-102.0,,
2025-09-28 12:06:00-07:00,WSN,CHW,mybookieag,WSN,-112,-118.0,-115.0,,
2025-09-28 12:07:00-07:00,LAA,HOU,betmgm,HOU,-125,-125.0,,,
2025-09-28 12:07:00-07:00,LAA,HOU,betmgm,LAA,105,105.0,,,
2025-09-28 12:07:00-07:00,LAA,HOU,betonlineag,HOU,-119,-125.0,,,
2025-09-28 12:07:00-07:00,LAA,HOU,betonlineag,LAA,108,113.0,,,
2025-09-28 12:07:00-07:00,LAA,HOU,betrivers,HOU,-130,-127.0,,,
2025-09-28 12:07:00-07:00,LAA,HOU,betrivers,LAA,108,104.0,,,
2025-09-28 12:07:00-07:00,LAA,HOU,betus,HOU,-120,-120.0,,,
2025-09-28 12:07:00-07:00,LAA,HOU,betus,LAA,109,109.0,,,
2025-09-28 12:07:00-07:00,LAA,HOU,bovada,HOU,-125,-124.0,,,
2025-09-28 12:07:00-07:00,LAA,HOU,bovada,LAA,105,104.0,,,
2025-09-28 12:07:00-07:00,LAA,HOU,draftkings,HOU,-126,-126.0,,,
2025-09-28 12:07:00-07:00,LAA,HOU,draftkings,LAA,104,104.0,,,
2025-09-28 12:07:00-07:00,LAA,HOU,fanduel,HOU,-122,-122.0,,,
2025-09-28 12:07:00-07:00,LAA,HOU,fanduel,LAA,104,104.0,,,
2025-09-28 12:07:00-07:00,LAA,HOU,lowvig,HOU,-119,-121.0,,,
2025-09-28 12:07:00-07:00,LAA,HOU,lowvig,LAA,108,110.0,,,
2025-09-28 12:07:00-07:00,LAA,HOU,mybookieag,HOU,-123,-122.0,,,
2025-09-28 12:07:00-07:00,LAA,HOU,mybookieag,LAA,106,104.0,,,
2025-09-28 12:08:00-07:00,TOR,TBR,betmgm,TBR,165,165.0,,,
2025-09-28 12:08:00-07:00,TOR,TBR,betmgm,TOR,-200,-200.0,,,
2025-09-28 12:08:00-07:00,TOR,TBR,betonlineag,TBR,165,175.0,,,
2025-09-28 12:08:00-07:00,TOR,TBR,betonlineag,TOR,-183,-195.0,,,
2025-09-28 12:08:00-07:00,TOR,TBR,betrivers,TBR,163,165.0,,,
2025-09-28 12:08:00-07:00,TOR,TBR,betrivers,TOR,-200,-205.0,,,
2025-09-28 12:08:00-07:00,TOR,TBR,betus,TBR,162,168.0,,,
2025-09-28 12:08:00-07:00,TOR,TBR,betus,TOR,-185,-192.0,,,
2025-09-28 12:08:00-07:00,TOR,TBR,bovada,TBR,160,173.0,,,
2025-09-28 12:08:00-07:00,TOR,TBR,bovada,TOR,-195,-213.0,,,
2025-09-28 12:08:00-07:00,TOR,TBR,draftkings,TBR,158,169.0,,,
2025-09-28 12:08:00-07:00,TOR,TBR,draftkings,TOR,-194,-209.0,,,
2025-09-28 12:08:00-07:00,TOR,TBR,fanduel,TBR,160,160.0,160.0,180.0,
2025-09-28 12:08:00-07:00,TOR,TBR,fanduel,TOR,-190,-190.0,-190.0,-215.0,
2025-09-28 12:08:00-07:00,TOR,TBR,lowvig,TBR,165,175.0,,,
2025-09-28 12:08:00-07:00,TOR,TBR,lowvig,TOR,-183,-195.0,,,
2025-09-28 12:08:00-07:00,TOR,TBR,mybookieag,TBR,160,160.0,161.0,171.0,
2025-09-28 12:08:00-07:00,TOR,TBR,mybookieag,TOR,-189,-189.0,-192.0,-204.0,
2025-09-28 12:10:00-07:00,CLE,TEX,betmgm,CLE,-145,,,,
2025-09-28 12:10:00-07:00,CLE,TEX,betmgm,TEX,120,,,,
2025-09-28 12:10:00-07:00,CLE,TEX,betonlineag,CLE,-147,-137.0,,,
2025-09-28 12:10:00-07:00,CLE,TEX,betonlineag,TEX,133,124.0,,,
2025-09-28 12:10:00-07:00,CLE,TEX,betrivers,CLE,-167,-148.0,,,
2025-09-28 12:10:00-07:00,CLE,TEX,betrivers,TEX,133,120.0,,,
2025-09-28 12:10:00-07:00,CLE,TEX,betus,CLE,-152,-135.0,,,
2025-09-28 12:10:00-07:00,CLE,TEX,betus,TEX,136,122.0,,,
2025-09-28 12:10:00-07:00,CLE,TEX,bovada,CLE,-155,-142.0,,,
2025-09-28 12:10:00-07:00,CLE,TEX,bovada,TEX,130,119.0,,,
2025-09-28 12:10:00-07:00,CLE,TEX,draftkings,CLE,-157,-143.0,,,
2025-09-28 12:10:00-07:00,CLE,TEX,draftkings,TEX,128,118.0,,,
2025-09-28 12:10:00-07:00,CLE,TEX,fanduel,CLE,-158,-144.0,,,
2025-09-28 12:10:00-07:00,CLE,TEX,fanduel,TEX,134,122.0,,,
2025-09-28 12:10:00-07:00,CLE,TEX,lowvig,CLE,-147,-137.0,,,
2025-09-28 12:10:00-07:00,CLE,TEX,lowvig,TEX,133,124.0,,,
2025-09-28 12:10:00-07:00,CLE,TEX,mybookieag,CLE,-154,-135.0,,,
2025-09-28 12:10:00-07:00,CLE,TEX,mybookieag,TEX,131,115.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,betmgm,ARI,105,105.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,betmgm,SDP,-125,-125.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,betonlineag,ARI,113,110.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,betonlineag,SDP,-125,-121.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,betrivers,ARI,108,110.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,betrivers,SDP,-134,-137.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,betus,ARI,107,108.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,betus,SDP,-117,-118.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,bovada,ARI,105,107.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,bovada,SDP,-125,-128.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,draftkings,ARI,104,101.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,draftkings,SDP,-127,-122.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,fanduel,ARI,108,106.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,fanduel,SDP,-126,-124.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,lowvig,ARI,113,110.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,lowvig,SDP,-125,-121.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,mybookieag,ARI,106,105.0,,,
2025-09-28 12:10:00-07:00,SDP,ARI,mybookieag,SDP,-123,-123.0,,,
2025-09-28 12:10:00-07:00,SEA,LAD,betmgm,LAD,-110,100.0,-110.0,,
2025-09-28 12:10:00-07:00,SEA,LAD,betmgm,SEA,-110,-120.0,-110.0,,
2025-09-28 12:10:00-07:00,SEA,LAD,betonlineag,LAD,-105,-105.0,103.0,-123.0,
2025-09-28 12:10:00-07:00,SEA,LAD,betonlineag,SEA,-105,-105.0,-113.0,112.0,
2025-09-28 12:10:00-07:00,SEA,LAD,betrivers,LAD,-104,-125.0,,,
2025-09-28 12:10:00-07:00,SEA,LAD,betrivers,SEA,-118,102.0,,,
2025-09-28 12:10:00-07:00,SEA,LAD,betus,LAD,105,-128.0,,,
2025-09-28 12:10:00-07:00,SEA,LAD,betus,SEA,-115,117.0,,,
2025-09-28 12:10:00-07:00,SEA,LAD,bovada,LAD,-101,-104.0,,,
2025-09-28 12:10:00-07:00,SEA,LAD,bovada,SEA,-119,-116.0,,,
2025-09-28 12:10:00-07:00,SEA,LAD,draftkings,LAD,-110,-110.0,-102.0,-124.0,
2025-09-28 12:10:00-07:00,SEA,LAD,draftkings,SEA,-110,-110.0,-119.0,102.0,
2025-09-28 12:10:00-07:00,SEA,LAD,fanduel,LAD,-108,-108.0,-102.0,-124.0,
2025-09-28 12:10:00-07:00,SEA,LAD,fanduel,SEA,-108,-108.0,-116.0,106.0,
2025-09-28 12:10:00-07:00,SEA,LAD,lowvig,LAD,-105,-105.0,103.0,-130.0,
2025-09-28 12:10:00-07:00,SEA,LAD,lowvig,SEA,-105,-105.0,-113.0,118.0,
2025-09-28 12:10:00-07:00,SEA,LAD,mybookieag,LAD,-109,-109.0,103.0,-106.0,
2025-09-28 12:10:00-07:00,SEA,LAD,mybookieag,SEA,-109,-109.0,-120.0,-110.0,
2025-09-28 12:11:00-07:00,MIA,NYM,betmgm,MIA,105,110.0,,,
2025-09-28 12:11:00-07:00,MIA,NYM,betmgm,NYM,-125,-130.0,,,
2025-09-28 12:11:00-07:00,MIA,NYM,betonlineag,MIA,117,124.0,,,
2025-09-28 12:11:00-07:00,MIA,NYM,betonlineag,NYM,-129,-137.0,,,
2025-09-28 12:11:00-07:00,MIA,NYM,betrivers,MIA,108,105.0,,,
2025-09-28 12:11:00-07:00,MIA,NYM,betrivers,NYM,-132,-127.0,,,
2025-09-28 12:11:00-07:00,MIA,NYM,betus,MIA,110,118.0,,,
2025-09-28 12:11:00-07:00,MIA,NYM,betus,NYM,-121,-130.0,,,
2025-09-28 12:11:00-07:00,MIA,NYM,bovada,MIA,106,111.0,,,
2025-09-28 12:11:00-07:00,MIA,NYM,bovada,NYM,-126,-133.0,,,
2025-09-28 12:11:00-07:00,MIA,NYM,draftkings,MIA,107,116.0,,,
2025-09-28 12:11:00-07:00,MIA,NYM,draftkings,NYM,-131,-142.0,,,
2025-09-28 12:11:00-07:00,MIA,NYM,fanduel,MIA,110,114.0,,,
2025-09-28 12:11:00-07:00,MIA,NYM,fanduel,NYM,-130,-134.0,,,
2025-09-28 12:11:00-07:00,MIA,NYM,lowvig,MIA,117,124.0,,,
2025-09-28 12:11:00-07:00,MIA,NYM,lowvig,NYM,-129,-137.0,,,
2025-09-28 12:11:00-07:00,MIA,NYM,mybookieag,MIA,109,110.0,,,
2025-09-28 12:11:00-07:00,MIA,NYM,mybookieag,NYM,-128,-130.0,,,
2025-09-28 12:11:00-07:00,MIL,CIN,betmgm,CIN,115,115.0,,,
2025-09-28 12:11:00-07:00,MIL,CIN,betmgm,MIL,-135,-135.0,,,
2025-09-28 12:11:00-07:00,MIL,CIN,betonlineag,CIN,128,115.0,,,
2025-09-28 12:11:00-07:00,MIL,CIN,betonlineag,MIL,-141,-127.0,,,
2025-09-28 12:11:00-07:00,MIL,CIN,betrivers,CIN,138,106.0,,,
2025-09-28 12:11:00-07:00,MIL,CIN,betrivers,MIL,-177,-129.0,,,
2025-09-28 12:11:00-07:00,MIL,CIN,betus,CIN,127,117.0,,,
2025-09-28 12:11:00-07:00,MIL,CIN,betus,MIL,-141,-128.0,,,
2025-09-28 12:11:00-07:00,MIL,CIN,bovada,CIN,125,113.0,,,
2025-09-28 12:11:00-07:00,MIL,CIN,bovada,MIL,-149,-135.0,,,
2025-09-28 12:11:00-07:00,MIL,CIN,draftkings,CIN,123,114.0,,,
2025-09-28 12:11:00-07:00,MIL,CIN,draftkings,MIL,-150,-139.0,,,
2025-09-28 12:11:00-07:00,MIL,CIN,fanduel,CIN,136,136.0,120.0,110.0,
2025-09-28 12:11:00-07:00,MIL,CIN,fanduel,MIL,-162,-162.0,-142.0,-130.0,
2025-09-28 12:11:00-07:00,MIL,CIN,lowvig,CIN,128,115.0,,,
2025-09-28 12:11:00-07:00,MIL,CIN,lowvig,MIL,-141,-127.0,,,
2025-09-28 12:11:00-07:00,MIL,CIN,mybookieag,CIN,136,136.0,125.0,114.0,
2025-09-28 12:11:00-07:00,MIL,CIN,mybookieag,MIL,-161,-161.0,-147.0,-133.0,
2025-09-28 12:16:00-07:00,ATL,PIT,betmgm,ATL,-200,-190.0,,,
2025-09-28 12:16:00-07:00,ATL,PIT,betmgm,PIT,165,155.0,,,
2025-09-28 12:16:00-07:00,ATL,PIT,betonlineag,ATL,-195,-191.0,,,
2025-09-28 12:16:00-07:00,ATL,PIT,betonlineag,PIT,175,172.0,,,
2025-09-28 12:16:00-07:00,ATL,PIT,betrivers,ATL,-220,-210.0,,,
2025-09-28 12:16:00-07:00,ATL,PIT,betrivers,PIT,170,165.0,,,
2025-09-28 12:16:00-07:00,ATL,PIT,betus,ATL,-200,-190.0,,,
2025-09-28 12:16:00-07:00,ATL,PIT,betus,PIT,174,166.0,,,
2025-09-28 12:16:00-07:00,ATL,PIT,bovada,ATL,-213,-200.0,,,
2025-09-28 12:16:00-07:00,ATL,PIT,bovada,PIT,173,165.0,,,
2025-09-28 12:16:00-07:00,ATL,PIT,draftkings,ATL,-207,-201.0,,,
2025-09-28 12:16:00-07:00,ATL,PIT,draftkings,PIT,168,163.0,,,
2025-09-28 12:16:00-07:00,ATL,PIT,fanduel,ATL,-220,-190.0,-210.0,-200.0,
2025-09-28 12:16:00-07:00,ATL,PIT,fanduel,PIT,184,160.0,176.0,168.0,
2025-09-28 12:16:00-07:00,ATL,PIT,lowvig,ATL,-195,-191.0,,,
2025-09-28 12:16:00-07:00,ATL,PIT,lowvig,PIT,175,172.0,,,
2025-09-28 12:16:00-07:00,ATL,PIT,mybookieag,ATL,-222,-196.0,-208.0,-200.0,
2025-09-28 12:16:00-07:00,ATL,PIT,mybookieag,PIT,184,164.0,174.0,167.0,
2025-09-28 12:20:00-07:00,CHC,STL,betmgm,CHC,-160,-150.0,,,
2025-09-28 12:20:00-07:00,CHC,STL,betmgm,STL,135,125.0,,,
2025-09-28 12:20:00-07:00,CHC,STL,betonlineag,CHC,-145,-146.0,,,
2025-09-28 12:20:00-07:00,CHC,STL,betonlineag,STL,131,132.0,,,
2025-09-28 12:20:00-07:00,CHC,STL,betrivers,CHC,-162,-150.0,,,
2025-09-28 12:20:00-07:00,CHC,STL,betrivers,STL,133,123.0,,,
2025-09-28 12:20:00-07:00,CHC,STL,betus,CHC,-145,-142.0,,,
2025-09-28 12:20:00-07:00,CHC,STL,betus,STL,130,128.0,,,
2025-09-28 12:20:00-07:00,CHC,STL,bovada,CHC,-172,-147.0,,,
2025-09-28 12:20:00-07:00,CHC,STL,bovada,STL,142,123.0,,,
2025-09-28 12:20:00-07:00,CHC,STL,draftkings,CHC,-157,-149.0,,,
2025-09-28 12:20:00-07:00,CHC,STL,draftkings,STL,128,122.0,,,
2025-09-28 12:20:00-07:00,CHC,STL,fanduel,CHC,-164,-148.0,,,
2025-09-28 12:20:00-07:00,CHC,STL,fanduel,STL,138,126.0,,,
2025-09-28 12:20:00-07:00,CHC,STL,lowvig,CHC,-145,-146.0,,,
2025-09-28 12:20:00-07:00,CHC,STL,lowvig,STL,131,132.0,,,
2025-09-28 12:20:00-07:00,CHC,STL,mybookieag,CHC,-159,-135.0,,,
2025-09-28 12:20:00-07:00,CHC,STL,mybookieag,STL,135,115.0,,,
2025-09-30 11:30:00-07:00,CHC,SDP,betmgm,CHC,-120,-120.0,-120.0,-120.0,
2025-09-30 11:30:00-07:00,CHC,SDP,betmgm,SDP,100,100.0,100.0,100.0,
2025-09-30 11:30:00-07:00,CHC,SDP,bovada,CHC,-120,,,,
2025-09-30 11:30:00-07:00,CHC,SDP,bovada,SDP,100,,,,
2025-09-30 11:30:00-07:00,CHC,SDP,draftkings,CHC,-123,-123.0,-123.0,-123.0,-123.0
2025-09-30 11:30:00-07:00,CHC,SDP,draftkings,SDP,101,101.0,101.0,101.0,101.0
2025-09-30 11:30:00-07:00,CHC,SDP,fanduel,CHC,-120,-120.0,,,
2025-09-30 11:30:00-07:00,CHC,SDP,fanduel,SDP,102,102.0,,,
2025-09-30 11:30:00-07:00,CHC,SDP,mybookieag,CHC,-122,-122.0,-122.0,-122.0,
2025-09-30 11:30:00-07:00,CHC,SDP,mybookieag,SDP,100,100.0,100.0,100.0,
2025-09-30 11:30:00-07:00,CLE,DET,betmgm,CLE,125,,,,
2025-09-30 11:30:00-07:00,CLE,DET,betmgm,DET,-150,,,,
2025-09-30 11:30:00-07:00,CLE,DET,draftkings,CLE,123,,,,
2025-09-30 11:30:00-07:00,CLE,DET,draftkings,DET,-150,,,,
