SEASON_YEAR,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,HOME_AWAY,PTS,PTS_AGAINST,GOALS,ASSISTS,POINTS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,SHOOTING_PCT,BLOCKED_SHOTS,TAKEAWAYS,GIVEAWAYS,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST
2012-2013,2012020179,2013-02-13,BOS,BOS vs. NYR,L,HOME,3,4,3,6,9,8,32,0,40,0.075,9,6,11,26,29,3,0.896551724137931,3,0,0
2012-2013,2012020180,2013-02-13,BUF,BUF @ OTT,L,AWAY,0,2,0,0,0,16,27,0,42,0.0,19,7,10,29,31,2,0.9354838709677419,1,0,0
2012-2013,2012020178,2013-02-13,CAR,CAR @ NJD,W,AWAY,4,2,4,7,11,8,12,2,25,0.16,8,9,11,26,28,2,0.9285714285714286,1,1,0
2012-2013,2012020185,2013-02-13,CHI,CHI vs. ANA,L,HOME,2,3,2,3,5,15,15,1,30,0.06666666666666667,14,31,17,29,31,2,0.9354838709677419,1,1,0
2012-2013,2012020186,2013-02-13,DAL,DAL @ EDM,W,AWAY,4,1,4,6,10,12,25,0,29,0.13793103448275862,13,7,9,35,36,1,0.9722222222222222,1,0,0
2012-2013,2012020186,2013-02-13,EDM,EDM vs. DAL,L,HOME,1,4,1,1,2,10,26,0,36,0.027777777777777776,14,9,13,25,29,4,0.8620689655172413,4,0,0
2012-2013,2012020182,2013-02-13,FLA,FLA vs. WSH,L,HOME,5,6,5,8,13,8,24,0,32,0.15625,14,6,3,23,29,6,0.7931034482758621,4,2,0
2012-2013,2012020187,2013-02-13,MIN,MIN @ VAN,L,AWAY,1,2,1,2,3,6,17,1,26,0.038461538461538464,15,6,1,28,30,2,0.9333333333333333,1,1,0
2012-2013,2012020181,2013-02-13,MTL,MTL @ TBL,W,AWAY,4,3,3,5,8,17,25,1,34,0.08823529411764706,15,5,3,21,24,3,0.875,2,1,0
2012-2013,2012020178,2013-02-13,NJD,NJD vs. CAR,L,HOME,2,4,2,2,4,10,13,1,28,0.07142857142857142,11,7,7,21,24,3,0.875,1,2,0
2012-2013,2012020184,2013-02-13,NSH,NSH vs. SJS,W,HOME,1,0,1,2,3,12,17,0,25,0.04,18,10,6,25,25,0,1.0,0,0,0
2012-2013,2012020179,2013-02-13,NYR,NYR @ BOS,W,AWAY,4,3,3,2,5,6,31,0,29,0.10344827586206896,25,6,7,37,40,3,0.925,3,0,0
2012-2013,2012020180,2013-02-13,OTT,OTT vs. BUF,W,HOME,2,0,2,3,5,10,20,0,31,0.06451612903225806,7,8,5,42,42,0,1.0,0,0,0
2012-2013,2012020183,2013-02-13,PHI,PHI @ WPG,W,AWAY,3,2,3,5,8,11,26,1,23,0.13043478260869565,12,3,7,24,26,2,0.9230769230769231,2,0,0
2012-2013,2012020184,2013-02-13,SJS,SJS @ NSH,L,AWAY,0,1,0,0,0,6,12,0,25,0.0,14,5,3,24,25,1,0.96,1,0,0
2012-2013,2012020181,2013-02-13,TBL,TBL vs. MTL,L,HOME,3,4,3,6,9,19,27,1,24,0.125,11,4,11,31,34,3,0.9117647058823529,2,1,0
2012-2013,2012020187,2013-02-13,VAN,VAN vs. MIN,W,HOME,2,1,2,4,6,12,29,1,30,0.06666666666666667,8,11,6,25,26,1,0.9615384615384616,0,1,0
2012-2013,2012020183,2013-02-13,WPG,WPG vs. PHI,L,HOME,2,3,2,3,5,23,19,0,26,0.07692307692307693,14,4,14,20,23,3,0.8695652173913043,2,1,0
2012-2013,2012020182,2013-02-13,WSH,WSH @ FLA,W,AWAY,6,5,6,10,16,10,31,2,29,0.20689655172413793,9,5,1,27,32,5,0.84375,5,0,0
2012-2013,2012020190,2013-02-14,CGY,CGY vs. DAL,W,HOME,7,4,7,12,19,15,20,2,23,0.30434782608695654,14,9,8,30,34,4,0.8823529411764706,2,2,0
2012-2013,2012020190,2013-02-14,DAL,DAL @ CGY,L,AWAY,4,7,4,8,12,11,20,2,34,0.11764705882352941,6,8,8,16,22,6,0.7272727272727273,4,2,0
2012-2013,2012020189,2013-02-14,DET,DET vs. STL,L,HOME,3,4,3,5,8,8,18,0,18,0.16666666666666666,13,6,8,21,25,4,0.84,2,1,0
2012-2013,2012020188,2013-02-14,OTT,OTT @ PIT,L,AWAY,2,4,2,3,5,20,14,0,29,0.06896551724137931,11,5,1,26,30,4,0.8666666666666667,3,1,0
2012-2013,2012020188,2013-02-14,PIT,PIT vs. OTT,W,HOME,4,2,4,8,12,18,21,1,30,0.13333333333333333,23,5,4,27,29,2,0.9310344827586207,2,0,0
2012-2013,2012020189,2013-02-14,STL,STL @ DET,W,AWAY,4,3,4,6,10,10,33,1,25,0.16,24,8,3,15,18,3,0.8333333333333334,3,0,0
2012-2013,2012020192,2013-02-15,CAR,CAR vs. TOR,W,HOME,3,1,3,5,8,9,17,1,33,0.09090909090909091,16,13,6,22,23,1,0.9565217391304348,0,1,0
2012-2013,2012020196,2013-02-15,COL,COL @ MIN,W,AWAY,4,3,3,6,9,2,26,1,32,0.09375,17,5,1,26,29,3,0.896551724137931,3,0,0
2012-2013,2012020194,2013-02-15,FLA,FLA vs. MTL,L,HOME,0,1,0,0,0,6,33,0,26,0.0,10,7,2,31,32,1,0.96875,1,0,0
2012-2013,2012020196,2013-02-15,MIN,MIN vs. COL,L,HOME,3,4,3,5,8,4,24,0,29,0.10344827586206896,9,8,9,29,32,3,0.90625,2,1,0
2012-2013,2012020194,2013-02-15,MTL,MTL @ FLA,W,AWAY,1,0,1,1,2,4,31,0,32,0.03125,12,7,4,26,26,0,1.0,0,0,0
2012-2013,2012020195,2013-02-15,NSH,NSH vs. PHX,W,HOME,3,0,3,6,9,8,19,1,29,0.10344827586206896,19,8,8,19,19,0,1.0,0,0,0
2012-2013,2012020191,2013-02-15,NYI,NYI @ NYR,W,AWAY,4,3,3,3,6,13,33,0,31,0.0967741935483871,21,3,10,36,39,3,0.9230769230769231,2,1,0
2012-2013,2012020191,2013-02-15,NYR,NYR vs. NYI,L,HOME,3,4,3,6,9,7,29,1,39,0.07692307692307693,16,9,9,28,31,3,0.9032258064516129,3,0,0
2012-2013,2012020195,2013-02-15,PHX,PHX @ NSH,L,AWAY,0,3,0,0,0,4,14,0,19,0.0,16,7,4,26,29,3,0.896551724137931,2,1,0
2012-2013,2012020193,2013-02-15,TBL,TBL vs. WSH,L,HOME,3,4,3,4,7,4,25,0,30,0.1,18,8,9,35,39,4,0.8974358974358975,3,1,0
2012-2013,2012020192,2013-02-15,TOR,TOR @ CAR,L,AWAY,1,3,1,2,3,11,26,1,23,0.043478260869565216,19,9,4,30,33,3,0.9090909090909091,2,1,0
2012-2013,2012020193,2013-02-15,WSH,WSH @ TBL,W,AWAY,4,3,4,8,12,6,17,1,39,0.10256410256410256,9,7,5,27,30,3,0.9,3,0,0
2012-2013,2012020200,2013-02-16,ANA,ANA @ DET,W,AWAY,5,2,5,6,11,8,14,0,37,0.13513513513513514,12,4,3,26,28,2,0.9285714285714286,1,1,0
2012-2013,2012020197,2013-02-16,BOS,BOS @ BUF,L,AWAY,2,4,2,4,6,4,14,1,32,0.0625,14,6,10,22,26,4,0.8461538461538461,4,0,0
2012-2013,2012020197,2013-02-16,BUF,BUF vs. BOS,W,HOME,4,2,4,8,12,4,23,0,26,0.15384615384615385,13,13,14,30,32,2,0.9375,1,1,0
2012-2013,2012020204,2013-02-16,CBJ,CBJ @ LAK,L,AWAY,1,2,1,2,3,10,31,0,13,0.07692307692307693,8,2,8,20,22,2,0.9090909090909091,1,1,0
2012-2013,2012020202,2013-02-16,CGY,CGY vs. STL,L,HOME,2,5,2,3,5,10,10,1,32,0.0625,12,6,11,20,25,5,0.8,3,2,0
2012-2013,2012020201,2013-02-16,CHI,CHI vs. SJS,W,HOME,4,1,4,8,12,17,18,1,37,0.10810810810810811,15,11,9,27,28,1,0.9642857142857143,1,0,0
2012-2013,2012020203,2013-02-16,DAL,DAL @ VAN,W,AWAY,4,3,4,8,12,21,22,0,29,0.13793103448275862,13,7,3,25,28,3,0.8928571428571429,3,0,0
2012-2013,2012020200,2013-02-16,DET,DET vs. ANA,L,HOME,2,5,2,4,6,6,18,1,28,0.07142857142857142,14,4,8,32,36,4,0.8888888888888888,4,0,0
2012-2013,2012020208,2013-02-16,FLA,FLA vs. TBL,L,HOME,5,6,5,9,14,8,23,0,30,0.16666666666666666,7,7,7,30,36,6,0.8333333333333334,5,1,0
2012-2013,2012020204,2013-02-16,LAK,LAK vs. CBJ,W,HOME,2,1,2,1,3,8,23,1,22,0.09090909090909091,12,6,14,12,13,1,0.9230769230769231,1,0,0
2012-2013,2012020198,2013-02-16,NJD,NJD vs. PHI,W,HOME,5,3,5,9,14,2,19,0,19,0.2631578947368421,8,8,6,25,28,3,0.8928571428571429,2,1,0
2012-2013,2012020198,2013-02-16,PHI,PHI @ NJD,L,AWAY,3,5,3,5,8,2,20,1,28,0.10714285714285714,10,9,1,14,18,4,0.7777777777777778,4,0,0
2012-2013,2012020199,2013-02-16,PIT,PIT @ WPG,W,AWAY,3,1,3,6,9,14,24,1,28,0.10714285714285714,12,1,5,25,26,1,0.9615384615384616,1,0,0
2012-2013,2012020201,2013-02-16,SJS,SJS @ CHI,L,AWAY,1,4,1,2,3,19,24,0,28,0.03571428571428571,9,6,3,33,37,4,0.8918918918918919,3,1,0
2012-2013,2012020202,2013-02-16,STL,STL @ CGY,W,AWAY,5,2,5,8,13,8,14,2,25,0.2,17,9,5,30,32,2,0.9375,1,1,0
2012-2013,2012020208,2013-02-16,TBL,TBL @ FLA,W,AWAY,6,5,6,11,17,6,37,1,36,0.16666666666666666,7,5,6,25,30,5,0.8333333333333334,5,0,0
2012-2013,2012020203,2013-02-16,VAN,VAN vs. DAL,L,HOME,3,4,3,5,8,23,30,0,28,0.10714285714285714,11,4,2,25,29,4,0.8620689655172413,4,0,0
2012-2013,2012020199,2013-02-16,WPG,WPG vs. PIT,L,HOME,1,3,1,2,3,16,34,0,26,0.038461538461538464,15,7,6,25,27,2,0.9259259259259259,1,1,0
2012-2013,2012020209,2013-02-17,ANA,ANA @ NSH,W,AWAY,3,2,2,4,6,8,17,0,22,0.09090909090909091,16,6,7,32,34,2,0.9411764705882353,2,0,0
2012-2013,2012020214,2013-02-17,BOS,BOS @ WPG,W,AWAY,3,2,3,6,9,4,21,1,26,0.11538461538461539,20,6,5,22,24,2,0.9166666666666666,2,0,0
2012-2013,2012020212,2013-02-17,BUF,BUF vs. PIT,L,HOME,3,4,3,6,9,25,29,1,33,0.09090909090909091,13,8,12,31,35,4,0.8857142857142857,3,1,0
2012-2013,2012020210,2013-02-17,CBJ,CBJ @ PHX,L,AWAY,3,5,3,5,8,19,36,0,20,0.15,15,1,1,30,34,4,0.8823529411764706,3,1,0
2012-2013,2012020215,2013-02-17,CGY,CGY @ DAL,W,AWAY,4,3,4,8,12,11,28,1,26,0.15384615384615385,15,5,6,27,30,3,0.9,3,0,0
2012-2013,2012020213,2013-02-17,CHI,CHI vs. LAK,W,HOME,3,2,3,6,9,10,22,1,37,0.08108108108108109,24,15,3,25,27,2,0.9259259259259259,0,2,0
2012-2013,2012020211,2013-02-17,COL,COL @ EDM,L,AWAY,4,6,4,8,12,8,33,1,29,0.13793103448275862,18,10,12,50,55,5,0.9090909090909091,3,2,0
2012-2013,2012020215,2013-02-17,DAL,DAL vs. CGY,L,HOME,3,4,3,5,8,15,25,0,30,0.1,9,2,7,22,26,4,0.8461538461538461,3,1,0
2012-2013,2012020216,2013-02-17,DET,DET @ MIN,L,AWAY,2,3,2,4,6,4,17,0,31,0.06451612903225806,6,4,4,21,24,3,0.875,3,0,0
2012-2013,2012020211,2013-02-17,EDM,EDM vs. COL,W,HOME,6,4,6,11,17,8,34,2,56,0.10714285714285714,9,15,16,25,29,4,0.8620689655172413,3,1,0
2012-2013,2012020213,2013-02-17,LAK,LAK @ CHI,L,AWAY,2,3,2,4,6,10,33,2,27,0.07407407407407407,14,4,3,34,37,3,0.918918918918919,2,1,0
2012-2013,2012020216,2013-02-17,MIN,MIN vs. DET,W,HOME,3,2,3,3,6,6,26,0,24,0.125,16,7,8,29,31,2,0.9354838709677419,2,0,0
2012-2013,2012020206,2013-02-17,MTL,MTL vs. PHI,W,HOME,4,1,4,8,12,10,20,0,29,0.13793103448275862,11,8,13,18,19,1,0.9473684210526315,1,0,0
2012-2013,2012020207,2013-02-17,NJD,NJD @ NYI,L,AWAY,1,5,1,2,3,22,21,1,31,0.03225806451612903,12,4,8,28,33,5,0.8484848484848485,2,3,0
2012-2013,2012020209,2013-02-17,NSH,NSH vs. ANA,L,HOME,2,3,2,4,6,2,12,0,34,0.058823529411764705,17,7,8,20,22,2,0.9090909090909091,2,0,0
2012-2013,2012020207,2013-02-17,NYI,NYI vs. NJD,W,HOME,5,1,5,10,15,10,29,3,33,0.15151515151515152,17,17,17,30,31,1,0.967741935483871,0,1,0
2012-2013,2012020217,2013-02-17,NYR,NYR vs. WSH,W,HOME,2,1,2,4,6,8,34,1,40,0.05,12,3,9,27,28,1,0.9642857142857143,1,0,0
2012-2013,2012020205,2013-02-17,OTT,OTT @ TOR,L,AWAY,0,3,0,0,0,4,30,0,34,0.0,10,2,9,26,28,2,0.9285714285714286,2,0,0
2012-2013,2012020206,2013-02-17,PHI,PHI @ MTL,L,AWAY,1,4,1,2,3,8,32,0,19,0.05263157894736842,17,4,10,25,28,3,0.8928571428571429,3,0,0
2012-2013,2012020210,2013-02-17,PHX,PHX vs. CBJ,W,HOME,5,3,5,10,15,9,35,1,35,0.14285714285714285,23,9,3,17,20,3,0.85,3,0,0
2012-2013,2012020212,2013-02-17,PIT,PIT @ BUF,W,AWAY,4,3,4,8,12,15,18,1,35,0.11428571428571428,18,4,11,30,33,3,0.9090909090909091,2,1,0
2012-2013,2012020205,2013-02-17,TOR,TOR vs. OTT,W,HOME,3,0,3,4,7,8,37,0,29,0.10344827586206896,19,6,9,34,34,0,1.0,0,0,0
2012-2013,2012020214,2013-02-17,WPG,WPG vs. BOS,L,HOME,2,3,2,4,6,2,25,0,24,0.08333333333333333,20,4,15,23,26,3,0.8846153846153846,2,1,0
2012-2013,2012020217,2013-02-17,WSH,WSH @ NYR,L,AWAY,1,2,1,2,3,8,22,0,28,0.03571428571428571,18,5,4,38,40,2,0.95,1,1,0
2012-2013,2012020221,2013-02-18,COL,COL vs. NSH,W,HOME,6,5,6,10,16,10,25,1,28,0.21428571428571427,27,8,6,33,38,5,0.868421052631579,4,1,0
2012-2013,2012020219,2013-02-18,NJD,NJD vs. OTT,L,HOME,1,2,1,1,2,22,19,0,31,0.03225806451612903,4,10,14,29,30,1,0.9666666666666667,1,0,0
2012-2013,2012020221,2013-02-18,NSH,NSH @ COL,L,AWAY,5,6,5,8,13,4,16,1,38,0.13157894736842105,9,10,1,22,28,6,0.7857142857142857,5,1,0
2012-2013,2012020220,2013-02-18,NYI,NYI vs. PHI,L,HOME,0,7,0,0,0,18,13,0,19,0.0,8,12,9,18,25,7,0.72,5,2,0
2012-2013,2012020219,2013-02-18,OTT,OTT @ NJD,W,AWAY,2,1,1,2,3,34,27,0,30,0.03333333333333333,8,6,4,30,31,1,0.967741935483871,1,0,0
2012-2013,2012020220,2013-02-18,PHI,PHI @ NYI,W,AWAY,7,0,7,14,21,20,25,2,25,0.28,23,5,7,19,19,0,1.0,0,0,0
2012-2013,2012020218,2013-02-18,STL,STL @ VAN,W,AWAY,4,3,3,6,9,11,21,0,23,0.13043478260869565,23,8,3,28,31,3,0.9032258064516129,1,2,0
2012-2013,2012020218,2013-02-18,VAN,VAN vs. STL,L,HOME,3,4,3,4,7,9,19,2,31,0.0967741935483871,11,7,8,20,23,3,0.8695652173913043,3,0,0
2012-2013,2012020225,2013-02-19,ANA,ANA vs. CBJ,W,HOME,3,2,3,5,8,6,24,2,29,0.10344827586206896,29,8,6,25,27,2,0.9259259259259259,2,0,0
2012-2013,2012020222,2013-02-19,CAR,CAR @ MTL,L,AWAY,0,3,0,0,0,10,26,0,19,0.0,15,1,8,23,26,3,0.8846153846153846,3,0,0
2012-2013,2012020225,2013-02-19,CBJ,CBJ @ ANA,L,AWAY,2,3,2,4,6,6,22,0,27,0.07407407407407407,10,4,3,26,29,3,0.896551724137931,1,2,0
2012-2013,2012020224,2013-02-19,CGY,CGY @ PHX,L,AWAY,0,4,0,0,0,7,41,0,30,0.0,18,4,3,33,37,4,0.8918918918918919,4,0,0
2012-2013,2012020223,2013-02-19,FLA,FLA vs. TOR,L,HOME,0,3,0,0,0,18,22,0,37,0.0,8,6,2,30,33,3,0.9090909090909091,2,1,0
2012-2013,2012020222,2013-02-19,MTL,MTL vs. CAR,W,HOME,3,0,3,6,9,8,19,0,26,0.11538461538461539,10,7,7,19,19,0,1.0,0,0,0
2012-2013,2012020224,2013-02-19,PHX,PHX vs. CGY,W,HOME,4,0,4,8,12,7,24,0,37,0.10810810810810811,11,3,4,30,30,0,1.0,0,0,0
2012-2013,2012020223,2013-02-19,TOR,TOR @ FLA,W,AWAY,3,0,3,5,8,20,32,1,33,0.09090909090909091,7,5,3,37,37,0,1.0,0,0,0
2012-2013,2012020226,2013-02-20,BUF,BUF vs. WPG,L,HOME,1,2,1,1,2,4,24,0,30,0.03333333333333333,15,8,10,26,28,2,0.9285714285714286,2,0,0
2012-2013,2012020232,2013-02-20,CHI,CHI vs. VAN,W,HOME,4,3,3,4,7,25,16,1,43,0.06976744186046512,13,19,12,29,32,3,0.90625,2,1,0
2012-2013,2012020231,2013-02-20,DET,DET @ NSH,L,AWAY,3,4,3,4,7,10,14,0,29,0.10344827586206896,9,2,8,21,25,4,0.84,3,1,0
2012-2013,2012020233,2013-02-20,EDM,EDM vs. LAK,L,HOME,1,3,1,2,3,2,31,1,24,0.041666666666666664,16,12,14,35,37,2,0.9459459459459459,2,0,0
2012-2013,2012020233,2013-02-20,LAK,LAK @ EDM,W,AWAY,3,1,3,6,9,8,32,0,38,0.07894736842105263,8,8,7,23,24,1,0.9583333333333334,0,1,0
2012-2013,2012020227,2013-02-20,MTL,MTL @ NYR,W,AWAY,3,1,3,4,7,4,21,0,18,0.16666666666666666,16,3,6,24,25,1,0.96,1,0,0
2012-2013,2012020231,2013-02-20,NSH,NSH vs. DET,W,HOME,4,3,4,6,10,4,11,1,25,0.16,15,9,10,26,29,3,0.896551724137931,2,0,0
2012-2013,2012020228,2013-02-20,NYI,NYI @ OTT,L,AWAY,1,3,1,2,3,10,14,0,38,0.02631578947368421,13,6,14,23,26,3,0.8846153846153846,2,1,0
2012-2013,2012020227,2013-02-20,NYR,NYR vs. MTL,L,HOME,1,3,1,2,3,2,37,0,25,0.04,20,5,9,15,17,2,0.8823529411764706,2,0,0
2012-2013,2012020228,2013-02-20,OTT,OTT vs. NYI,W,HOME,3,1,3,5,8,8,23,1,26,0.11538461538461539,15,8,16,37,38,1,0.9736842105263158,1,0,0
2012-2013,2012020230,2013-02-20,SJS,SJS @ STL,W,AWAY,2,1,2,4,6,13,23,0,25,0.08,18,2,1,25,26,1,0.9615384615384616,1,0,0
2012-2013,2012020230,2013-02-20,STL,STL vs. SJS,L,HOME,1,2,1,2,3,15,15,0,26,0.038461538461538464,15,7,8,23,25,2,0.92,2,0,0
2012-2013,2012020229,2013-02-20,TBL,TBL vs. TOR,W,HOME,4,2,4,7,11,21,26,1,19,0.21052631578947367,19,9,7,23,25,2,0.92,2,0,0
2012-2013,2012020229,2013-02-20,TOR,TOR @ TBL,L,AWAY,2,4,2,4,6,43,22,0,25,0.08,10,4,7,15,19,4,0.7894736842105263,3,1,0
2012-2013,2012020232,2013-02-20,VAN,VAN @ CHI,L,AWAY,3,4,3,5,8,19,30,1,32,0.09375,14,7,8,40,43,3,0.9302325581395349,2,1,0
2012-2013,2012020226,2013-02-20,WPG,WPG @ BUF,W,AWAY,2,1,2,3,5,8,24,0,28,0.07142857142857142,19,7,3,29,30,1,0.9666666666666667,1,0,0
2012-2013,2012020236,2013-02-21,CGY,CGY vs. LAK,L,HOME,1,3,1,2,3,6,18,0,27,0.037037037037037035,18,6,9,30,33,3,0.9090909090909091,3,0,0
2012-2013,2012020235,2013-02-21,COL,COL vs. STL,W,HOME,1,0,1,1,2,4,20,0,20,0.05,22,16,12,33,33,0,1.0,0,0,0
2012-2013,2012020236,2013-02-21,LAK,LAK @ CGY,W,AWAY,3,1,3,6,9,12,15,0,33,0.09090909090909091,10,7,6,26,27,1,0.9629629629629629,1,0,0
2012-2013,2012020234,2013-02-21,PHI,PHI @ PIT,W,AWAY,6,5,6,11,17,25,16,1,32,0.1875,15,1,2,27,32,5,0.84375,3,2,0
2012-2013,2012020234,2013-02-21,PIT,PIT vs. PHI,L,HOME,5,6,5,9,14,23,11,2,32,0.15625,9,2,4,26,32,6,0.8125,5,1,0
2012-2013,2012020235,2013-02-21,STL,STL @ COL,L,AWAY,0,1,0,0,0,2,17,0,33,0.0,17,12,3,19,20,1,0.95,1,0,0
2012-2013,2012020243,2013-02-22,BOS,BOS @ TBL,W,AWAY,4,2,4,6,10,6,22,0,26,0.15384615384615385,12,7,7,24,26,2,0.9230769230769231,2,0,0
2012-2013,2012020237,2013-02-22,BUF,BUF @ TOR,L,AWAY,1,3,1,1,2,17,37,0,32,0.03125,17,6,8,33,36,3,0.9166666666666666,1,2,0
2012-2013,2012020240,2013-02-22,CAR,CAR vs. WPG,L,HOME,3,4,3,4,7,18,28,0,30,0.1,21,8,6,19,23,4,0.8260869565217391,4,0,0
2012-2013,2012020244,2013-02-22,CBJ,CBJ @ DET,W,AWAY,3,2,3,5,8,15,25,1,24,0.125,9,2,2,28,30,2,0.9333333333333333,2,0,0
2012-2013,2012020245,2013-02-22,DAL,DAL vs. VAN,L,HOME,3,4,3,4,7,15,23,0,25,0.12,10,6,7,18,22,4,0.8181818181818182,3,1,0
2012-2013,2012020244,2013-02-22,DET,DET vs. CBJ,L,HOME,2,3,2,2,4,23,21,0,30,0.06666666666666667,13,1,7,21,24,3,0.875,2,1,0
2012-2013,2012020246,2013-02-22,EDM,EDM vs. MIN,L,HOME,1,3,1,2,3,19,34,0,28,0.03571428571428571,21,4,14,25,28,3,0.8928571428571429,3,0,0
2012-2013,2012020238,2013-02-22,FLA,FLA @ PHI,W,AWAY,5,2,5,7,12,9,24,1,26,0.19230769230769232,23,5,6,32,34,2,0.9411764705882353,2,0,0
2012-2013,2012020246,2013-02-22,MIN,MIN @ EDM,W,AWAY,3,1,3,4,7,2,19,0,28,0.10714285714285714,13,8,8,27,28,1,0.9642857142857143,1,0,0
2012-2013,2012020241,2013-02-22,MTL,MTL vs. NYI,L,HOME,3,4,3,4,7,15,20,1,33,0.09090909090909091,24,5,4,21,25,4,0.84,2,2,0
2012-2013,2012020239,2013-02-22,NJD,NJD @ WSH,W,AWAY,3,2,3,4,7,8,9,1,37,0.08108108108108109,11,3,2,17,19,2,0.8947368421052632,0,2,0
2012-2013,2012020241,2013-02-22,NYI,NYI @ MTL,W,AWAY,4,3,4,7,11,17,26,2,25,0.16,22,1,11,30,33,3,0.9090909090909091,2,1,0
2012-2013,2012020242,2013-02-22,NYR,NYR @ OTT,L,AWAY,2,3,2,4,6,4,38,1,34,0.058823529411764705,17,9,10,35,37,2,0.9459459459459459,0,1,0
2012-2013,2012020242,2013-02-22,OTT,OTT vs. NYR,W,HOME,3,2,2,3,5,8,36,1,37,0.05405405405405406,20,3,9,32,34,2,0.9411764705882353,1,1,0
2012-2013,2012020238,2013-02-22,PHI,PHI vs. FLA,L,HOME,2,5,2,4,6,11,32,0,34,0.058823529411764705,12,6,10,21,26,5,0.8076923076923077,4,1,0
2012-2013,2012020243,2013-02-22,TBL,TBL vs. BOS,L,HOME,2,4,2,4,6,2,27,0,26,0.07692307692307693,10,10,13,22,26,4,0.8461538461538461,4,0,0
2012-2013,2012020237,2013-02-22,TOR,TOR vs. BUF,W,HOME,3,1,3,6,9,11,32,2,36,0.08333333333333333,20,9,10,31,32,1,0.96875,1,0,0
2012-2013,2012020245,2013-02-22,VAN,VAN @ DAL,W,AWAY,4,3,4,8,12,15,19,1,22,0.18181818181818182,21,3,6,22,25,3,0.88,3,0,0
2012-2013,2012020240,2013-02-22,WPG,WPG @ CAR,W,AWAY,4,3,4,4,8,6,23,0,23,0.17391304347826086,14,8,5,27,30,3,0.9,3,0,0
2012-2013,2012020239,2013-02-22,WSH,WSH vs. NJD,L,HOME,2,3,2,3,5,24,30,2,19,0.10526315789473684,18,6,9,34,37,3,0.918918918918919,1,1,0
2012-2013,2012020249,2013-02-23,CHI,CHI vs. SJS,W,HOME,2,1,2,4,6,10,29,0,34,0.058823529411764705,15,13,7,26,27,1,0.9629629629629629,1,0,0
2012-2013,2012020253,2013-02-23,COL,COL @ LAK,L,AWAY,1,4,1,2,3,11,30,1,24,0.041666666666666664,11,2,12,22,26,4,0.8461538461538461,3,0,0
2012-2013,2012020252,2013-02-23,EDM,EDM vs. PHX,W,HOME,3,2,2,4,6,14,26,1,43,0.046511627906976744,14,11,14,34,36,2,0.9444444444444444,1,1,0
2012-2013,2012020247,2013-02-23,FLA,FLA @ PIT,L,AWAY,1,3,1,1,2,8,11,0,23,0.043478260869565216,10,3,1,37,40,3,0.925,2,1,0
2012-2013,2012020253,2013-02-23,LAK,LAK vs. COL,W,HOME,4,1,4,7,11,15,39,0,26,0.15384615384615385,4,3,8,23,24,1,0.9583333333333334,0,1,0
2012-2013,2012020250,2013-02-23,NJD,NJD @ WSH,L,AWAY,1,5,1,2,3,6,28,0,22,0.045454545454545456,8,5,8,21,26,5,0.8076923076923077,2,2,0
2012-2013,2012020248,2013-02-23,NSH,NSH vs. VAN,L,HOME,0,1,0,0,0,4,18,0,23,0.0,18,3,14,23,24,1,0.9583333333333334,1,0,0
2012-2013,2012020251,2013-02-23,PHI,PHI vs. WPG,W,HOME,5,3,5,9,14,20,40,3,39,0.1282051282051282,17,7,8,34,37,3,0.918918918918919,3,0,0
2012-2013,2012020252,2013-02-23,PHX,PHX @ EDM,L,AWAY,2,3,2,4,6,8,13,1,36,0.05555555555555555,15,6,7,41,43,2,0.9534883720930233,1,1,0
2012-2013,2012020247,2013-02-23,PIT,PIT vs. FLA,W,HOME,3,1,3,5,8,2,20,1,40,0.075,11,5,11,22,23,1,0.9565217391304348,1,0,0
2012-2013,2012020249,2013-02-23,SJS,SJS @ CHI,L,AWAY,1,2,1,2,3,16,27,0,27,0.037037037037037035,17,6,6,32,34,2,0.9411764705882353,1,0,0
2012-2013,2012020248,2013-02-23,VAN,VAN @ NSH,W,AWAY,1,0,1,2,3,4,14,0,24,0.041666666666666664,12,4,8,23,23,0,1.0,0,0,0
2012-2013,2012020251,2013-02-23,WPG,WPG @ PHI,L,AWAY,3,5,3,5,8,24,33,0,37,0.08108108108108109,13,4,4,34,38,4,0.8947368421052632,1,3,0
2012-2013,2012020250,2013-02-23,WSH,WSH vs. NJD,W,HOME,5,1,5,8,13,6,25,2,26,0.19230769230769232,13,9,13,21,22,1,0.9545454545454546,1,0,0
2012-2013,2012020262,2013-02-24,BOS,BOS @ FLA,W,AWAY,4,1,4,6,10,18,26,1,32,0.125,18,9,2,34,35,1,0.9714285714285714,1,0,0
2012-2013,2012020254,2013-02-24,BUF,BUF vs. NYI,L,HOME,0,4,0,0,0,12,26,0,35,0.0,13,7,9,28,32,4,0.875,3,1,0
2012-2013,2012020257,2013-02-24,CAR,CAR vs. TBL,L,HOME,2,5,2,4,6,6,22,0,34,0.058823529411764705,12,11,1,34,39,5,0.8717948717948718,5,0,0
