SEASON_YEAR,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,HOME_AWAY,PTS,PTS_AGAINST,GOALS,ASSISTS,POINTS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,SHOOTING_PCT,BLOCKED_SHOTS,TAKEAWAYS,GIVEAWAYS,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST
2018-2019,2018020273,2018-11-15,STL,STL @ CHI,L,AWAY,0,1,0,0,0,4,22,0,28,0.0,15,6,1,18,19,1,0.9473684210526315,0,1,0
2018-2019,2018020276,2018-11-15,VGK,VGK vs. ANA,W,HOME,5,0,5,7,12,8,29,1,25,0.2,33,21,12,29,29,0,1.0,0,0,0
2018-2019,2018020274,2018-11-15,WPG,WPG vs. WSH,W,HOME,3,1,3,3,6,6,15,1,24,0.125,14,6,10,27,28,1,0.9642857142857143,1,0,0
2018-2019,2018020274,2018-11-15,WSH,WSH @ WPG,L,AWAY,1,3,1,2,3,6,13,0,28,0.03571428571428571,17,7,8,21,23,2,0.9130434782608695,1,1,0
2018-2019,2018020284,2018-11-16,ARI,ARI vs. NSH,W,HOME,2,1,2,3,5,8,24,0,23,0.08695652173913043,19,6,14,45,46,1,0.9782608695652174,1,0,0
2018-2019,2018020280,2018-11-16,CBJ,CBJ vs. FLA,W,HOME,7,3,7,13,20,8,15,0,37,0.1891891891891892,15,14,4,40,43,3,0.9302325581395349,1,2,0
2018-2019,2018020283,2018-11-16,CGY,CGY vs. MTL,L,HOME,2,3,2,4,6,4,21,1,45,0.044444444444444446,20,7,7,19,22,3,0.8636363636363636,3,0,0
2018-2019,2018020281,2018-11-16,DET,DET @ OTT,L,AWAY,1,2,1,2,3,15,30,0,35,0.02857142857142857,10,6,18,34,36,2,0.9444444444444444,1,1,0
2018-2019,2018020280,2018-11-16,FLA,FLA @ CBJ,L,AWAY,3,7,3,6,9,2,12,2,43,0.06976744186046512,6,5,6,30,36,6,0.8333333333333334,5,0,0
2018-2019,2018020282,2018-11-16,MIN,MIN vs. VAN,W,HOME,6,2,6,10,16,12,15,2,29,0.20689655172413793,8,8,6,25,27,2,0.9259259259259259,1,1,0
2018-2019,2018020283,2018-11-16,MTL,MTL @ CGY,W,AWAY,3,2,3,6,9,2,22,0,22,0.13636363636363635,15,10,9,43,45,2,0.9555555555555556,1,1,0
2018-2019,2018020278,2018-11-16,NJD,NJD @ PHI,W,AWAY,3,0,3,5,8,20,32,0,27,0.1111111111111111,14,8,7,29,29,0,1.0,0,0,0
2018-2019,2018020284,2018-11-16,NSH,NSH @ ARI,L,AWAY,1,2,1,2,3,2,19,0,46,0.021739130434782608,9,3,10,21,23,2,0.9130434782608695,1,0,0
2018-2019,2018020277,2018-11-16,NYI,NYI vs. NYR,W,HOME,7,5,7,13,20,8,22,2,24,0.2916666666666667,14,1,11,36,41,5,0.8780487804878049,2,2,0
2018-2019,2018020277,2018-11-16,NYR,NYR @ NYI,L,AWAY,5,7,5,6,11,10,25,2,41,0.12195121951219512,14,3,9,17,23,6,0.7391304347826086,4,2,0
2018-2019,2018020281,2018-11-16,OTT,OTT vs. DET,W,HOME,2,1,2,3,5,9,12,1,36,0.05555555555555555,20,6,21,34,35,1,0.9714285714285714,1,0,0
2018-2019,2018020278,2018-11-16,PHI,PHI vs. NJD,L,HOME,0,3,0,0,0,16,27,0,29,0.0,14,4,8,24,26,2,0.9230769230769231,2,0,0
2018-2019,2018020279,2018-11-16,PIT,PIT vs. TBL,L,HOME,3,4,3,5,8,18,24,2,31,0.0967741935483871,13,11,4,22,26,4,0.8461538461538461,0,4,0
2018-2019,2018020285,2018-11-16,SJS,SJS vs. TOR,L,HOME,3,5,3,6,9,12,32,1,45,0.06666666666666667,20,12,8,29,34,5,0.8529411764705882,4,0,0
2018-2019,2018020279,2018-11-16,TBL,TBL @ PIT,W,AWAY,4,3,4,8,12,12,32,4,26,0.15384615384615385,14,3,6,28,31,3,0.9032258064516129,1,2,0
2018-2019,2018020285,2018-11-16,TOR,TOR @ SJS,W,AWAY,5,3,5,7,12,12,19,0,34,0.14705882352941177,10,9,6,42,45,3,0.9333333333333333,2,1,0
2018-2019,2018020282,2018-11-16,VAN,VAN @ MIN,L,AWAY,2,6,2,3,5,4,14,1,27,0.07407407407407407,11,4,2,23,29,6,0.7931034482758621,4,2,0
2018-2019,2018020291,2018-11-17,ANA,ANA vs. TOR,L,HOME,1,2,1,2,3,4,16,0,39,0.02564102564102564,19,4,17,33,35,2,0.9428571428571428,2,0,0
2018-2019,2018020286,2018-11-17,BOS,BOS @ DAL,L,AWAY,0,1,0,0,0,33,23,0,23,0.0,16,4,17,36,37,1,0.972972972972973,1,0,0
2018-2019,2018020287,2018-11-17,BUF,BUF @ WPG,W,AWAY,2,1,1,2,3,2,17,1,32,0.03125,14,5,8,25,26,1,0.9615384615384616,1,0,0
2018-2019,2018020294,2018-11-17,BUF,BUF @ MIN,W,AWAY,3,2,3,6,9,6,17,0,29,0.10344827586206896,12,3,1,37,39,2,0.9487179487179487,1,1,0
2018-2019,2018020288,2018-11-17,CHI,CHI vs. LAK,L,HOME,1,2,1,2,3,2,17,0,35,0.02857142857142857,12,6,8,31,32,1,0.96875,1,0,0
2018-2019,2018020289,2018-11-17,COL,COL vs. WSH,L,HOME,2,3,2,4,6,6,11,0,26,0.07692307692307693,17,6,8,26,29,3,0.896551724137931,2,1,0
2018-2019,2018020286,2018-11-17,DAL,DAL vs. BOS,W,HOME,1,0,1,1,2,19,33,0,37,0.02702702702702703,12,9,15,23,23,0,1.0,0,0,0
2018-2019,2018020292,2018-11-17,DET,DET @ NJD,W,AWAY,3,2,3,5,8,4,21,0,30,0.1,16,4,10,38,40,2,0.95,1,0,0
2018-2019,2018020288,2018-11-17,LAK,LAK @ CHI,W,AWAY,2,1,1,0,1,6,29,0,32,0.03125,14,10,7,34,35,1,0.9714285714285714,1,0,0
2018-2019,2018020294,2018-11-17,MIN,MIN vs. BUF,L,HOME,2,3,2,2,4,2,20,1,39,0.05128205128205128,12,8,4,26,29,3,0.896551724137931,3,0,0
2018-2019,2018020292,2018-11-17,NJD,NJD vs. DET,L,HOME,2,3,2,3,5,8,15,0,40,0.05,13,11,5,27,30,3,0.9,3,0,0
2018-2019,2018020293,2018-11-17,PHI,PHI vs. TBL,L,HOME,5,6,5,8,13,10,26,3,45,0.1111111111111111,19,8,10,20,26,6,0.7692307692307693,3,3,0
2018-2019,2018020290,2018-11-17,STL,STL @ VGK,W,AWAY,4,1,4,7,11,8,21,0,35,0.11428571428571428,18,16,5,32,33,1,0.9696969696969697,1,0,0
2018-2019,2018020293,2018-11-17,TBL,TBL @ PHI,W,AWAY,6,5,6,10,16,12,27,3,26,0.23076923076923078,20,3,5,40,45,5,0.8888888888888888,2,3,0
2018-2019,2018020291,2018-11-17,TOR,TOR @ ANA,W,AWAY,2,1,2,3,5,2,11,0,35,0.05714285714285714,18,5,12,38,39,1,0.9743589743589743,1,0,0
2018-2019,2018020290,2018-11-17,VGK,VGK vs. STL,L,HOME,1,4,1,2,3,10,28,0,33,0.030303030303030304,11,15,8,31,35,4,0.8857142857142857,4,0,0
2018-2019,2018020287,2018-11-17,WPG,WPG vs. BUF,L,HOME,1,2,1,2,3,6,21,0,26,0.038461538461538464,12,11,6,31,32,1,0.96875,0,1,0
2018-2019,2018020289,2018-11-17,WSH,WSH @ COL,W,AWAY,3,2,3,6,9,4,17,1,29,0.10344827586206896,18,4,2,24,26,2,0.9230769230769231,2,0,0
2018-2019,2018020300,2018-11-18,ARI,ARI vs. BOS,L,HOME,1,2,1,1,2,4,24,0,33,0.030303030303030304,12,7,10,21,23,2,0.9130434782608695,2,0,0
2018-2019,2018020300,2018-11-18,BOS,BOS @ ARI,W,AWAY,2,1,2,2,4,8,23,0,23,0.08695652173913043,15,4,10,32,33,1,0.9696969696969697,1,0,0
2018-2019,2018020297,2018-11-18,CAR,CAR vs. CBJ,L,HOME,1,4,1,1,2,10,34,0,31,0.03225806451612903,9,8,14,20,24,4,0.8333333333333334,3,1,0
2018-2019,2018020304,2018-11-18,CAR,CAR vs. NJD,W,HOME,2,1,2,4,6,6,37,0,25,0.08,14,26,11,33,34,1,0.9705882352941176,1,0,0
2018-2019,2018020297,2018-11-18,CBJ,CBJ @ CAR,W,AWAY,4,1,4,7,11,2,30,1,24,0.16666666666666666,19,6,7,30,31,1,0.967741935483871,1,0,0
2018-2019,2018020301,2018-11-18,CGY,CGY vs. EDM,W,HOME,4,2,4,7,11,15,18,1,37,0.10810810810810811,10,8,23,24,26,2,0.9230769230769231,0,1,0
2018-2019,2018020305,2018-11-18,CHI,CHI vs. MIN,W,HOME,3,1,3,6,9,6,16,1,28,0.10714285714285714,14,10,5,39,40,1,0.975,0,1,0
2018-2019,2018020303,2018-11-18,DAL,DAL @ NYI,W,AWAY,6,2,6,11,17,4,17,0,33,0.18181818181818182,11,7,7,37,39,2,0.9487179487179487,2,0,0
2018-2019,2018020301,2018-11-18,EDM,EDM @ CGY,L,AWAY,2,4,2,2,4,41,21,1,26,0.07692307692307693,19,5,11,33,36,3,0.9166666666666666,2,1,0
2018-2019,2018020296,2018-11-18,FLA,FLA @ NYR,L,AWAY,2,4,2,4,6,6,21,1,41,0.04878048780487805,13,4,17,20,24,4,0.8333333333333334,3,1,0
2018-2019,2018020299,2018-11-18,LAK,LAK @ NSH,L,AWAY,3,5,3,5,8,10,14,0,28,0.10714285714285714,16,3,4,38,42,4,0.9047619047619048,1,2,0
2018-2019,2018020305,2018-11-18,MIN,MIN @ CHI,L,AWAY,1,3,1,2,3,4,16,1,40,0.025,9,12,5,25,27,2,0.9259259259259259,1,1,0
2018-2019,2018020298,2018-11-18,MTL,MTL @ VAN,W,AWAY,3,2,3,5,8,8,18,1,31,0.0967741935483871,16,4,5,36,38,2,0.9473684210526315,1,1,0
2018-2019,2018020304,2018-11-18,NJD,NJD @ CAR,L,AWAY,1,2,1,1,2,6,25,0,34,0.029411764705882353,20,8,11,23,25,2,0.92,2,0,0
2018-2019,2018020299,2018-11-18,NSH,NSH vs. LAK,W,HOME,5,3,5,7,12,8,12,2,43,0.11627906976744186,9,7,4,25,28,3,0.8928571428571429,3,0,0
2018-2019,2018020303,2018-11-18,NYI,NYI vs. DAL,L,HOME,2,6,2,3,5,6,24,0,39,0.05128205128205128,13,1,12,27,33,6,0.8181818181818182,6,0,0
2018-2019,2018020296,2018-11-18,NYR,NYR vs. FLA,W,HOME,4,2,4,6,10,8,30,1,24,0.16666666666666666,21,10,20,39,41,2,0.9512195121951219,1,1,0
2018-2019,2018020295,2018-11-18,OTT,OTT vs. PIT,W,HOME,6,4,6,9,15,10,16,0,25,0.24,16,8,6,31,35,4,0.8857142857142857,3,1,0
2018-2019,2018020295,2018-11-18,PIT,PIT @ OTT,L,AWAY,4,6,4,6,10,8,31,1,35,0.11428571428571428,6,5,2,19,25,6,0.76,5,0,0
2018-2019,2018020302,2018-11-18,SJS,SJS vs. STL,W,HOME,4,0,4,8,12,2,23,1,29,0.13793103448275862,18,7,7,30,30,0,1.0,0,0,0
2018-2019,2018020302,2018-11-18,STL,STL @ SJS,L,AWAY,0,4,0,0,0,4,19,0,30,0.0,15,8,5,25,29,4,0.8620689655172413,3,1,0
2018-2019,2018020298,2018-11-18,VAN,VAN vs. MTL,L,HOME,2,3,2,4,6,6,21,1,38,0.05263157894736842,15,7,5,28,31,3,0.9032258064516129,2,1,0
2018-2019,2018020307,2018-11-19,ANA,ANA vs. COL,L,HOME,3,4,3,6,9,4,16,1,33,0.09090909090909091,24,7,17,38,42,4,0.9047619047619048,2,2,0
2018-2019,2018020307,2018-11-19,COL,COL @ ANA,W,AWAY,4,3,4,8,12,6,27,2,42,0.09523809523809523,11,6,17,30,33,3,0.9090909090909091,2,1,0
2018-2019,2018020306,2018-11-19,EDM,EDM vs. VGK,L,HOME,3,6,3,5,8,6,24,1,32,0.09375,24,7,17,25,31,6,0.8064516129032258,4,1,0
2018-2019,2018020306,2018-11-19,VGK,VGK @ EDM,W,AWAY,6,3,6,10,16,6,17,1,31,0.1935483870967742,9,3,7,29,32,3,0.90625,2,1,0
2018-2019,2018020310,2018-11-20,BUF,BUF @ PIT,W,AWAY,5,4,5,9,14,11,28,0,40,0.125,7,5,4,36,40,4,0.9,4,0,0
2018-2019,2018020308,2018-11-20,CBJ,CBJ @ TOR,L,AWAY,2,4,2,3,5,0,24,0,39,0.05128205128205128,15,10,16,22,25,3,0.88,3,0,0
2018-2019,2018020315,2018-11-20,CGY,CGY vs. VGK,W,HOME,7,2,7,12,19,4,12,3,32,0.21875,12,8,16,20,22,2,0.9090909090909091,1,1,0
2018-2019,2018020309,2018-11-20,DAL,DAL @ NYR,L,AWAY,1,2,1,2,3,2,21,1,17,0.058823529411764705,11,11,15,21,23,2,0.9130434782608695,2,0,0
2018-2019,2018020312,2018-11-20,FLA,FLA @ OTT,W,AWAY,7,5,7,11,18,10,26,1,32,0.21875,20,11,18,33,38,5,0.868421052631579,4,1,0
2018-2019,2018020313,2018-11-20,LAK,LAK @ STL,W,AWAY,2,0,2,4,6,4,28,0,27,0.07407407407407407,13,9,4,29,29,0,1.0,0,0,0
2018-2019,2018020311,2018-11-20,MTL,MTL vs. WSH,L,HOME,4,5,4,7,11,11,20,1,44,0.09090909090909091,15,10,14,29,34,5,0.8529411764705882,4,1,0
2018-2019,2018020314,2018-11-20,NSH,NSH vs. TBL,W,HOME,3,2,3,6,9,4,11,1,34,0.08823529411764706,8,12,15,29,31,2,0.9354838709677419,2,0,0
2018-2019,2018020309,2018-11-20,NYR,NYR vs. DAL,W,HOME,2,1,2,3,5,8,25,0,23,0.08695652173913043,18,11,17,16,17,1,0.9411764705882353,0,1,0
2018-2019,2018020312,2018-11-20,OTT,OTT vs. FLA,L,HOME,5,7,5,9,14,6,17,1,38,0.13157894736842105,11,8,24,25,32,7,0.78125,6,1,0
2018-2019,2018020310,2018-11-20,PIT,PIT vs. BUF,L,HOME,4,5,4,6,10,11,46,0,40,0.1,15,10,13,35,40,5,0.875,5,0,0
2018-2019,2018020313,2018-11-20,STL,STL vs. LAK,L,HOME,0,2,0,0,0,0,17,0,29,0.0,14,4,9,25,26,1,0.9615384615384616,1,0,0
2018-2019,2018020314,2018-11-20,TBL,TBL @ NSH,L,AWAY,2,3,2,4,6,6,16,0,31,0.06451612903225806,16,3,11,31,34,3,0.9117647058823529,2,1,0
2018-2019,2018020308,2018-11-20,TOR,TOR vs. CBJ,W,HOME,4,2,4,8,12,0,17,0,26,0.15384615384615385,8,7,16,37,39,2,0.9487179487179487,2,0,0
2018-2019,2018020316,2018-11-20,VAN,VAN vs. WPG,L,HOME,3,6,3,3,6,25,24,1,25,0.12,18,5,4,43,48,5,0.8958333333333334,4,1,0
2018-2019,2018020315,2018-11-20,VGK,VGK @ CGY,L,AWAY,2,7,2,4,6,12,33,1,22,0.09090909090909091,13,18,28,25,32,7,0.78125,4,3,0
2018-2019,2018020316,2018-11-20,WPG,WPG @ VAN,W,AWAY,6,3,6,9,15,11,17,1,49,0.12244897959183673,15,3,1,22,25,3,0.88,1,1,0
2018-2019,2018020311,2018-11-20,WSH,WSH @ MTL,W,AWAY,5,4,5,10,15,15,27,1,34,0.14705882352941177,18,8,20,40,44,4,0.9090909090909091,3,1,0
2018-2019,2018020317,2018-11-21,EDM,EDM @ SJS,W,AWAY,4,3,4,6,10,6,25,0,23,0.17391304347826086,10,7,11,22,25,3,0.88,3,0,0
2018-2019,2018020317,2018-11-21,SJS,SJS vs. EDM,L,HOME,3,4,3,5,8,2,17,0,25,0.12,13,12,11,19,23,4,0.8260869565217391,4,0,0
2018-2019,2018020330,2018-11-22,ANA,ANA vs. VAN,W,HOME,4,3,4,6,10,4,29,1,37,0.10810810810810811,12,3,14,25,28,3,0.8928571428571429,2,1,0
2018-2019,2018020328,2018-11-22,ARI,ARI vs. VGK,L,HOME,2,3,2,3,5,4,24,1,21,0.09523809523809523,20,3,8,22,25,3,0.88,3,0,0
2018-2019,2018020324,2018-11-22,BOS,BOS @ DET,L,AWAY,2,3,2,1,3,0,16,0,36,0.05555555555555555,6,6,7,24,27,3,0.8888888888888888,3,0,0
2018-2019,2018020318,2018-11-22,BUF,BUF vs. PHI,W,HOME,5,2,5,8,13,7,29,1,21,0.23809523809523808,9,9,10,23,25,2,0.92,2,0,0
2018-2019,2018020323,2018-11-22,CAR,CAR vs. TOR,W,HOME,5,2,5,7,12,6,32,1,45,0.1111111111111111,15,13,11,30,32,2,0.9375,2,0,0
2018-2019,2018020329,2018-11-22,CGY,CGY vs. WPG,W,HOME,6,3,6,9,15,12,13,0,26,0.23076923076923078,15,13,13,37,40,3,0.925,2,1,0
2018-2019,2018020322,2018-11-22,CHI,CHI @ WSH,L,AWAY,2,4,2,4,6,6,6,0,39,0.05128205128205128,11,9,5,23,27,4,0.8518518518518519,3,1,0
2018-2019,2018020331,2018-11-22,COL,COL @ LAK,W,AWAY,7,3,7,14,21,8,14,3,34,0.20588235294117646,10,2,3,33,36,3,0.9166666666666666,3,0,0
2018-2019,2018020321,2018-11-22,DAL,DAL @ PIT,L,AWAY,1,5,1,2,3,6,43,0,19,0.05263157894736842,10,4,5,25,30,5,0.8333333333333334,4,1,0
2018-2019,2018020324,2018-11-22,DET,DET vs. BOS,W,HOME,3,2,3,5,8,2,30,0,27,0.1111111111111111,11,4,14,34,36,2,0.9444444444444444,2,0,0
2018-2019,2018020325,2018-11-22,FLA,FLA @ TBL,L,AWAY,3,7,3,6,9,8,18,2,43,0.06976744186046512,17,5,6,26,33,7,0.7878787878787878,6,1,0
2018-2019,2018020331,2018-11-22,LAK,LAK vs. COL,L,HOME,3,7,3,6,9,10,30,0,36,0.08333333333333333,6,0,12,27,34,7,0.7941176470588235,4,3,0
2018-2019,2018020327,2018-11-22,MIN,MIN vs. OTT,W,HOME,6,4,6,12,18,10,14,2,34,0.17647058823529413,25,5,3,23,27,4,0.8518518518518519,3,0,0
2018-2019,2018020319,2018-11-22,MTL,MTL @ NJD,L,AWAY,2,5,2,3,5,2,19,0,26,0.07692307692307693,11,5,9,23,28,5,0.8214285714285714,4,1,0
2018-2019,2018020319,2018-11-22,NJD,NJD vs. MTL,W,HOME,5,2,5,9,14,2,13,1,28,0.17857142857142858,11,18,10,24,26,2,0.9230769230769231,2,0,0
2018-2019,2018020326,2018-11-22,NSH,NSH vs. STL,W,HOME,4,1,4,2,6,12,18,0,34,0.11764705882352941,14,16,11,28,29,1,0.9655172413793104,1,0,0
2018-2019,2018020320,2018-11-22,NYI,NYI @ NYR,L,AWAY,0,5,0,0,0,13,38,0,29,0.0,17,6,18,22,27,5,0.8148148148148148,4,1,0
2018-2019,2018020320,2018-11-22,NYR,NYR vs. NYI,W,HOME,5,0,5,8,13,9,24,1,27,0.18518518518518517,24,10,14,29,29,0,1.0,0,0,0
2018-2019,2018020327,2018-11-22,OTT,OTT @ MIN,L,AWAY,4,6,4,5,9,8,9,0,27,0.14814814814814814,14,5,4,28,33,5,0.8484848484848485,3,2,0
2018-2019,2018020318,2018-11-22,PHI,PHI @ BUF,L,AWAY,2,5,2,4,6,9,21,0,25,0.08,10,1,6,16,20,4,0.8,3,1,0
2018-2019,2018020321,2018-11-22,PIT,PIT vs. DAL,W,HOME,5,1,5,9,14,4,36,1,30,0.16666666666666666,10,7,6,18,19,1,0.9473684210526315,1,0,0
2018-2019,2018020326,2018-11-22,STL,STL @ NSH,L,AWAY,1,4,1,1,2,13,16,0,29,0.034482758620689655,9,6,6,30,33,3,0.9090909090909091,2,0,0
2018-2019,2018020325,2018-11-22,TBL,TBL vs. FLA,W,HOME,7,3,7,12,19,8,15,1,33,0.21212121212121213,7,12,8,40,43,3,0.9302325581395349,1,2,0
2018-2019,2018020323,2018-11-22,TOR,TOR @ CAR,L,AWAY,2,5,2,1,3,4,22,0,32,0.0625,12,16,9,40,43,3,0.9302325581395349,2,1,0
2018-2019,2018020330,2018-11-22,VAN,VAN @ ANA,L,AWAY,3,4,3,5,8,8,31,1,28,0.10714285714285714,12,1,8,33,37,4,0.8918918918918919,3,1,0
2018-2019,2018020328,2018-11-22,VGK,VGK @ ARI,W,AWAY,3,2,3,5,8,6,39,0,25,0.12,11,3,9,19,21,2,0.9047619047619048,1,1,0
2018-2019,2018020329,2018-11-22,WPG,WPG @ CGY,L,AWAY,3,6,3,6,9,4,11,1,40,0.075,8,9,9,20,25,5,0.8,5,0,0
2018-2019,2018020322,2018-11-22,WSH,WSH vs. CHI,W,HOME,4,2,4,8,12,6,8,1,27,0.14814814814814814,21,7,8,37,39,2,0.9487179487179487,2,0,0
2018-2019,2018020337,2018-11-23,ANA,ANA vs. EDM,W,HOME,2,1,2,4,6,2,31,0,25,0.08,19,3,4,27,28,1,0.9642857142857143,0,1,0
2018-2019,2018020333,2018-11-23,BUF,BUF vs. MTL,W,HOME,3,2,3,6,9,4,17,1,40,0.075,16,6,12,31,33,2,0.9393939393939394,1,1,0
2018-2019,2018020338,2018-11-23,CGY,CGY @ VGK,L,AWAY,0,2,0,0,0,8,20,0,29,0.0,12,10,3,26,28,2,0.9285714285714286,1,1,0
2018-2019,2018020335,2018-11-23,DET,DET @ WSH,L,AWAY,1,3,1,2,3,4,12,0,32,0.03125,14,9,5,17,20,3,0.85,3,0,0
2018-2019,2018020337,2018-11-23,EDM,EDM @ ANA,L,AWAY,1,2,1,2,3,4,44,1,28,0.03571428571428571,10,1,7,23,25,2,0.92,2,0,0
2018-2019,2018020336,2018-11-23,MIN,MIN vs. WPG,W,HOME,4,2,4,7,11,12,17,0,39,0.10256410256410256,17,8,5,26,28,2,0.9285714285714286,1,1,0
2018-2019,2018020333,2018-11-23,MTL,MTL @ BUF,L,AWAY,2,3,2,4,6,6,12,1,33,0.06060606060606061,12,4,6,37,40,3,0.925,2,1,0
2018-2019,2018020334,2018-11-23,NJD,NJD vs. NYI,L,HOME,3,4,3,4,7,6,23,0,42,0.07142857142857142,10,12,11,31,35,4,0.8857142857142857,4,0,0
2018-2019,2018020334,2018-11-23,NYI,NYI @ NJD,W,AWAY,4,3,4,5,9,4,28,0,35,0.11428571428571428,13,14,4,39,42,3,0.9285714285714286,3,0,0
2018-2019,2018020332,2018-11-23,NYR,NYR @ PHI,L,AWAY,0,4,0,0,0,7,22,0,31,0.0,19,4,9,42,45,3,0.9333333333333333,3,0,0
2018-2019,2018020332,2018-11-23,PHI,PHI vs. NYR,W,HOME,4,0,4,7,11,11,26,0,46,0.08695652173913043,10,8,4,31,31,0,1.0,0,0,0
2018-2019,2018020338,2018-11-23,VGK,VGK vs. CGY,W,HOME,2,0,2,4,6,4,36,1,28,0.07142857142857142,19,11,10,29,29,0,1.0,0,0,0
2018-2019,2018020336,2018-11-23,WPG,WPG @ MIN,L,AWAY,2,4,2,4,6,16,20,1,28,0.07142857142857142,15,3,2,35,38,3,0.9210526315789473,3,0,0
2018-2019,2018020335,2018-11-23,WSH,WSH vs. DET,W,HOME,3,1,3,6,9,6,23,0,20,0.15,21,11,11,31,32,1,0.96875,1,0,0
2018-2019,2018020345,2018-11-24,ARI,ARI vs. COL,L,HOME,1,5,1,2,3,10,35,1,38,0.02631578947368421,19,6,9,34,39,5,0.8717948717948718,2,1,0
2018-2019,2018020340,2018-11-24,BOS,BOS vs. PIT,W,HOME,2,1,2,4,6,4,28,0,37,0.05405405405405406,16,9,6,36,37,1,0.972972972972973,0,1,0
2018-2019,2018020342,2018-11-24,CAR,CAR vs. FLA,W,HOME,4,1,4,6,10,4,31,1,39,0.10256410256410256,16,18,19,34,35,1,0.9714285714285714,1,0,0
2018-2019,2018020339,2018-11-24,CBJ,CBJ vs. TOR,W,HOME,4,2,4,7,11,6,21,0,24,0.16666666666666666,15,11,7,32,34,2,0.9411764705882353,2,0,0
2018-2019,2018020341,2018-11-24,CHI,CHI @ TBL,L,AWAY,2,4,2,3,5,4,11,0,32,0.0625,9,7,5,25,29,4,0.8620689655172413,4,0,0
2018-2019,2018020345,2018-11-24,COL,COL @ ARI,W,AWAY,5,1,5,6,11,6,15,1,39,0.1282051282051282,14,6,4,37,38,1,0.9736842105263158,0,1,0
2018-2019,2018020344,2018-11-24,DAL,DAL vs. OTT,W,HOME,6,4,6,10,16,8,20,0,54,0.1111111111111111,18,6,11,29,33,4,0.8787878787878788,3,1,0
2018-2019,2018020342,2018-11-24,FLA,FLA @ CAR,L,AWAY,1,4,1,1,2,6,31,0,35,0.02857142857142857,16,17,16,35,38,3,0.9210526315789473,2,1,0
2018-2019,2018020343,2018-11-24,NSH,NSH @ STL,L,AWAY,2,6,2,4,6,18,24,1,28,0.07142857142857142,13,4,3,28,34,6,0.8235294117647058,6,0,0
2018-2019,2018020347,2018-11-24,NYR,NYR vs. WSH,L,HOME,3,5,3,6,9,4,42,0,30,0.1,8,9,22,23,27,4,0.8518518518518519,4,0,0
2018-2019,2018020344,2018-11-24,OTT,OTT @ DAL,L,AWAY,4,6,4,7,11,10,17,1,33,0.12121212121212122,21,7,11,48,53,5,0.9056603773584906,5,0,0
2018-2019,2018020340,2018-11-24,PIT,PIT @ BOS,L,AWAY,1,2,1,2,3,0,25,1,37,0.02702702702702703,14,19,15,35,37,2,0.9459459459459459,2,0,0
2018-2019,2018020346,2018-11-24,SJS,SJS vs. VAN,W,HOME,4,0,4,8,12,8,20,3,24,0.16666666666666666,16,14,10,19,19,0,1.0,0,0,0
2018-2019,2018020343,2018-11-24,STL,STL vs. NSH,W,HOME,6,2,6,8,14,16,29,0,34,0.17647058823529413,20,12,5,26,28,2,0.9285714285714286,1,1,0
2018-2019,2018020341,2018-11-24,TBL,TBL vs. CHI,W,HOME,4,2,4,7,11,2,23,0,29,0.13793103448275862,14,13,5,30,32,2,0.9375,2,0,0
2018-2019,2018020339,2018-11-24,TOR,TOR @ CBJ,L,AWAY,2,4,2,3,5,4,13,0,34,0.058823529411764705,8,11,5,20,24,4,0.8333333333333334,3,0,0
2018-2019,2018020346,2018-11-24,VAN,VAN @ SJS,L,AWAY,0,4,0,0,0,24,26,0,19,0.0,16,7,4,20,24,4,0.8333333333333334,1,3,0
2018-2019,2018020347,2018-11-24,WSH,WSH @ NYR,W,AWAY,5,3,5,7,12,4,33,0,28,0.17857142857142858,11,5,18,27,30,3,0.9,3,0,0
2018-2019,2018020358,2018-11-25,ARI,ARI vs. CGY,L,HOME,1,6,1,0,1,10,31,0,29,0.034482758620689655,14,6,10,21,27,6,0.7777777777777778,2,1,0
2018-2019,2018020349,2018-11-25,BOS,BOS @ MTL,W,AWAY,3,2,3,4,7,14,27,1,35,0.08571428571428572,28,8,14,31,33,2,0.9393939393939394,1,1,0
2018-2019,2018020350,2018-11-25,BUF,BUF @ DET,W,AWAY,3,2,2,4,6,8,12,2,35,0.05714285714285714,7,3,8,35,37,2,0.9459459459459459,2,0,0
2018-2019,2018020352,2018-11-25,CAR,CAR @ NYI,L,AWAY,1,4,1,2,3,7,31,1,27,0.037037037037037035,7,9,8,15,19,4,0.7894736842105263,4,0,0
2018-2019,2018020353,2018-11-25,CBJ,CBJ @ PIT,L,AWAY,2,4,2,3,5,2,41,0,39,0.05128205128205128,14,4,6,32,36,4,0.8888888888888888,4,0,0
2018-2019,2018020358,2018-11-25,CGY,CGY @ ARI,W,AWAY,6,1,6,9,15,6,10,1,27,0.2222222222222222,15,8,9,28,29,1,0.9655172413793104,1,0,0
2018-2019,2018020351,2018-11-25,CHI,CHI @ FLA,W,AWAY,5,4,5,8,13,11,13,0,41,0.12195121951219512,7,8,8,34,38,4,0.8947368421052632,3,1,0
