SEASON_YEAR,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,HOME_AWAY,PTS,PTS_AGAINST,GOALS,ASSISTS,POINTS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,SHOOTING_PCT,BLOCKED_SHOTS,TAKEAWAYS,GIVEAWAYS,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST
2024-2025,2024020747,2025-01-21,WPG,WPG @ UTA,L,AWAY,2,5,2,4,6,16,21,0,25,0.08,13,7,9,23,27,4,0.8518518518518519,4,0,0
2024-2025,2024020756,2025-01-22,ANA,ANA vs. FLA,L,HOME,2,5,2,3,5,6,18,1,30,0.06666666666666667,17,1,14,24,29,5,0.8275862068965517,5,0,0
2024-2025,2024020755,2025-01-22,BUF,BUF @ VAN,W,AWAY,3,2,3,5,8,2,19,0,26,0.11538461538461539,11,3,22,32,34,2,0.9411764705882353,2,0,0
2024-2025,2024020753,2025-01-22,CAR,CAR @ DAL,W,AWAY,2,1,2,3,5,6,31,0,19,0.10526315789473684,13,4,16,22,23,1,0.9565217391304348,1,0,0
2024-2025,2024020753,2025-01-22,DAL,DAL vs. CAR,L,HOME,1,2,1,2,3,6,23,0,23,0.043478260869565216,17,3,20,17,19,2,0.8947368421052632,2,0,0
2024-2025,2024020751,2025-01-22,DET,DET @ PHI,L,AWAY,1,2,1,2,3,2,13,0,28,0.03571428571428571,15,2,14,24,26,2,0.9230769230769231,2,0,0
2024-2025,2024020754,2025-01-22,EDM,EDM vs. WSH,L,HOME,2,3,2,3,5,6,13,0,32,0.0625,5,3,23,11,14,3,0.7857142857142857,3,0,0
2024-2025,2024020756,2025-01-22,FLA,FLA @ ANA,W,AWAY,5,2,5,9,14,4,15,0,29,0.1724137931034483,15,4,13,28,30,2,0.9333333333333333,1,1,0
2024-2025,2024020749,2025-01-22,MTL,MTL vs. TBL,W,HOME,3,2,3,5,8,8,23,1,22,0.13636363636363635,11,3,11,33,35,2,0.9428571428571428,2,0,0
2024-2025,2024020752,2025-01-22,NSH,NSH vs. SJS,W,HOME,7,5,7,13,20,8,32,2,41,0.17073170731707318,14,3,13,19,24,5,0.7916666666666666,4,1,0
2024-2025,2024020750,2025-01-22,NYR,NYR vs. OTT,W,HOME,5,0,5,10,15,8,19,2,29,0.1724137931034483,17,2,18,20,20,0,1.0,0,0,0
2024-2025,2024020750,2025-01-22,OTT,OTT @ NYR,L,AWAY,0,5,0,0,0,14,23,0,20,0.0,13,6,13,24,29,5,0.8275862068965517,3,2,0
2024-2025,2024020751,2025-01-22,PHI,PHI vs. DET,W,HOME,2,1,2,4,6,0,15,0,26,0.07692307692307693,16,6,13,27,28,1,0.9642857142857143,1,0,0
2024-2025,2024020752,2025-01-22,SJS,SJS @ NSH,L,AWAY,5,7,5,8,13,6,12,1,24,0.20833333333333334,9,4,16,34,40,6,0.85,4,2,0
2024-2025,2024020749,2025-01-22,TBL,TBL @ MTL,L,AWAY,2,3,2,3,5,4,18,0,35,0.05714285714285714,15,0,16,19,22,3,0.8636363636363636,2,1,0
2024-2025,2024020755,2025-01-22,VAN,VAN vs. BUF,L,HOME,2,3,2,4,6,4,15,0,34,0.058823529411764705,12,3,11,23,26,3,0.8846153846153846,3,0,0
2024-2025,2024020754,2025-01-22,WSH,WSH @ EDM,W,AWAY,3,2,3,5,8,6,14,0,14,0.21428571428571427,18,3,16,30,32,2,0.9375,2,0,0
2024-2025,2024020758,2025-01-23,BOS,BOS @ NJD,L,AWAY,1,5,1,2,3,14,11,0,23,0.043478260869565216,19,3,18,29,34,5,0.8529411764705882,2,3,0
2024-2025,2024020757,2025-01-23,CBJ,CBJ @ TOR,W,AWAY,5,1,5,8,13,13,11,0,19,0.2631578947368421,25,6,15,28,29,1,0.9655172413793104,1,0,0
2024-2025,2024020759,2025-01-23,COL,COL vs. WPG,L,HOME,2,3,2,4,6,4,29,0,27,0.07407407407407407,11,4,16,22,25,3,0.88,3,0,0
2024-2025,2024020760,2025-01-23,FLA,FLA @ LAK,L,AWAY,1,2,1,2,3,4,28,1,28,0.03571428571428571,14,4,12,26,28,2,0.9285714285714286,2,0,0
2024-2025,2024020760,2025-01-23,LAK,LAK vs. FLA,W,HOME,2,1,2,4,6,4,16,0,28,0.07142857142857142,19,3,15,27,28,1,0.9642857142857143,0,1,0
2024-2025,2024020758,2025-01-23,NJD,NJD vs. BOS,W,HOME,5,1,5,8,13,6,11,3,34,0.14705882352941177,17,3,11,22,23,1,0.9565217391304348,1,0,0
2024-2025,2024020757,2025-01-23,TOR,TOR vs. CBJ,L,HOME,1,5,1,2,3,9,18,0,29,0.034482758620689655,11,4,14,14,18,4,0.7777777777777778,3,0,0
2024-2025,2024020759,2025-01-23,WPG,WPG @ COL,W,AWAY,3,2,3,5,8,6,15,0,25,0.12,20,4,10,25,27,2,0.9259259259259259,2,0,0
2024-2025,2024020769,2025-01-24,ANA,ANA vs. PIT,W,HOME,5,1,5,10,15,8,20,0,34,0.14705882352941177,17,11,15,31,32,1,0.96875,0,1,0
2024-2025,2024020761,2025-01-24,BOS,BOS vs. OTT,W,HOME,2,0,2,2,4,18,27,0,26,0.07692307692307693,20,10,17,29,29,0,1.0,0,0,0
2024-2025,2024020767,2025-01-24,BUF,BUF @ CGY,L,AWAY,2,5,2,4,6,11,20,0,34,0.058823529411764705,14,2,14,21,24,3,0.875,2,0,0
2024-2025,2024020764,2025-01-24,CAR,CAR vs. CBJ,W,HOME,7,4,7,10,17,4,16,1,43,0.16279069767441862,6,4,14,18,22,4,0.8181818181818182,4,0,0
2024-2025,2024020764,2025-01-24,CBJ,CBJ @ CAR,L,AWAY,4,7,4,8,12,6,22,0,22,0.18181818181818182,21,6,18,36,42,6,0.8571428571428571,5,1,0
2024-2025,2024020767,2025-01-24,CGY,CGY vs. BUF,W,HOME,5,2,5,8,13,29,19,0,26,0.19230769230769232,19,5,16,32,34,2,0.9411764705882353,2,0,0
2024-2025,2024020762,2025-01-24,DET,DET vs. MTL,W,HOME,4,2,4,6,10,4,19,1,45,0.08888888888888889,16,5,9,27,29,2,0.9310344827586207,2,0,0
2024-2025,2024020768,2025-01-24,EDM,EDM vs. VAN,W,HOME,6,2,6,10,16,8,19,2,34,0.17647058823529413,12,6,9,24,26,2,0.9230769230769231,2,0,0
2024-2025,2024020766,2025-01-24,MIN,MIN vs. UTA,L,HOME,0,4,0,0,0,4,14,0,26,0.0,6,7,15,25,29,4,0.8620689655172413,3,1,0
2024-2025,2024020762,2025-01-24,MTL,MTL @ DET,L,AWAY,2,4,2,4,6,8,24,0,29,0.06896551724137931,14,3,14,41,45,4,0.9111111111111111,2,1,0
2024-2025,2024020771,2025-01-24,NSH,NSH @ SJS,W,AWAY,6,5,6,11,17,36,13,3,38,0.15789473684210525,16,4,11,30,35,5,0.8571428571428571,4,1,0
2024-2025,2024020763,2025-01-24,NYR,NYR vs. PHI,W,HOME,6,1,6,10,16,6,12,1,37,0.16216216216216217,18,6,14,33,34,1,0.9705882352941176,1,0,0
2024-2025,2024020761,2025-01-24,OTT,OTT @ BOS,L,AWAY,0,2,0,0,0,14,20,0,29,0.0,24,10,14,24,25,1,0.96,1,0,0
2024-2025,2024020763,2025-01-24,PHI,PHI @ NYR,L,AWAY,1,6,1,2,3,4,12,0,34,0.029411764705882353,16,0,8,31,36,5,0.8611111111111112,4,1,0
2024-2025,2024020769,2025-01-24,PIT,PIT @ ANA,L,AWAY,1,5,1,2,3,8,12,1,32,0.03125,10,8,13,29,33,4,0.8787878787878788,4,0,0
2024-2025,2024020770,2025-01-24,SEA,SEA vs. WSH,L,HOME,0,3,0,0,0,0,16,0,22,0.0,8,7,20,30,31,2,0.967741935483871,2,0,0
2024-2025,2024020771,2025-01-24,SJS,SJS vs. NSH,L,HOME,5,6,5,10,15,27,23,1,35,0.14285714285714285,14,4,8,32,38,6,0.8421052631578947,3,3,0
2024-2025,2024020765,2025-01-24,STL,STL vs. VGK,L,HOME,2,4,2,3,5,4,29,0,17,0.11764705882352941,5,4,10,27,30,3,0.9,2,1,0
2024-2025,2024020766,2025-01-24,UTA,UTA @ MIN,W,AWAY,4,0,4,5,9,6,15,1,29,0.13793103448275862,12,3,15,26,26,0,1.0,0,0,0
2024-2025,2024020768,2025-01-24,VAN,VAN @ EDM,L,AWAY,2,6,2,4,6,26,25,0,26,0.07692307692307693,13,3,9,28,34,6,0.8235294117647058,4,2,0
2024-2025,2024020765,2025-01-24,VGK,VGK @ STL,W,AWAY,4,2,4,4,8,4,15,1,31,0.12903225806451613,18,3,11,15,17,2,0.8823529411764706,2,0,0
2024-2025,2024020770,2025-01-24,WSH,WSH @ SEA,W,AWAY,3,0,3,2,5,2,8,0,32,0.09375,22,7,21,22,22,0,1.0,0,0,0
2024-2025,2024020776,2025-01-25,BOS,BOS vs. COL,W,HOME,3,1,3,6,9,4,25,0,15,0.2,22,9,21,27,28,1,0.9642857142857143,1,0,0
2024-2025,2024020777,2025-01-25,BUF,BUF @ EDM,L,AWAY,2,3,2,4,6,2,29,0,41,0.04878048780487805,7,7,16,31,34,3,0.9117647058823529,3,0,0
2024-2025,2024020773,2025-01-25,CHI,CHI vs. TBL,L,HOME,3,4,3,5,8,6,17,0,14,0.21428571428571427,10,5,13,36,40,4,0.9,1,3,0
2024-2025,2024020776,2025-01-25,COL,COL @ BOS,L,AWAY,1,3,1,2,3,0,22,0,28,0.03571428571428571,11,5,15,12,14,2,0.8571428571428571,2,0,0
2024-2025,2024020774,2025-01-25,DAL,DAL vs. VGK,W,HOME,4,3,4,8,12,6,21,1,27,0.14814814814814814,17,2,10,18,21,3,0.8571428571428571,1,2,0
2024-2025,2024020777,2025-01-25,EDM,EDM vs. BUF,W,HOME,3,2,3,5,8,6,15,0,34,0.08823529411764706,16,5,14,39,41,2,0.9512195121951219,2,0,0
2024-2025,2024020772,2025-01-25,NYI,NYI vs. PHI,W,HOME,3,1,3,6,9,2,34,0,27,0.1111111111111111,19,4,7,29,30,1,0.9666666666666667,1,0,0
2024-2025,2024020772,2025-01-25,PHI,PHI @ NYI,L,AWAY,1,3,1,2,3,6,25,0,30,0.03333333333333333,11,6,12,24,27,3,0.8888888888888888,3,0,0
2024-2025,2024020778,2025-01-25,PIT,PIT @ SEA,L,AWAY,1,4,1,2,3,6,21,0,29,0.034482758620689655,11,6,9,21,25,4,0.84,3,1,0
2024-2025,2024020778,2025-01-25,SEA,SEA vs. PIT,W,HOME,4,1,4,7,11,4,14,1,25,0.16,15,8,8,28,29,1,0.9655172413793104,1,0,0
2024-2025,2024020773,2025-01-25,TBL,TBL @ CHI,W,AWAY,4,3,4,8,12,4,17,3,40,0.1,12,7,18,11,14,3,0.7857142857142857,3,0,0
2024-2025,2024020775,2025-01-25,UTA,UTA @ WPG,L,AWAY,2,5,2,4,6,2,12,1,19,0.10526315789473684,15,4,24,24,28,4,0.8571428571428571,3,1,0
2024-2025,2024020774,2025-01-25,VGK,VGK @ DAL,L,AWAY,3,4,3,5,8,4,18,2,21,0.14285714285714285,24,5,14,23,27,4,0.8518518518518519,3,1,0
2024-2025,2024020775,2025-01-25,WPG,WPG vs. UTA,W,HOME,5,2,5,7,12,6,24,1,29,0.1724137931034483,12,6,19,17,19,2,0.8947368421052632,1,1,0
2024-2025,2024020787,2025-01-26,ANA,ANA vs. NSH,W,HOME,5,2,5,10,15,6,17,1,35,0.14285714285714285,25,2,19,41,43,2,0.9534883720930233,2,0,0
2024-2025,2024020785,2025-01-26,CAR,CAR @ NYI,L,AWAY,2,3,2,3,5,11,19,0,27,0.07407407407407407,17,5,5,24,27,3,0.8888888888888888,3,0,0
2024-2025,2024020782,2025-01-26,CBJ,CBJ vs. LAK,W,HOME,3,2,3,6,9,2,25,0,24,0.125,23,5,9,31,33,2,0.9393939393939394,2,0,0
2024-2025,2024020784,2025-01-26,CGY,CGY @ MIN,W,AWAY,5,4,5,9,14,15,20,2,29,0.1724137931034483,13,9,7,21,25,4,0.84,3,1,0
2024-2025,2024020791,2025-01-26,CGY,CGY @ WPG,L,AWAY,2,5,2,3,5,6,38,1,22,0.09090909090909091,9,3,16,22,27,5,0.8148148148148148,3,2,0
2024-2025,2024020789,2025-01-26,COL,COL @ NYR,W,AWAY,5,4,5,8,13,4,16,1,22,0.22727272727272727,17,7,21,33,37,4,0.8918918918918919,4,0,0
2024-2025,2024020783,2025-01-26,DAL,DAL @ STL,W,AWAY,2,0,2,4,6,2,21,1,19,0.10526315789473684,19,4,18,33,33,0,1.0,0,0,0
2024-2025,2024020781,2025-01-26,DET,DET vs. TBL,W,HOME,2,0,2,3,5,8,12,0,32,0.0625,18,3,16,28,28,0,1.0,0,0,0
2024-2025,2024020788,2025-01-26,FLA,FLA @ SJS,W,AWAY,7,2,7,10,17,2,19,1,32,0.21875,9,2,11,21,23,2,0.9130434782608695,2,0,0
2024-2025,2024020782,2025-01-26,LAK,LAK @ CBJ,L,AWAY,2,3,2,3,5,2,21,0,33,0.06060606060606061,13,10,6,21,24,3,0.875,3,0,0
2024-2025,2024020784,2025-01-26,MIN,MIN vs. CGY,L,HOME,4,5,4,8,12,15,23,1,25,0.16,20,11,7,24,29,5,0.8275862068965517,3,2,0
2024-2025,2024020779,2025-01-26,MTL,MTL vs. NJD,L,HOME,3,4,3,6,9,2,20,0,32,0.09375,32,3,12,40,44,4,0.9090909090909091,4,0,0
2024-2025,2024020779,2025-01-26,NJD,NJD @ MTL,W,AWAY,4,3,4,7,11,2,17,0,44,0.09090909090909091,22,3,11,29,32,3,0.90625,3,0,0
2024-2025,2024020787,2025-01-26,NSH,NSH @ ANA,L,AWAY,2,5,2,3,5,4,16,0,43,0.046511627906976744,12,5,9,30,35,5,0.8571428571428571,4,1,0
2024-2025,2024020785,2025-01-26,NYI,NYI vs. CAR,W,HOME,3,2,3,5,8,7,38,0,27,0.1111111111111111,14,7,7,25,27,2,0.9259259259259259,2,0,0
2024-2025,2024020789,2025-01-26,NYR,NYR vs. COL,L,HOME,4,5,4,8,12,4,16,0,37,0.10810810810810811,20,3,16,17,22,5,0.7727272727272727,4,1,0
2024-2025,2024020780,2025-01-26,OTT,OTT vs. TOR,W,HOME,2,1,2,4,6,4,24,1,23,0.08695652173913043,16,5,17,28,29,1,0.9655172413793104,1,0,0
2024-2025,2024020790,2025-01-26,OTT,OTT vs. UTA,W,HOME,3,1,3,6,9,6,18,0,27,0.1111111111111111,19,6,14,34,35,1,0.9714285714285714,1,0,0
2024-2025,2024020788,2025-01-26,SJS,SJS vs. FLA,L,HOME,2,7,2,3,5,2,22,0,23,0.08695652173913043,20,3,10,25,32,7,0.78125,6,1,0
2024-2025,2024020783,2025-01-26,STL,STL vs. DAL,L,HOME,0,2,0,0,0,6,38,0,33,0.0,14,5,15,17,19,2,0.8947368421052632,1,1,0
2024-2025,2024020781,2025-01-26,TBL,TBL @ DET,L,AWAY,0,2,0,0,0,8,17,0,28,0.0,9,4,13,30,31,1,0.967741935483871,1,0,0
2024-2025,2024020780,2025-01-26,TOR,TOR @ OTT,L,AWAY,1,2,1,2,3,6,19,0,29,0.034482758620689655,13,3,21,21,23,2,0.9130434782608695,1,1,0
2024-2025,2024020790,2025-01-26,UTA,UTA @ OTT,L,AWAY,1,3,1,2,3,6,18,0,35,0.02857142857142857,8,2,23,24,27,3,0.8888888888888888,2,0,0
2024-2025,2024020786,2025-01-26,VAN,VAN vs. WSH,W,HOME,2,1,2,4,6,6,26,0,25,0.08,19,4,15,32,33,1,0.9696969696969697,1,0,0
2024-2025,2024020791,2025-01-26,WPG,WPG vs. CGY,W,HOME,5,2,5,8,13,10,32,2,27,0.18518518518518517,15,8,13,20,22,2,0.9090909090909091,1,1,0
2024-2025,2024020786,2025-01-26,WSH,WSH @ VAN,L,AWAY,1,2,1,2,3,6,15,0,33,0.030303030303030304,15,3,19,23,25,2,0.92,2,0,0
2024-2025,2024020792,2025-01-27,CHI,CHI vs. MIN,L,HOME,2,4,2,3,5,10,26,1,20,0.1,12,5,19,24,27,3,0.8888888888888888,2,1,0
2024-2025,2024020793,2025-01-27,FLA,FLA @ VGK,L,AWAY,1,4,1,2,3,4,36,0,34,0.029411764705882353,14,2,14,22,25,3,0.88,3,0,0
2024-2025,2024020792,2025-01-27,MIN,MIN @ CHI,W,AWAY,4,2,4,7,11,10,10,1,28,0.14285714285714285,16,6,7,18,20,2,0.9,1,1,0
2024-2025,2024020793,2025-01-27,VGK,VGK vs. FLA,W,HOME,4,1,4,8,12,6,14,0,26,0.15384615384615385,16,3,15,33,34,1,0.9705882352941176,1,0,0
2024-2025,2024020794,2025-01-28,DET,DET vs. LAK,W,HOME,5,2,5,9,14,2,24,1,28,0.17857142857142858,19,4,13,24,25,2,0.96,2,0,0
2024-2025,2024020797,2025-01-28,EDM,EDM vs. SEA,W,HOME,4,2,4,5,9,6,14,0,31,0.12903225806451613,11,0,22,26,28,2,0.9285714285714286,2,0,0
2024-2025,2024020794,2025-01-28,LAK,LAK @ DET,L,AWAY,2,5,2,2,4,6,29,0,25,0.08,15,4,12,23,27,4,0.8518518518518519,3,1,0
2024-2025,2024020795,2025-01-28,NJD,NJD @ PHI,L,AWAY,2,4,2,2,4,6,20,0,33,0.06060606060606061,12,7,15,22,25,3,0.88,2,1,0
2024-2025,2024020795,2025-01-28,PHI,PHI vs. NJD,W,HOME,4,2,4,6,10,6,25,1,26,0.15384615384615385,26,6,16,31,33,2,0.9393939393939394,2,0,0
2024-2025,2024020798,2025-01-28,PIT,PIT @ SJS,L,AWAY,1,2,1,2,3,6,24,0,30,0.03333333333333333,10,4,15,26,28,2,0.9285714285714286,2,0,0
2024-2025,2024020797,2025-01-28,SEA,SEA @ EDM,L,AWAY,2,4,2,3,5,2,18,0,28,0.07142857142857142,15,1,16,27,30,3,0.9,3,0,0
2024-2025,2024020798,2025-01-28,SJS,SJS vs. PIT,W,HOME,2,1,2,2,4,8,14,0,28,0.07142857142857142,24,5,17,29,30,1,0.9666666666666667,1,0,0
2024-2025,2024020796,2025-01-28,STL,STL vs. VAN,L,HOME,2,5,2,3,5,9,21,1,26,0.07692307692307693,16,2,14,25,29,4,0.8620689655172413,1,2,0
2024-2025,2024020796,2025-01-28,VAN,VAN @ STL,W,AWAY,5,2,5,7,12,15,14,2,30,0.16666666666666666,14,2,13,24,26,2,0.9230769230769231,1,1,0
2024-2025,2024020806,2025-01-29,ANA,ANA @ SEA,W,AWAY,6,4,6,8,14,10,16,0,23,0.2608695652173913,19,1,9,26,30,4,0.8666666666666667,3,1,0
2024-2025,2024020799,2025-01-29,BOS,BOS @ BUF,L,AWAY,2,7,2,2,4,16,17,1,27,0.07407407407407407,14,10,14,26,32,6,0.8125,5,1,0
2024-2025,2024020799,2025-01-29,BUF,BUF vs. BOS,W,HOME,7,2,7,11,18,4,20,1,33,0.21212121212121213,17,3,10,25,27,2,0.9259259259259259,1,1,0
2024-2025,2024020802,2025-01-29,CAR,CAR @ NYR,W,AWAY,4,0,4,6,10,11,11,0,26,0.15384615384615385,15,5,17,22,22,0,1.0,0,0,0
2024-2025,2024020804,2025-01-29,CGY,CGY vs. WSH,L,HOME,1,3,1,2,3,10,15,1,33,0.030303030303030304,12,7,14,20,23,3,0.8695652173913043,2,1,0
2024-2025,2024020801,2025-01-29,CHI,CHI @ TBL,W,AWAY,4,1,4,6,10,17,17,1,21,0.19047619047619047,16,5,18,34,35,1,0.9714285714285714,1,0,0
2024-2025,2024020803,2025-01-29,COL,COL @ NYI,L,AWAY,2,5,2,4,6,0,24,0,32,0.0625,14,7,17,23,27,4,0.8518518518518519,4,0,0
2024-2025,2024020805,2025-01-29,DAL,DAL @ VGK,W,AWAY,4,3,4,7,11,4,15,0,28,0.14285714285714285,23,2,23,25,28,3,0.8928571428571429,2,1,0
2024-2025,2024020800,2025-01-29,MTL,MTL vs. WPG,L,HOME,1,4,1,2,3,6,40,0,25,0.04,14,8,17,20,23,3,0.8695652173913043,3,0,0
2024-2025,2024020803,2025-01-29,NYI,NYI vs. COL,W,HOME,5,2,5,8,13,4,33,0,28,0.17857142857142858,27,6,14,30,32,2,0.9375,2,0,0
2024-2025,2024020802,2025-01-29,NYR,NYR vs. CAR,L,HOME,0,4,0,0,0,9,21,0,22,0.0,7,3,15,22,26,4,0.8461538461538461,4,0,0
2024-2025,2024020806,2025-01-29,SEA,SEA vs. ANA,L,HOME,4,6,4,7,11,8,12,1,30,0.13333333333333333,11,7,11,17,22,5,0.7727272727272727,5,0,0
2024-2025,2024020801,2025-01-29,TBL,TBL vs. CHI,L,HOME,1,4,1,2,3,15,11,0,35,0.02857142857142857,12,0,23,17,20,3,0.85,2,1,0
2024-2025,2024020805,2025-01-29,VGK,VGK vs. DAL,L,HOME,3,4,3,6,9,6,27,1,28,0.10714285714285714,15,4,14,24,28,4,0.8571428571428571,3,0,0
2024-2025,2024020800,2025-01-29,WPG,WPG @ MTL,W,AWAY,4,1,4,7,11,0,13,0,24,0.16666666666666666,20,5,16,24,25,1,0.96,1,0,0
2024-2025,2024020804,2025-01-29,WSH,WSH @ CGY,W,AWAY,3,1,3,4,7,10,22,1,23,0.13043478260869565,22,7,11,32,33,1,0.9696969696969697,0,1,0
2024-2025,2024020808,2025-01-30,FLA,FLA vs. LAK,W,HOME,3,0,3,6,9,6,23,1,39,0.07692307692307693,21,1,14,29,29,0,1.0,0,0,0
2024-2025,2024020808,2025-01-30,LAK,LAK @ FLA,L,AWAY,0,3,0,0,0,10,18,0,29,0.0,10,2,11,36,38,2,0.9473684210526315,1,1,0
2024-2025,2024020807,2025-01-30,MIN,MIN @ TOR,W,AWAY,3,1,3,5,8,2,12,1,25,0.12,22,5,15,32,33,1,0.9696969696969697,1,0,0
2024-2025,2024020809,2025-01-30,NJD,NJD vs. PHI,W,HOME,5,0,5,8,13,16,22,2,26,0.19230769230769232,14,1,17,24,24,0,1.0,0,0,0
2024-2025,2024020810,2025-01-30,NSH,NSH vs. VAN,L,HOME,1,3,1,2,3,6,24,0,32,0.03125,7,6,15,19,21,2,0.9047619047619048,2,0,0
2024-2025,2024020809,2025-01-30,PHI,PHI @ NJD,L,AWAY,0,5,0,0,0,16,11,0,24,0.0,22,3,15,21,26,5,0.8076923076923077,3,2,0
2024-2025,2024020811,2025-01-30,PIT,PIT @ UTA,W,AWAY,3,2,3,4,7,7,35,0,29,0.10344827586206896,19,7,18,27,29,2,0.9310344827586207,1,1,0
2024-2025,2024020807,2025-01-30,TOR,TOR vs. MIN,L,HOME,1,3,1,2,3,2,23,0,33,0.030303030303030304,8,5,13,22,24,2,0.9166666666666666,1,1,0
2024-2025,2024020811,2025-01-30,UTA,UTA vs. PIT,L,HOME,2,3,2,4,6,7,24,1,29,0.06896551724137931,20,8,24,26,29,3,0.896551724137931,3,0,0
2024-2025,2024020810,2025-01-30,VAN,VAN @ NSH,W,AWAY,3,1,3,6,9,4,19,1,22,0.13636363636363635,10,3,10,31,32,1,0.96875,1,0,0
2024-2025,2024020818,2025-01-31,ANA,ANA @ CGY,L,AWAY,1,4,1,1,2,13,20,0,31,0.03225806451612903,17,3,10,26,29,3,0.896551724137931,3,0,0
2024-2025,2024020812,2025-01-31,BOS,BOS vs. WPG,L,HOME,2,6,2,3,5,18,25,1,28,0.07142857142857142,10,4,17,22,27,5,0.8148148148148148,3,2,0
2024-2025,2024020817,2025-01-31,CAR,CAR vs. CHI,W,HOME,3,2,3,5,8,6,15,0,27,0.1111111111111111,13,3,17,18,20,2,0.9,2,0,0
2024-2025,2024020820,2025-01-31,CBJ,CBJ @ VGK,W,AWAY,2,1,2,3,5,2,18,0,24,0.08333333333333333,13,5,16,25,26,1,0.9615384615384616,1,0,0
2024-2025,2024020818,2025-01-31,CGY,CGY vs. ANA,W,HOME,4,1,4,5,9,17,25,0,30,0.13333333333333333,25,3,12,30,31,1,0.967741935483871,0,0,0
2024-2025,2024020817,2025-01-31,CHI,CHI @ CAR,L,AWAY,2,3,2,3,5,4,18,0,20,0.1,17,7,22,24,27,3,0.8888888888888888,2,0,0
2024-2025,2024020819,2025-01-31,DET,DET @ EDM,W,AWAY,3,2,2,3,5,8,23,0,35,0.05714285714285714,19,5,18,45,47,2,0.9574468085106383,1,1,0
2024-2025,2024020819,2025-01-31,EDM,EDM vs. DET,L,HOME,2,3,2,4,6,6,14,1,47,0.0425531914893617,17,8,18,33,35,2,0.9428571428571428,2,0,0
2024-2025,2024020815,2025-01-31,LAK,LAK @ TBL,L,AWAY,0,3,0,0,0,4,29,0,28,0.0,18,4,9,30,32,2,0.9375,2,0,0
2024-2025,2024020813,2025-01-31,MIN,MIN @ MTL,W,AWAY,4,0,4,7,11,2,21,0,27,0.14814814814814814,19,10,5,19,19,0,1.0,0,0,0
2024-2025,2024020813,2025-01-31,MTL,MTL vs. MIN,L,HOME,0,4,0,0,0,2,18,0,19,0.0,11,5,9,23,26,3,0.8846153846153846,3,0,0
2024-2025,2024020816,2025-01-31,NYI,NYI @ PHI,W,AWAY,3,0,3,6,9,13,18,0,28,0.10714285714285714,25,6,14,23,23,0,1.0,0,0,0
2024-2025,2024020814,2025-01-31,OTT,OTT vs. WSH,W,HOME,5,4,5,8,13,12,19,2,34,0.14705882352941177,14,4,15,31,35,4,0.8857142857142857,2,2,0
2024-2025,2024020816,2025-01-31,PHI,PHI vs. NYI,L,HOME,0,3,0,0,0,11,20,0,23,0.0,9,4,23,25,28,3,0.8928571428571429,3,0,0
2024-2025,2024020821,2025-01-31,SEA,SEA vs. SJS,W,HOME,6,2,6,9,15,9,23,1,33,0.18181818181818182,18,4,20,26,28,2,0.9285714285714286,2,0,0
2024-2025,2024020821,2025-01-31,SJS,SJS @ SEA,L,AWAY,2,6,2,4,6,9,24,0,28,0.07142857142857142,14,5,15,27,33,6,0.8181818181818182,5,1,0
2024-2025,2024020815,2025-01-31,TBL,TBL vs. LAK,W,HOME,3,0,3,3,6,2,18,0,33,0.09090909090909091,9,4,15,28,28,0,1.0,0,0,0
2024-2025,2024020820,2025-01-31,VGK,VGK vs. CBJ,L,HOME,1,2,1,2,3,2,10,0,26,0.038461538461538464,11,4,11,22,24,2,0.9166666666666666,2,0,0
2024-2025,2024020812,2025-01-31,WPG,WPG @ BOS,W,AWAY,6,2,6,9,15,6,13,2,28,0.21428571428571427,21,6,14,26,28,2,0.9285714285714286,0,1,0
2024-2025,2024020814,2025-01-31,WSH,WSH @ OTT,L,AWAY,4,5,4,8,12,6,20,2,35,0.11428571428571428,5,10,10,29,34,5,0.8529411764705882,1,2,0
2024-2025,2024020827,2025-02-01,BOS,BOS vs. NYR,W,HOME,6,3,6,10,16,4,19,2,25,0.24,13,5,19,22,25,3,0.88,2,1,0
2024-2025,2024020822,2025-02-01,BUF,BUF vs. NSH,W,HOME,4,3,4,7,11,8,23,0,27,0.14814814814814814,16,4,13,28,31,3,0.9032258064516129,3,0,0
2024-2025,2024020825,2025-02-01,CBJ,CBJ @ UTA,W,AWAY,3,2,3,5,8,6,19,0,23,0.13043478260869565,20,7,6,32,34,2,0.9411764705882353,1,1,0
2024-2025,2024020826,2025-02-01,CHI,CHI @ FLA,L,AWAY,1,5,1,1,2,10,15,0,25,0.04,19,5,10,39,44,5,0.8863636363636364,4,1,0
2024-2025,2024020824,2025-02-01,COL,COL vs. STL,W,HOME,5,0,5,6,11,4,15,2,36,0.1388888888888889,11,8,11,19,19,0,1.0,0,0,0
2024-2025,2024020823,2025-02-01,DAL,DAL vs. VAN,W,HOME,5,3,5,7,12,10,24,1,16,0.3125,17,5,14,26,29,3,0.896551724137931,2,1,0
