SEASON_YEAR,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,HOME_AWAY,PTS,PTS_AGAINST,GOALS,ASSISTS,POINTS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,SHOOTING_PCT,BLOCKED_SHOTS,TAKEAWAYS,GIVEAWAYS,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST
2011-2012,2011020350,2011-11-30,PHX,PHX @ CHI,W,AWAY,4,1,4,7,11,4,28,0,24,0.16666666666666666,6,8,4,24,25,1,0.96,1,0,0
2011-2012,2011020346,2011-11-30,PIT,PIT @ NYR,L,AWAY,3,4,3,6,9,23,24,1,27,0.1111111111111111,11,5,3,26,30,4,0.8666666666666667,2,2,0
2011-2012,2011020347,2011-11-30,STL,STL @ WSH,W,AWAY,2,1,2,4,6,9,35,0,30,0.06666666666666667,6,5,5,18,19,1,0.9473684210526315,1,0,0
2011-2012,2011020352,2011-11-30,VAN,VAN vs. CBJ,W,HOME,4,1,4,8,12,6,25,0,34,0.11764705882352941,9,6,8,47,48,1,0.9791666666666666,0,0,0
2011-2012,2011020349,2011-11-30,WPG,WPG vs. OTT,L,HOME,4,6,4,7,11,10,25,1,43,0.09302325581395349,9,4,12,28,33,5,0.8484848484848485,4,1,0
2011-2012,2011020347,2011-11-30,WSH,WSH vs. STL,L,HOME,1,2,1,1,2,13,32,0,19,0.05263157894736842,20,8,16,28,30,2,0.9333333333333333,2,0,0
2011-2012,2011020357,2011-12-01,ANA,ANA vs. MTL,W,HOME,4,1,4,6,10,14,29,2,27,0.14814814814814814,13,10,7,19,20,1,0.95,1,0,0
2011-2012,2011020353,2011-12-01,BOS,BOS @ TOR,W,AWAY,6,3,6,10,16,4,24,1,40,0.15,18,9,11,34,37,3,0.918918918918919,2,1,0
2011-2012,2011020355,2011-12-01,COL,COL vs. NJD,W,HOME,6,1,6,9,15,13,20,0,25,0.24,15,8,5,18,19,1,0.9473684210526315,1,0,0
2011-2012,2011020354,2011-12-01,DET,DET vs. TBL,W,HOME,4,2,4,7,11,8,14,1,35,0.11428571428571428,19,15,8,21,23,2,0.9130434782608695,1,1,0
2011-2012,2011020356,2011-12-01,EDM,EDM vs. MIN,L,HOME,2,3,2,4,6,15,23,1,30,0.06666666666666667,20,9,15,27,29,2,0.9310344827586207,1,1,0
2011-2012,2011020356,2011-12-01,MIN,MIN @ EDM,W,AWAY,3,2,2,4,6,13,18,1,29,0.06896551724137931,12,12,12,28,30,2,0.9333333333333333,1,1,0
2011-2012,2011020357,2011-12-01,MTL,MTL @ ANA,L,AWAY,1,4,1,2,3,14,17,0,20,0.05,21,6,10,23,26,3,0.8846153846153846,1,2,0
2011-2012,2011020355,2011-12-01,NJD,NJD @ COL,L,AWAY,1,6,1,2,3,21,19,0,19,0.05263157894736842,10,5,5,19,25,6,0.76,5,0,0
2011-2012,2011020354,2011-12-01,TBL,TBL @ DET,L,AWAY,2,4,2,4,6,10,23,1,23,0.08695652173913043,14,7,5,31,35,4,0.8857142857142857,3,1,0
2011-2012,2011020353,2011-12-01,TOR,TOR vs. BOS,L,HOME,3,6,3,6,9,10,23,1,37,0.08108108108108109,19,7,12,34,39,5,0.8717948717948718,4,1,0
2011-2012,2011020359,2011-12-02,CAR,CAR vs. NYR,L,HOME,3,5,3,5,8,21,17,0,31,0.0967741935483871,21,14,9,22,27,5,0.8148148148148148,4,1,0
2011-2012,2011020362,2011-12-02,CBJ,CBJ @ CGY,W,AWAY,4,3,3,6,9,9,15,0,33,0.09090909090909091,13,8,11,32,35,3,0.9142857142857143,3,0,0
2011-2012,2011020362,2011-12-02,CGY,CGY vs. CBJ,L,HOME,3,4,3,4,7,15,13,0,35,0.08571428571428572,8,10,14,30,33,3,0.9090909090909091,3,0,0
2011-2012,2011020361,2011-12-02,DAL,DAL vs. OTT,W,HOME,3,2,3,6,9,2,25,1,32,0.09375,16,10,6,33,35,2,0.9428571428571428,2,0,0
2011-2012,2011020364,2011-12-02,FLA,FLA @ LAK,L,AWAY,1,2,1,2,3,11,18,0,42,0.023809523809523808,6,4,10,24,26,2,0.9230769230769231,1,1,0
2011-2012,2011020364,2011-12-02,LAK,LAK vs. FLA,W,HOME,2,1,2,3,5,19,45,1,26,0.07692307692307693,17,5,13,41,42,1,0.9761904761904762,1,0,0
2011-2012,2011020365,2011-12-02,MTL,MTL @ SJS,L,AWAY,3,4,3,5,8,2,18,0,32,0.09375,23,9,10,38,41,3,0.926829268292683,3,0,0
2011-2012,2011020363,2011-12-02,NSH,NSH @ VAN,W,AWAY,6,5,6,12,18,8,29,3,20,0.3,21,3,3,32,37,5,0.8648648648648649,3,2,0
2011-2012,2011020359,2011-12-02,NYR,NYR @ CAR,W,AWAY,5,3,5,10,15,7,18,1,27,0.18518518518518517,22,6,4,28,31,3,0.9032258064516129,3,0,0
2011-2012,2011020361,2011-12-02,OTT,OTT @ DAL,L,AWAY,2,3,2,3,5,6,32,0,35,0.05714285714285714,19,7,5,29,32,3,0.90625,2,1,0
2011-2012,2011020360,2011-12-02,PHX,PHX @ WPG,L,AWAY,0,1,0,0,0,6,23,0,33,0.0,9,3,12,30,31,1,0.967741935483871,1,0,0
2011-2012,2011020358,2011-12-02,PIT,PIT @ WSH,W,AWAY,2,1,2,4,6,9,28,0,35,0.05714285714285714,15,4,7,16,17,1,0.9411764705882353,1,0,0
2011-2012,2011020365,2011-12-02,SJS,SJS vs. MTL,W,HOME,4,3,3,6,9,2,19,0,41,0.07317073170731707,18,9,21,29,32,3,0.90625,3,0,0
2011-2012,2011020363,2011-12-02,VAN,VAN vs. NSH,L,HOME,5,6,5,10,15,6,29,2,37,0.13513513513513514,12,8,7,14,20,6,0.7,3,3,0
2011-2012,2011020360,2011-12-02,WPG,WPG vs. PHX,W,HOME,1,0,1,2,3,4,29,0,31,0.03225806451612903,13,5,8,33,33,0,1.0,0,0,0
2011-2012,2011020358,2011-12-02,WSH,WSH vs. PIT,L,HOME,1,2,1,2,3,11,43,0,17,0.058823529411764705,16,10,16,33,35,2,0.9428571428571428,2,0,0
2011-2012,2011020371,2011-12-03,ANA,ANA vs. PHI,L,HOME,3,4,3,6,9,22,26,1,22,0.13636363636363635,19,3,8,43,47,4,0.9148936170212766,1,3,0
2011-2012,2011020366,2011-12-03,BUF,BUF vs. DET,L,HOME,1,4,1,2,3,10,16,0,28,0.03571428571428571,14,6,10,32,35,3,0.9142857142857143,2,1,0
2011-2012,2011020370,2011-12-03,CBJ,CBJ @ EDM,L,AWAY,3,6,3,4,7,9,11,1,39,0.07692307692307693,6,8,13,28,33,5,0.8484848484848485,4,1,0
2011-2012,2011020368,2011-12-03,CHI,CHI vs. NYI,W,HOME,5,4,4,8,12,8,17,1,36,0.1111111111111111,15,10,9,37,41,4,0.9024390243902439,2,2,0
2011-2012,2011020369,2011-12-03,COL,COL vs. STL,W,HOME,3,2,2,4,6,8,25,0,35,0.05714285714285714,8,16,3,35,37,2,0.9459459459459459,1,1,0
2011-2012,2011020366,2011-12-03,DET,DET @ BUF,W,AWAY,4,1,4,5,9,8,6,1,36,0.1111111111111111,21,8,4,27,28,1,0.9642857142857143,1,0,0
2011-2012,2011020370,2011-12-03,EDM,EDM vs. CBJ,W,HOME,6,3,6,12,18,13,16,1,34,0.17647058823529413,22,9,18,36,39,3,0.9230769230769231,1,1,0
2011-2012,2011020372,2011-12-03,LAK,LAK vs. MTL,L,HOME,1,2,1,2,3,10,14,1,27,0.037037037037037035,9,3,13,25,27,2,0.9259259259259259,1,1,0
2011-2012,2011020367,2011-12-03,MIN,MIN vs. NJD,W,HOME,4,2,4,5,9,10,15,0,16,0.25,24,9,7,29,31,2,0.9354838709677419,2,0,0
2011-2012,2011020372,2011-12-03,MTL,MTL @ LAK,W,AWAY,2,1,2,4,6,12,21,1,27,0.07407407407407407,15,2,9,26,27,1,0.9629629629629629,0,1,0
2011-2012,2011020367,2011-12-03,NJD,NJD @ MIN,L,AWAY,2,4,2,3,5,6,22,0,31,0.06451612903225806,9,5,6,12,16,4,0.75,4,0,0
2011-2012,2011020368,2011-12-03,NYI,NYI @ CHI,L,AWAY,4,5,4,8,12,8,28,2,41,0.0975609756097561,17,9,5,32,36,4,0.8888888888888888,2,1,0
2011-2012,2011020371,2011-12-03,PHI,PHI @ ANA,W,AWAY,4,3,4,8,12,10,25,3,47,0.0851063829787234,9,4,5,19,22,3,0.8636363636363636,2,1,0
2011-2012,2011020369,2011-12-03,STL,STL @ COL,L,AWAY,2,3,2,4,6,10,21,1,37,0.05405405405405406,19,5,2,33,35,2,0.9428571428571428,2,0,0
2011-2012,2011020373,2011-12-04,BOS,BOS vs. TOR,W,HOME,4,1,4,8,12,13,23,0,30,0.13333333333333333,13,5,6,21,22,1,0.9545454545454546,1,0,0
2011-2012,2011020379,2011-12-04,BUF,BUF @ NSH,W,AWAY,3,2,3,5,8,22,12,0,14,0.21428571428571427,12,5,8,32,34,2,0.9411764705882353,1,1,0
2011-2012,2011020375,2011-12-04,CAR,CAR vs. PIT,L,HOME,2,3,2,4,6,6,19,1,32,0.0625,24,14,9,37,40,3,0.925,3,0,0
2011-2012,2011020382,2011-12-04,CGY,CGY @ EDM,W,AWAY,5,3,5,7,12,12,17,2,32,0.15625,15,5,9,26,29,3,0.896551724137931,3,0,0
2011-2012,2011020378,2011-12-04,CHI,CHI @ STL,W,AWAY,5,2,5,8,13,14,12,2,36,0.1388888888888889,17,6,2,23,25,2,0.92,2,0,0
2011-2012,2011020381,2011-12-04,DAL,DAL vs. NYI,L,HOME,4,5,4,8,12,10,27,0,34,0.11764705882352941,7,8,8,22,27,5,0.8148148148148148,4,1,0
2011-2012,2011020382,2011-12-04,EDM,EDM vs. CGY,L,HOME,3,5,3,6,9,6,17,0,29,0.10344827586206896,12,3,12,27,31,4,0.8709677419354839,2,2,0
2011-2012,2011020383,2011-12-04,FLA,FLA @ SJS,W,AWAY,5,3,5,6,11,6,10,2,35,0.14285714285714285,20,15,12,23,26,3,0.8846153846153846,2,1,0
2011-2012,2011020376,2011-12-04,NJD,NJD @ WPG,L,AWAY,2,4,2,3,5,11,23,1,25,0.08,12,1,5,16,19,3,0.8421052631578947,2,0,0
2011-2012,2011020379,2011-12-04,NSH,NSH vs. BUF,L,HOME,2,3,2,4,6,21,13,1,34,0.058823529411764705,14,10,9,11,14,3,0.7857142857142857,3,0,0
2011-2012,2011020381,2011-12-04,NYI,NYI @ DAL,W,AWAY,5,4,5,9,14,8,18,1,27,0.18518518518518517,28,6,2,30,34,4,0.8823529411764706,4,0,0
2011-2012,2011020377,2011-12-04,NYR,NYR @ TBL,W,AWAY,4,2,4,6,10,2,26,0,36,0.1111111111111111,10,5,11,24,26,2,0.9230769230769231,2,0,0
2011-2012,2011020374,2011-12-04,OTT,OTT @ WSH,L,AWAY,2,3,2,3,5,8,21,0,34,0.058823529411764705,14,7,5,32,35,3,0.9142857142857143,3,0,0
2011-2012,2011020380,2011-12-04,PHI,PHI @ PHX,W,AWAY,4,2,4,6,10,16,16,2,30,0.13333333333333333,22,4,5,36,38,2,0.9473684210526315,2,0,0
2011-2012,2011020380,2011-12-04,PHX,PHX vs. PHI,L,HOME,2,4,2,4,6,12,49,0,38,0.05263157894736842,7,4,5,26,30,4,0.8666666666666667,2,2,0
2011-2012,2011020375,2011-12-04,PIT,PIT @ CAR,W,AWAY,3,2,3,6,9,10,21,0,40,0.075,14,7,1,30,32,2,0.9375,1,1,0
2011-2012,2011020383,2011-12-04,SJS,SJS vs. FLA,L,HOME,3,5,3,5,8,20,28,1,26,0.11538461538461539,21,3,17,30,35,5,0.8571428571428571,2,2,0
2011-2012,2011020378,2011-12-04,STL,STL vs. CHI,L,HOME,2,5,2,3,5,12,17,0,25,0.08,15,9,4,31,35,4,0.8857142857142857,1,2,0
2011-2012,2011020377,2011-12-04,TBL,TBL vs. NYR,L,HOME,2,4,2,4,6,4,13,0,26,0.07692307692307693,9,13,9,32,35,3,0.9142857142857143,3,0,0
2011-2012,2011020373,2011-12-04,TOR,TOR @ BOS,L,AWAY,1,4,1,2,3,9,28,0,22,0.045454545454545456,15,5,8,26,30,4,0.8666666666666667,4,0,0
2011-2012,2011020376,2011-12-04,WPG,WPG vs. NJD,W,HOME,4,2,4,5,9,15,31,0,20,0.2,19,5,3,23,25,2,0.92,1,1,0
2011-2012,2011020374,2011-12-04,WSH,WSH vs. OTT,W,HOME,3,2,3,5,8,2,24,0,35,0.08571428571428572,13,7,7,32,34,2,0.9411764705882353,2,0,0
2011-2012,2011020385,2011-12-05,ANA,ANA vs. MIN,L,HOME,3,5,3,4,7,11,38,1,27,0.1111111111111111,11,6,12,31,35,4,0.8857142857142857,3,1,0
2011-2012,2011020386,2011-12-05,CGY,CGY @ VAN,L,AWAY,1,5,1,2,3,29,29,0,22,0.045454545454545456,12,6,2,31,36,5,0.8611111111111112,3,2,0
2011-2012,2011020384,2011-12-05,COL,COL vs. DET,W,HOME,4,2,4,5,9,10,31,1,35,0.11428571428571428,17,16,3,27,29,2,0.9310344827586207,1,1,0
2011-2012,2011020384,2011-12-05,DET,DET @ COL,L,AWAY,2,4,2,4,6,6,9,1,29,0.06896551724137931,8,3,5,31,34,3,0.9117647058823529,1,1,0
2011-2012,2011020385,2011-12-05,MIN,MIN @ ANA,W,AWAY,5,3,5,8,13,11,18,1,36,0.1388888888888889,19,6,7,24,27,3,0.8888888888888888,2,1,0
2011-2012,2011020386,2011-12-05,VAN,VAN vs. CGY,W,HOME,5,1,5,10,15,25,18,2,36,0.1388888888888889,9,7,7,21,22,1,0.9545454545454546,1,0,0
2011-2012,2011020388,2011-12-06,BOS,BOS @ PIT,W,AWAY,3,1,3,5,8,20,13,1,27,0.1111111111111111,9,1,4,45,46,1,0.9782608695652174,1,0,0
2011-2012,2011020391,2011-12-06,CHI,CHI vs. PHX,L,HOME,3,4,3,6,9,7,28,1,35,0.08571428571428572,18,12,10,24,27,3,0.8888888888888888,3,0,0
2011-2012,2011020390,2011-12-06,FLA,FLA vs. WSH,W,HOME,5,4,5,10,15,9,23,3,30,0.16666666666666666,10,8,5,28,32,4,0.875,4,0,0
2011-2012,2011020387,2011-12-06,NYR,NYR vs. TOR,L,HOME,2,4,2,4,6,13,41,1,32,0.0625,17,5,5,26,29,3,0.896551724137931,2,1,0
2011-2012,2011020389,2011-12-06,OTT,OTT vs. TBL,W,HOME,4,2,4,7,11,6,21,0,31,0.12903225806451613,21,12,15,31,33,2,0.9393939393939394,2,0,0
2011-2012,2011020391,2011-12-06,PHX,PHX @ CHI,W,AWAY,4,3,3,3,6,11,23,0,27,0.1111111111111111,13,13,8,32,35,3,0.9142857142857143,2,1,0
2011-2012,2011020388,2011-12-06,PIT,PIT vs. BOS,L,HOME,1,3,1,1,2,20,24,0,46,0.021739130434782608,8,3,6,24,27,3,0.8888888888888888,2,1,0
2011-2012,2011020389,2011-12-06,TBL,TBL @ OTT,L,AWAY,2,4,2,3,5,6,15,0,33,0.06060606060606061,10,11,8,27,31,4,0.8709677419354839,4,0,0
2011-2012,2011020387,2011-12-06,TOR,TOR @ NYR,W,AWAY,4,2,4,6,10,15,27,1,30,0.13333333333333333,14,5,2,30,32,2,0.9375,1,1,0
2011-2012,2011020390,2011-12-06,WSH,WSH @ FLA,L,AWAY,4,5,4,8,12,27,20,0,32,0.125,4,2,2,25,30,5,0.8333333333333334,2,3,0
2011-2012,2011020400,2011-12-07,ANA,ANA vs. LAK,W,HOME,3,2,3,4,7,4,33,0,27,0.1111111111111111,14,5,11,37,39,2,0.9487179487179487,2,0,0
2011-2012,2011020397,2011-12-07,BOS,BOS @ WPG,L,AWAY,1,2,1,2,3,8,12,0,40,0.025,15,2,6,33,35,2,0.9428571428571428,2,0,0
2011-2012,2011020398,2011-12-07,CAR,CAR @ CGY,L,AWAY,6,7,6,7,13,4,8,0,34,0.17647058823529413,17,6,7,28,34,6,0.8235294117647058,5,1,0
2011-2012,2011020394,2011-12-07,CBJ,CBJ @ MTL,W,AWAY,3,2,2,4,6,6,29,0,28,0.07142857142857142,12,5,3,18,20,2,0.9,2,0,0
2011-2012,2011020398,2011-12-07,CGY,CGY vs. CAR,W,HOME,7,6,7,11,18,6,15,1,35,0.2,16,8,10,28,34,6,0.8235294117647058,6,0,0
2011-2012,2011020399,2011-12-07,COL,COL @ VAN,L,AWAY,0,6,0,0,0,42,40,0,33,0.0,7,7,5,17,23,6,0.7391304347826086,5,1,0
2011-2012,2011020395,2011-12-07,DET,DET @ STL,L,AWAY,2,3,2,3,5,18,13,2,29,0.06896551724137931,15,2,3,23,26,3,0.8846153846153846,1,2,0
2011-2012,2011020400,2011-12-07,LAK,LAK @ ANA,L,AWAY,2,3,2,3,5,4,26,0,39,0.05128205128205128,11,4,14,24,27,3,0.8888888888888888,3,0,0
2011-2012,2011020401,2011-12-07,MIN,MIN @ SJS,W,AWAY,2,1,2,4,6,6,27,1,21,0.09523809523809523,33,6,13,41,42,1,0.9761904761904762,1,0,0
2011-2012,2011020394,2011-12-07,MTL,MTL vs. CBJ,L,HOME,2,3,2,3,5,8,21,0,20,0.1,15,5,11,26,28,2,0.9285714285714286,2,0,0
2011-2012,2011020392,2011-12-07,NJD,NJD @ TOR,W,AWAY,3,2,3,5,8,4,32,2,26,0.11538461538461539,12,6,16,29,31,2,0.9354838709677419,2,0,0
2011-2012,2011020396,2011-12-07,NSH,NSH vs. PHX,L,HOME,2,3,2,4,6,4,11,1,32,0.0625,6,5,8,32,35,3,0.9142857142857143,3,0,0
2011-2012,2011020393,2011-12-07,NYI,NYI vs. TBL,W,HOME,5,1,5,10,15,6,21,2,34,0.14705882352941177,17,14,9,23,24,1,0.9583333333333334,1,0,0
2011-2012,2011020396,2011-12-07,PHX,PHX @ NSH,W,AWAY,3,2,3,6,9,8,14,0,35,0.08571428571428572,11,5,8,30,32,2,0.9375,1,1,0
2011-2012,2011020401,2011-12-07,SJS,SJS vs. MIN,L,HOME,1,2,1,1,2,4,17,0,42,0.023809523809523808,17,8,16,19,21,2,0.9047619047619048,1,1,0
2011-2012,2011020395,2011-12-07,STL,STL vs. DET,W,HOME,3,2,3,5,8,16,21,2,26,0.11538461538461539,10,5,3,27,29,2,0.9310344827586207,0,2,0
2011-2012,2011020393,2011-12-07,TBL,TBL @ NYI,L,AWAY,1,5,1,2,3,10,12,0,24,0.041666666666666664,18,8,6,29,34,5,0.8529411764705882,3,2,0
2011-2012,2011020392,2011-12-07,TOR,TOR vs. NJD,L,HOME,2,3,2,4,6,8,40,0,31,0.06451612903225806,16,8,19,23,26,3,0.8846153846153846,1,2,0
2011-2012,2011020399,2011-12-07,VAN,VAN vs. COL,W,HOME,6,0,6,11,17,39,18,1,23,0.2608695652173913,20,3,6,33,33,0,1.0,0,0,0
2011-2012,2011020397,2011-12-07,WPG,WPG vs. BOS,W,HOME,2,1,2,1,3,8,20,0,35,0.05714285714285714,22,1,4,39,40,1,0.975,1,0,0
2011-2012,2011020403,2011-12-08,BUF,BUF vs. PHI,L,HOME,4,5,4,7,11,24,17,2,24,0.16666666666666666,10,4,11,29,34,5,0.8529411764705882,5,0,0
2011-2012,2011020404,2011-12-08,CAR,CAR @ EDM,W,AWAY,5,3,5,7,12,25,9,2,33,0.15151515151515152,7,9,9,22,25,3,0.88,3,0,0
2011-2012,2011020404,2011-12-08,EDM,EDM vs. CAR,L,HOME,3,5,3,6,9,29,11,0,25,0.12,17,5,12,28,33,5,0.8484848484848485,2,2,0
2011-2012,2011020402,2011-12-08,OTT,OTT vs. WSH,L,HOME,3,5,3,4,7,13,21,1,34,0.08823529411764706,7,12,12,39,43,4,0.9069767441860465,3,1,0
2011-2012,2011020403,2011-12-08,PHI,PHI @ BUF,W,AWAY,5,4,5,5,10,20,23,0,34,0.14705882352941177,11,6,12,20,24,4,0.8333333333333334,2,2,0
2011-2012,2011020402,2011-12-08,WSH,WSH @ OTT,W,AWAY,5,3,5,9,14,17,13,1,44,0.11363636363636363,19,10,8,31,34,3,0.9117647058823529,2,1,0
2011-2012,2011020413,2011-12-09,ANA,ANA @ STL,L,AWAY,2,4,2,4,6,8,23,0,23,0.08695652173913043,11,3,3,20,23,3,0.8695652173913043,3,0,0
2011-2012,2011020405,2011-12-09,BOS,BOS vs. FLA,L,HOME,0,2,0,0,0,12,16,0,40,0.0,10,3,6,28,29,1,0.9655172413793104,1,0,0
2011-2012,2011020410,2011-12-09,CBJ,CBJ vs. NSH,L,HOME,3,4,3,6,9,7,25,0,24,0.125,9,9,5,18,22,4,0.8181818181818182,3,1,0
2011-2012,2011020414,2011-12-09,CGY,CGY vs. COL,W,HOME,3,2,3,6,9,4,14,2,35,0.08571428571428572,5,8,8,16,18,2,0.8888888888888888,2,0,0
2011-2012,2011020407,2011-12-09,CHI,CHI @ NYI,W,AWAY,3,2,3,5,8,12,16,1,28,0.10714285714285714,12,17,5,31,33,2,0.9393939393939394,2,0,0
2011-2012,2011020414,2011-12-09,COL,COL @ CGY,L,AWAY,2,3,2,2,4,16,16,0,18,0.1111111111111111,14,4,17,32,35,3,0.9142857142857143,1,2,0
2011-2012,2011020416,2011-12-09,DAL,DAL @ SJS,L,AWAY,2,5,2,4,6,22,25,1,20,0.1,12,3,10,31,36,5,0.8611111111111112,5,0,0
2011-2012,2011020412,2011-12-09,DET,DET vs. PHX,W,HOME,5,2,5,9,14,8,17,1,32,0.15625,11,6,3,30,32,2,0.9375,1,1,0
2011-2012,2011020405,2011-12-09,FLA,FLA @ BOS,W,AWAY,2,0,2,4,6,18,19,0,30,0.06666666666666667,16,4,4,40,40,0,1.0,0,0,0
2011-2012,2011020415,2011-12-09,LAK,LAK vs. MIN,L,HOME,2,4,2,4,6,8,46,0,44,0.045454545454545456,9,4,13,20,24,4,0.8333333333333334,4,0,0
2011-2012,2011020415,2011-12-09,MIN,MIN @ LAK,W,AWAY,4,2,4,8,12,17,22,0,24,0.16666666666666666,21,3,3,42,44,2,0.9545454545454546,2,0,0
2011-2012,2011020411,2011-12-09,MTL,MTL vs. VAN,L,HOME,3,4,3,4,7,8,25,0,23,0.13043478260869565,26,4,12,28,31,3,0.9032258064516129,1,1,0
2011-2012,2011020406,2011-12-09,NJD,NJD vs. OTT,W,HOME,5,4,4,6,10,22,14,0,31,0.12903225806451613,6,3,2,25,29,4,0.8620689655172413,2,1,0
2011-2012,2011020410,2011-12-09,NSH,NSH @ CBJ,W,AWAY,4,3,4,7,11,7,26,1,22,0.18181818181818182,11,5,3,21,24,3,0.875,3,0,0
2011-2012,2011020407,2011-12-09,NYI,NYI vs. CHI,L,HOME,2,3,2,4,6,6,27,0,33,0.06060606060606061,14,25,12,25,28,3,0.8928571428571429,2,1,0
2011-2012,2011020408,2011-12-09,NYR,NYR vs. TBL,L,HOME,2,3,2,4,6,30,25,1,30,0.06666666666666667,18,9,8,29,31,2,0.9354838709677419,1,0,0
2011-2012,2011020406,2011-12-09,OTT,OTT @ NJD,L,AWAY,4,5,4,7,11,32,14,1,29,0.13793103448275862,6,2,3,27,31,4,0.8709677419354839,2,0,0
2011-2012,2011020409,2011-12-09,PHI,PHI vs. PIT,W,HOME,3,2,3,5,8,15,28,1,29,0.10344827586206896,18,7,14,25,27,2,0.9259259259259259,1,1,0
2011-2012,2011020412,2011-12-09,PHX,PHX @ DET,L,AWAY,2,5,2,4,6,10,17,1,32,0.0625,9,4,3,27,32,5,0.84375,4,1,0
2011-2012,2011020409,2011-12-09,PIT,PIT @ PHI,L,AWAY,2,3,2,4,6,17,29,1,27,0.07407407407407407,11,9,6,26,29,3,0.896551724137931,2,1,0
2011-2012,2011020416,2011-12-09,SJS,SJS vs. DAL,W,HOME,5,2,5,8,13,12,14,0,36,0.1388888888888889,24,12,12,18,20,2,0.9,1,1,0
2011-2012,2011020413,2011-12-09,STL,STL vs. ANA,W,HOME,4,2,4,6,10,10,23,0,24,0.16666666666666666,12,4,4,21,23,2,0.9130434782608695,2,0,0
2011-2012,2011020408,2011-12-09,TBL,TBL @ NYR,W,AWAY,3,2,2,2,4,34,26,0,31,0.06451612903225806,23,6,2,28,30,2,0.9333333333333333,0,1,0
2011-2012,2011020411,2011-12-09,VAN,VAN @ MTL,W,AWAY,4,3,3,3,6,8,25,1,31,0.0967741935483871,15,2,12,20,23,3,0.8695652173913043,3,0,0
2011-2012,2011020418,2011-12-10,BUF,BUF vs. FLA,W,HOME,2,1,2,4,6,8,21,0,20,0.1,9,5,9,22,23,1,0.9565217391304348,0,1,0
2011-2012,2011020419,2011-12-10,CAR,CAR @ WPG,L,AWAY,2,4,2,4,6,15,29,1,25,0.08,16,1,6,33,37,4,0.8918918918918919,2,2,0
2011-2012,2011020420,2011-12-10,COL,COL @ EDM,L,AWAY,1,4,1,2,3,10,18,0,29,0.034482758620689655,9,4,7,31,35,4,0.8857142857142857,2,2,0
2011-2012,2011020420,2011-12-10,EDM,EDM vs. COL,W,HOME,4,1,4,6,10,6,19,2,35,0.11428571428571428,14,11,13,28,29,1,0.9655172413793104,1,0,0
2011-2012,2011020418,2011-12-10,FLA,FLA @ BUF,L,AWAY,1,2,1,2,3,8,15,1,23,0.043478260869565216,11,6,8,18,20,2,0.9,2,0,0
2011-2012,2011020421,2011-12-10,MTL,MTL @ NJD,W,AWAY,2,1,2,4,6,6,6,1,24,0.08333333333333333,8,1,1,28,29,1,0.9655172413793104,1,0,0
2011-2012,2011020421,2011-12-10,NJD,NJD vs. MTL,L,HOME,1,2,1,2,3,10,14,0,29,0.034482758620689655,9,2,5,22,24,2,0.9166666666666666,1,1,0
2011-2012,2011020417,2011-12-10,TOR,TOR @ WSH,L,AWAY,2,4,2,2,4,14,20,0,28,0.07142857142857142,10,13,4,21,25,4,0.84,0,4,0
2011-2012,2011020419,2011-12-10,WPG,WPG vs. CAR,W,HOME,4,2,4,6,10,15,26,2,37,0.10810810810810811,21,9,8,23,25,2,0.92,1,1,0
2011-2012,2011020417,2011-12-10,WSH,WSH vs. TOR,W,HOME,4,2,4,8,12,8,15,4,25,0.16,16,10,12,26,28,2,0.9285714285714286,2,0,0
2011-2012,2011020429,2011-12-11,ANA,ANA @ NSH,L,AWAY,2,3,2,4,6,18,12,0,17,0.11764705882352941,12,10,5,25,28,3,0.8928571428571429,2,1,0
2011-2012,2011020427,2011-12-11,BOS,BOS @ CBJ,W,AWAY,5,3,5,10,15,19,14,3,29,0.1724137931034483,17,7,2,33,36,3,0.9166666666666666,2,1,0
2011-2012,2011020422,2011-12-11,BUF,BUF vs. NYR,L,HOME,1,4,1,1,2,8,17,0,33,0.030303030303030304,11,7,10,29,33,4,0.8787878787878788,1,1,0
2011-2012,2011020427,2011-12-11,CBJ,CBJ vs. BOS,L,HOME,3,5,3,6,9,19,28,1,36,0.08333333333333333,10,4,2,24,29,5,0.8275862068965517,2,3,0
2011-2012,2011020431,2011-12-11,CGY,CGY vs. EDM,W,HOME,3,0,3,5,8,8,21,1,34,0.08823529411764706,7,12,15,21,21,0,1.0,0,0,0
2011-2012,2011020432,2011-12-11,DAL,DAL @ LAK,W,AWAY,2,1,2,4,6,15,26,1,28,0.07142857142857142,20,4,5,26,27,1,0.9629629629629629,0,0,0
2011-2012,2011020426,2011-12-11,DET,DET vs. WPG,W,HOME,7,1,7,13,20,4,20,0,29,0.2413793103448276,12,7,11,29,30,1,0.9666666666666667,1,0,0
2011-2012,2011020431,2011-12-11,EDM,EDM @ CGY,L,AWAY,0,3,0,0,0,12,22,0,21,0.0,13,8,10,31,33,2,0.9393939393939394,1,1,0
