SEASON_YEAR,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,HOME_AWAY,PTS,PTS_AGAINST,GOALS,ASSISTS,POINTS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,SHOOTING_PCT,BLOCKED_SHOTS,TAKEAWAYS,GIVEAWAYS,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST
2022-2023,2022020323,2022-11-25,ANA,ANA vs. OTT,L,HOME,1,5,1,2,3,19,15,0,32,0.03125,17,4,8,28,33,5,0.8484848484848485,2,3,0
2022-2023,2022020318,2022-11-25,BOS,BOS vs. CAR,W,HOME,3,2,3,6,9,12,25,1,41,0.07317073170731707,3,7,13,34,36,2,0.9444444444444444,0,2,0
2022-2023,2022020318,2022-11-25,CAR,CAR @ BOS,L,AWAY,2,3,2,4,6,10,27,2,36,0.05555555555555555,14,11,7,38,41,3,0.926829268292683,2,1,0
2022-2023,2022020319,2022-11-25,CGY,CGY @ WSH,L,AWAY,0,3,0,0,0,4,28,0,32,0.0,17,7,9,22,25,3,0.88,2,1,0
2022-2023,2022020321,2022-11-25,CHI,CHI vs. MTL,L,HOME,2,3,2,3,5,2,23,1,32,0.0625,12,15,14,21,23,2,0.9130434782608695,1,1,0
2022-2023,2022020322,2022-11-25,MIN,MIN vs. TOR,L,HOME,3,4,3,6,9,6,22,1,28,0.10714285714285714,10,10,4,24,28,4,0.8571428571428571,4,0,0
2022-2023,2022020321,2022-11-25,MTL,MTL @ CHI,W,AWAY,3,2,2,3,5,8,13,1,23,0.08695652173913043,15,12,5,30,32,2,0.9375,1,1,0
2022-2023,2022020323,2022-11-25,OTT,OTT @ ANA,W,AWAY,5,1,5,10,15,15,11,3,33,0.15151515151515152,17,4,9,31,32,1,0.96875,1,0,0
2022-2023,2022020324,2022-11-25,PHI,PHI vs. PIT,L,HOME,1,4,1,2,3,15,42,0,30,0.03333333333333333,22,9,10,25,29,4,0.8620689655172413,4,0,0
2022-2023,2022020324,2022-11-25,PIT,PIT @ PHI,W,AWAY,4,1,4,7,11,11,28,0,29,0.13793103448275862,10,3,7,29,30,1,0.9666666666666667,1,0,0
2022-2023,2022020322,2022-11-25,TOR,TOR @ MIN,W,AWAY,4,3,4,7,11,4,12,0,28,0.14285714285714285,22,4,4,25,28,3,0.8928571428571429,2,1,0
2022-2023,2022020319,2022-11-25,WSH,WSH vs. CGY,W,HOME,3,0,3,6,9,4,36,1,25,0.12,17,15,8,32,32,0,1.0,0,0,0
2022-2023,2022020325,2022-11-26,ARI,ARI @ DET,L,AWAY,3,4,3,4,7,15,24,0,24,0.125,11,3,5,33,36,3,0.9166666666666666,1,2,0
2022-2023,2022020327,2022-11-26,BUF,BUF vs. NJD,L,HOME,1,3,1,2,3,2,23,0,34,0.029411764705882353,18,10,8,41,44,3,0.9318181818181818,3,0,0
2022-2023,2022020333,2022-11-26,CAR,CAR vs. CGY,W,HOME,3,2,3,5,8,8,21,2,33,0.09090909090909091,10,10,8,18,20,2,0.9,1,1,0
2022-2023,2022020326,2022-11-26,CBJ,CBJ vs. NYI,L,HOME,2,3,2,4,6,15,27,2,26,0.07692307692307693,21,6,5,21,24,3,0.875,2,1,0
2022-2023,2022020333,2022-11-26,CGY,CGY @ CAR,L,AWAY,2,3,2,4,6,8,31,1,20,0.1,13,8,8,30,33,3,0.9090909090909091,1,2,0
2022-2023,2022020330,2022-11-26,DAL,DAL vs. WPG,L,HOME,4,5,4,8,12,6,24,1,41,0.0975609756097561,14,6,5,23,28,5,0.8214285714285714,5,0,0
2022-2023,2022020325,2022-11-26,DET,DET vs. ARI,W,HOME,4,3,3,6,9,15,17,2,36,0.08333333333333333,9,2,5,21,24,3,0.875,3,0,0
2022-2023,2022020332,2022-11-26,EDM,EDM @ NYR,W,AWAY,4,3,4,7,11,6,17,1,32,0.125,9,4,8,20,23,3,0.8695652173913043,3,0,0
2022-2023,2022020334,2022-11-26,FLA,FLA vs. STL,L,HOME,4,5,4,5,9,15,17,0,37,0.10810810810810811,14,24,15,32,37,5,0.8648648648648649,5,0,0
2022-2023,2022020331,2022-11-26,LAK,LAK @ SJS,W,AWAY,5,2,5,9,14,6,23,1,29,0.1724137931034483,23,15,8,29,31,2,0.9354838709677419,2,0,0
2022-2023,2022020327,2022-11-26,NJD,NJD @ BUF,W,AWAY,3,1,3,5,8,2,15,0,44,0.06818181818181818,15,7,1,33,34,1,0.9705882352941176,1,0,0
2022-2023,2022020326,2022-11-26,NYI,NYI @ CBJ,W,AWAY,3,2,3,4,7,15,22,1,24,0.125,14,7,3,24,26,2,0.9230769230769231,0,2,0
2022-2023,2022020332,2022-11-26,NYR,NYR vs. EDM,L,HOME,3,4,3,6,9,6,21,0,23,0.13043478260869565,12,9,15,28,32,4,0.875,3,1,0
2022-2023,2022020329,2022-11-26,SEA,SEA @ VGK,W,AWAY,4,2,4,7,11,2,29,0,28,0.14285714285714285,15,17,10,20,22,2,0.9090909090909091,1,1,0
2022-2023,2022020331,2022-11-26,SJS,SJS vs. LAK,L,HOME,2,5,2,2,4,4,32,0,31,0.06451612903225806,16,19,10,24,28,4,0.8571428571428571,3,1,0
2022-2023,2022020334,2022-11-26,STL,STL @ FLA,W,AWAY,5,4,5,10,15,11,21,0,37,0.13513513513513514,7,6,9,33,37,4,0.8918918918918919,3,0,0
2022-2023,2022020328,2022-11-26,STL,STL @ TBL,L,AWAY,2,5,2,4,6,11,29,1,27,0.07407407407407407,10,14,8,22,26,4,0.8461538461538461,3,1,0
2022-2023,2022020328,2022-11-26,TBL,TBL vs. STL,W,HOME,5,2,5,10,15,13,36,1,27,0.18518518518518517,16,19,8,25,27,2,0.9259259259259259,1,1,0
2022-2023,2022020329,2022-11-26,VGK,VGK vs. SEA,L,HOME,2,4,2,3,5,4,28,1,22,0.09090909090909091,24,11,8,24,28,4,0.8571428571428571,4,0,0
2022-2023,2022020330,2022-11-26,WPG,WPG @ DAL,W,AWAY,5,4,5,10,15,20,23,0,28,0.17857142857142858,15,7,4,37,41,4,0.9024390243902439,3,1,0
2022-2023,2022020341,2022-11-27,ARI,ARI @ MIN,L,AWAY,3,4,3,5,8,13,14,0,23,0.13043478260869565,17,8,6,25,29,4,0.8620689655172413,3,1,0
2022-2023,2022020339,2022-11-27,COL,COL vs. DAL,W,HOME,4,1,4,6,10,13,36,1,36,0.1111111111111111,13,5,3,41,42,1,0.9761904761904762,0,1,0
2022-2023,2022020339,2022-11-27,DAL,DAL @ COL,L,AWAY,1,4,1,2,3,31,33,1,42,0.023809523809523808,10,2,8,32,36,4,0.8888888888888888,3,1,0
2022-2023,2022020341,2022-11-27,MIN,MIN vs. ARI,W,HOME,4,3,4,7,11,19,22,1,29,0.13793103448275862,9,7,2,20,23,3,0.8695652173913043,3,0,0
2022-2023,2022020336,2022-11-27,NJD,NJD vs. WSH,W,HOME,5,1,5,7,12,10,11,1,29,0.1724137931034483,26,12,9,37,38,1,0.9736842105263158,0,1,0
2022-2023,2022020337,2022-11-27,NYI,NYI vs. PHI,W,HOME,5,2,5,6,11,23,26,2,23,0.21739130434782608,11,5,9,26,28,2,0.9285714285714286,2,0,0
2022-2023,2022020337,2022-11-27,PHI,PHI @ NYI,L,AWAY,2,5,2,4,6,27,25,0,28,0.07142857142857142,11,4,7,18,23,5,0.782608695652174,3,2,0
2022-2023,2022020335,2022-11-27,PIT,PIT vs. TOR,L,HOME,1,4,1,2,3,6,57,0,26,0.038461538461538464,13,9,11,37,41,4,0.9024390243902439,4,0,0
2022-2023,2022020335,2022-11-27,TOR,TOR @ PIT,W,AWAY,4,1,4,7,11,4,23,0,41,0.0975609756097561,12,11,7,25,26,1,0.9615384615384616,1,0,0
2022-2023,2022020340,2022-11-27,VAN,VAN @ VGK,W,AWAY,5,1,5,10,15,26,32,3,36,0.1388888888888889,16,10,3,26,27,1,0.9629629629629629,1,0,0
2022-2023,2022020340,2022-11-27,VGK,VGK vs. VAN,L,HOME,1,5,1,2,3,20,41,0,27,0.037037037037037035,17,8,5,31,36,5,0.8611111111111112,2,3,0
2022-2023,2022020336,2022-11-27,WSH,WSH @ NJD,L,AWAY,1,5,1,2,3,8,11,1,38,0.02631578947368421,4,6,5,24,29,5,0.8275862068965517,4,1,0
2022-2023,2022020343,2022-11-28,ANA,ANA vs. SEA,L,HOME,4,5,4,8,12,4,18,3,29,0.13793103448275862,9,7,10,20,25,5,0.8,4,1,0
2022-2023,2022020342,2022-11-28,CHI,CHI vs. WPG,L,HOME,2,7,2,4,6,12,25,1,25,0.08,16,6,13,37,44,7,0.8409090909090909,5,2,0
2022-2023,2022020345,2022-11-28,LAK,LAK vs. OTT,L,HOME,2,3,2,4,6,4,32,2,27,0.07407407407407407,22,3,5,36,39,3,0.9230769230769231,2,1,0
2022-2023,2022020345,2022-11-28,OTT,OTT @ LAK,W,AWAY,3,2,3,6,9,4,37,1,39,0.07692307692307693,17,5,5,25,27,2,0.9259259259259259,0,2,0
2022-2023,2022020343,2022-11-28,SEA,SEA @ ANA,W,AWAY,5,4,5,10,15,8,21,1,25,0.2,14,8,9,25,29,4,0.8620689655172413,1,3,0
2022-2023,2022020344,2022-11-28,SJS,SJS vs. VAN,L,HOME,3,4,3,6,9,4,26,1,35,0.08571428571428572,27,10,7,16,20,4,0.8,4,0,0
2022-2023,2022020344,2022-11-28,VAN,VAN @ SJS,W,AWAY,4,3,4,8,12,2,28,0,20,0.2,15,8,10,32,35,3,0.9142857142857143,2,1,0
2022-2023,2022020342,2022-11-28,WPG,WPG @ CHI,W,AWAY,7,2,7,13,20,8,17,2,44,0.1590909090909091,9,3,5,23,25,2,0.92,1,1,0
2022-2023,2022020347,2022-11-29,BUF,BUF vs. TBL,L,HOME,5,6,5,8,13,8,8,0,37,0.13513513513513514,9,6,3,19,25,6,0.76,3,3,0
2022-2023,2022020349,2022-11-29,CBJ,CBJ vs. VGK,L,HOME,2,3,2,4,6,8,14,0,28,0.07142857142857142,14,5,6,34,36,2,0.9444444444444444,2,0,0
2022-2023,2022020350,2022-11-29,DAL,DAL @ STL,W,AWAY,4,1,4,3,7,7,15,0,24,0.16666666666666666,8,14,5,23,24,1,0.9583333333333334,1,0,0
2022-2023,2022020348,2022-11-29,DET,DET vs. TOR,L,HOME,2,4,2,4,6,4,25,0,44,0.045454545454545456,5,2,6,21,25,4,0.84,3,1,0
2022-2023,2022020351,2022-11-29,EDM,EDM vs. FLA,W,HOME,4,3,4,8,12,6,17,1,40,0.1,9,9,11,25,28,3,0.8928571428571429,2,1,0
2022-2023,2022020351,2022-11-29,FLA,FLA @ EDM,L,AWAY,3,4,3,6,9,8,26,1,28,0.10714285714285714,16,11,9,36,40,4,0.9,3,1,0
2022-2023,2022020346,2022-11-29,NJD,NJD @ NYR,W,AWAY,5,3,5,6,11,6,12,0,38,0.13157894736842105,15,11,8,35,38,3,0.9210526315789473,2,1,0
2022-2023,2022020346,2022-11-29,NYR,NYR vs. NJD,L,HOME,3,5,3,6,9,6,24,1,38,0.07894736842105263,11,9,11,33,37,4,0.8918918918918919,4,0,0
2022-2023,2022020350,2022-11-29,STL,STL vs. DAL,L,HOME,1,4,1,1,2,7,22,0,24,0.041666666666666664,21,13,6,20,23,3,0.8695652173913043,3,0,0
2022-2023,2022020347,2022-11-29,TBL,TBL @ BUF,W,AWAY,6,5,6,10,16,4,25,3,25,0.24,10,9,8,32,37,5,0.8648648648648649,5,0,0
2022-2023,2022020348,2022-11-29,TOR,TOR @ DET,W,AWAY,4,2,4,8,12,4,18,1,25,0.16,23,1,7,42,44,2,0.9545454545454546,2,0,0
2022-2023,2022020349,2022-11-29,VGK,VGK @ CBJ,W,AWAY,3,2,2,3,5,4,16,0,36,0.05555555555555555,15,6,2,26,28,2,0.9285714285714286,2,0,0
2022-2023,2022020356,2022-11-30,ANA,ANA @ NSH,L,AWAY,1,2,1,2,3,4,15,0,35,0.02857142857142857,20,10,7,39,41,2,0.9512195121951219,2,0,0
2022-2023,2022020355,2022-11-30,BOS,BOS vs. TBL,W,HOME,3,1,3,5,8,4,26,1,26,0.11538461538461539,17,10,9,27,28,1,0.9642857142857143,0,1,0
2022-2023,2022020352,2022-11-30,CAR,CAR @ PIT,W,AWAY,3,2,3,6,9,4,23,0,39,0.07692307692307693,15,15,13,30,32,2,0.9375,2,0,0
2022-2023,2022020358,2022-11-30,CGY,CGY vs. FLA,W,HOME,6,2,6,10,16,10,13,1,23,0.2608695652173913,11,9,13,31,33,2,0.9393939393939394,2,0,0
2022-2023,2022020357,2022-11-30,COL,COL @ WPG,L,AWAY,0,5,0,0,0,6,19,0,40,0.0,9,7,3,18,23,5,0.782608695652174,4,1,0
2022-2023,2022020358,2022-11-30,FLA,FLA @ CGY,L,AWAY,2,6,2,4,6,12,13,0,33,0.06060606060606061,13,4,8,17,23,6,0.7391304347826086,4,1,0
2022-2023,2022020360,2022-11-30,LAK,LAK vs. SEA,L,HOME,8,9,8,14,22,6,43,2,35,0.22857142857142856,9,2,6,21,30,9,0.7,6,3,0
2022-2023,2022020354,2022-11-30,MTL,MTL vs. SJS,L,HOME,0,4,0,0,0,8,11,0,28,0.0,9,8,13,20,23,3,0.8695652173913043,3,0,0
2022-2023,2022020356,2022-11-30,NSH,NSH vs. ANA,W,HOME,2,1,2,4,6,0,21,0,41,0.04878048780487805,17,11,9,34,35,1,0.9714285714285714,1,0,0
2022-2023,2022020353,2022-11-30,NYI,NYI @ PHI,L,AWAY,1,3,1,2,3,16,30,1,24,0.041666666666666664,16,10,10,30,32,2,0.9375,1,0,0
2022-2023,2022020353,2022-11-30,PHI,PHI vs. NYI,W,HOME,3,1,3,4,7,20,38,0,33,0.09090909090909091,19,4,7,23,24,1,0.9583333333333334,0,1,0
2022-2023,2022020352,2022-11-30,PIT,PIT vs. CAR,L,HOME,2,3,2,4,6,4,49,0,32,0.0625,13,11,9,36,39,3,0.9230769230769231,3,0,0
2022-2023,2022020360,2022-11-30,SEA,SEA @ LAK,W,AWAY,9,8,9,13,22,8,32,3,30,0.3,11,4,4,27,35,8,0.7714285714285715,6,2,0
2022-2023,2022020354,2022-11-30,SJS,SJS @ MTL,W,AWAY,4,0,4,8,12,12,14,0,24,0.16666666666666666,28,4,16,28,28,0,1.0,0,0,0
2022-2023,2022020355,2022-11-30,TBL,TBL @ BOS,L,AWAY,1,3,1,2,3,2,15,1,28,0.03571428571428571,13,6,12,23,25,2,0.92,1,1,0
2022-2023,2022020359,2022-11-30,VAN,VAN vs. WSH,L,HOME,1,5,1,1,2,2,18,0,32,0.03125,11,2,4,23,27,4,0.8518518518518519,4,0,0
2022-2023,2022020357,2022-11-30,WPG,WPG vs. COL,W,HOME,5,0,5,10,15,8,18,1,23,0.21739130434782608,13,11,7,40,40,0,1.0,0,0,0
2022-2023,2022020359,2022-11-30,WSH,WSH @ VAN,W,AWAY,5,1,5,6,11,6,13,0,28,0.17857142857142858,12,7,1,31,32,1,0.96875,1,0,0
2022-2023,2022020361,2022-12-01,BUF,BUF @ DET,W,AWAY,5,4,4,5,9,16,10,1,34,0.11764705882352941,10,3,6,41,45,4,0.9111111111111111,4,0,0
2022-2023,2022020364,2022-12-01,CHI,CHI vs. EDM,L,HOME,4,5,4,4,8,8,21,2,25,0.16,14,8,13,36,41,5,0.8780487804878049,5,0,0
2022-2023,2022020361,2022-12-01,DET,DET vs. BUF,L,HOME,4,5,4,7,11,6,25,0,45,0.08888888888888889,12,3,11,30,34,4,0.8823529411764706,2,1,0
2022-2023,2022020364,2022-12-01,EDM,EDM @ CHI,W,AWAY,5,4,5,10,15,12,14,0,41,0.12195121951219512,16,4,6,21,25,4,0.84,2,2,0
2022-2023,2022020362,2022-12-01,NYR,NYR @ OTT,W,AWAY,3,1,3,5,8,8,30,0,36,0.08333333333333333,19,3,9,34,35,1,0.9714285714285714,1,0,0
2022-2023,2022020362,2022-12-01,OTT,OTT vs. NYR,L,HOME,1,3,1,2,3,6,31,0,35,0.02857142857142857,16,5,16,33,36,3,0.9166666666666666,3,0,0
2022-2023,2022020363,2022-12-01,SJS,SJS @ TOR,L,AWAY,1,3,1,2,3,6,49,0,24,0.041666666666666664,24,6,6,29,31,2,0.9354838709677419,2,0,0
2022-2023,2022020363,2022-12-01,TOR,TOR vs. SJS,W,HOME,3,1,3,5,8,0,18,0,32,0.09375,17,15,9,23,24,1,0.9583333333333334,1,0,0
2022-2023,2022020371,2022-12-02,ANA,ANA @ DAL,L,AWAY,0,5,0,0,0,11,25,0,31,0.0,22,9,5,36,41,5,0.8780487804878049,3,2,0
2022-2023,2022020375,2022-12-02,ARI,ARI @ LAK,L,AWAY,3,5,3,4,7,10,32,0,21,0.14285714285714285,15,2,5,27,31,4,0.8709677419354839,2,2,0
2022-2023,2022020365,2022-12-02,BUF,BUF vs. COL,L,HOME,4,6,4,8,12,14,13,2,28,0.14285714285714285,6,4,6,28,33,5,0.8484848484848485,2,3,0
2022-2023,2022020369,2022-12-02,CAR,CAR @ STL,W,AWAY,6,4,6,3,9,6,12,1,36,0.16666666666666666,4,8,3,22,26,4,0.8461538461538461,2,2,0
2022-2023,2022020372,2022-12-02,CGY,CGY vs. MTL,L,HOME,1,2,1,2,3,6,17,0,46,0.021739130434782608,6,12,12,17,19,2,0.8947368421052632,1,1,0
2022-2023,2022020365,2022-12-02,COL,COL @ BUF,W,AWAY,6,4,6,12,18,16,10,3,34,0.17647058823529413,19,5,4,24,28,4,0.8571428571428571,2,2,0
2022-2023,2022020371,2022-12-02,DAL,DAL vs. ANA,W,HOME,5,0,5,9,14,21,15,2,41,0.12195121951219512,15,12,5,31,31,0,1.0,0,0,0
2022-2023,2022020370,2022-12-02,EDM,EDM @ MIN,L,AWAY,3,5,3,6,9,6,19,1,21,0.14285714285714285,14,6,6,25,30,5,0.8333333333333334,3,2,0
2022-2023,2022020373,2022-12-02,FLA,FLA @ VAN,W,AWAY,5,1,5,8,13,11,10,0,32,0.15625,12,7,3,32,33,1,0.9696969696969697,1,0,0
2022-2023,2022020375,2022-12-02,LAK,LAK vs. ARI,W,HOME,5,3,5,9,14,8,26,2,32,0.15625,10,1,7,18,21,3,0.8571428571428571,2,0,0
2022-2023,2022020370,2022-12-02,MIN,MIN vs. EDM,W,HOME,5,3,5,9,14,6,17,2,30,0.16666666666666666,16,2,7,18,21,3,0.8571428571428571,2,1,0
2022-2023,2022020372,2022-12-02,MTL,MTL @ CGY,W,AWAY,2,1,2,4,6,6,9,1,19,0.10526315789473684,23,9,11,45,46,1,0.9782608695652174,1,0,0
2022-2023,2022020366,2022-12-02,NJD,NJD vs. NSH,L,HOME,3,4,3,6,9,2,11,2,28,0.10714285714285714,17,5,14,20,24,4,0.8333333333333334,4,0,0
2022-2023,2022020366,2022-12-02,NSH,NSH @ NJD,W,AWAY,4,3,4,6,10,8,25,0,24,0.16666666666666666,13,5,3,25,28,3,0.8928571428571429,1,2,0
2022-2023,2022020367,2022-12-02,PHI,PHI vs. TBL,L,HOME,1,4,1,2,3,6,29,0,22,0.045454545454545456,16,2,6,23,27,4,0.8518518518518519,3,1,0
2022-2023,2022020368,2022-12-02,PIT,PIT vs. VGK,W,HOME,4,3,4,8,12,10,41,1,47,0.0851063829787234,10,12,8,34,37,3,0.918918918918919,1,2,0
2022-2023,2022020374,2022-12-02,SEA,SEA vs. WSH,W,HOME,3,2,3,5,8,13,26,1,25,0.12,9,11,6,21,23,2,0.9130434782608695,1,1,0
2022-2023,2022020369,2022-12-02,STL,STL vs. CAR,L,HOME,4,6,4,7,11,2,26,2,26,0.15384615384615385,8,9,7,30,34,4,0.8823529411764706,3,1,0
2022-2023,2022020367,2022-12-02,TBL,TBL @ PHI,W,AWAY,4,1,4,6,10,6,18,1,27,0.14814814814814814,11,7,3,21,22,1,0.9545454545454546,1,0,0
2022-2023,2022020373,2022-12-02,VAN,VAN vs. FLA,L,HOME,1,5,1,2,3,9,23,0,33,0.030303030303030304,11,3,12,27,32,5,0.84375,5,0,0
2022-2023,2022020368,2022-12-02,VGK,VGK @ PIT,L,AWAY,3,4,3,5,8,10,30,2,37,0.08108108108108109,29,5,3,43,47,4,0.9148936170212766,3,1,0
2022-2023,2022020374,2022-12-02,WSH,WSH @ SEA,L,AWAY,2,3,2,4,6,7,21,1,23,0.08695652173913043,25,7,5,22,25,3,0.88,2,1,0
2022-2023,2022020379,2022-12-03,ANA,ANA @ MIN,L,AWAY,4,5,4,7,11,4,19,2,33,0.12121212121212122,18,7,1,45,49,4,0.9183673469387755,3,1,0
2022-2023,2022020378,2022-12-03,CBJ,CBJ @ WPG,W,AWAY,4,1,4,7,11,10,19,0,26,0.15384615384615385,27,6,13,37,38,1,0.9736842105263158,0,1,0
2022-2023,2022020379,2022-12-03,MIN,MIN vs. ANA,W,HOME,5,4,4,8,12,6,21,1,49,0.08163265306122448,9,7,7,29,33,4,0.8787878787878788,2,2,0
2022-2023,2022020377,2022-12-03,NSH,NSH @ NYI,W,AWAY,4,1,4,5,9,13,28,2,23,0.17391304347826086,17,5,9,48,49,1,0.9795918367346939,0,1,0
2022-2023,2022020377,2022-12-03,NYI,NYI vs. NSH,L,HOME,1,4,1,1,2,11,28,1,49,0.02040816326530612,10,10,13,19,21,2,0.9047619047619048,0,2,0
2022-2023,2022020376,2022-12-03,NYR,NYR vs. OTT,L,HOME,2,3,2,4,6,18,23,0,27,0.07407407407407407,10,9,17,34,37,3,0.918918918918919,2,1,0
2022-2023,2022020376,2022-12-03,OTT,OTT @ NYR,W,AWAY,3,2,3,4,7,14,26,1,37,0.08108108108108109,19,7,9,25,27,2,0.9259259259259259,2,0,0
2022-2023,2022020378,2022-12-03,WPG,WPG vs. CBJ,L,HOME,1,4,1,2,3,6,12,1,38,0.02631578947368421,19,3,11,22,26,4,0.8461538461538461,4,0,0
2022-2023,2022020392,2022-12-04,ANA,ANA @ WPG,L,AWAY,2,5,2,2,4,8,12,0,30,0.06666666666666667,12,3,8,35,40,5,0.875,4,1,0
2022-2023,2022020388,2022-12-04,ARI,ARI @ VAN,L,AWAY,2,3,2,4,6,12,13,1,23,0.08695652173913043,20,2,3,29,32,3,0.90625,1,2,0
2022-2023,2022020380,2022-12-04,BOS,BOS vs. COL,W,HOME,5,1,5,9,14,13,24,1,40,0.125,14,14,7,24,25,1,0.96,1,0,0
2022-2023,2022020391,2022-12-04,CAR,CAR @ LAK,W,AWAY,4,2,4,8,12,8,19,1,31,0.12903225806451613,17,5,3,31,33,2,0.9393939393939394,1,1,0
2022-2023,2022020394,2022-12-04,CBJ,CBJ vs. DET,L,HOME,2,4,2,4,6,10,13,1,34,0.058823529411764705,12,5,10,31,35,4,0.8857142857142857,2,2,0
2022-2023,2022020390,2022-12-04,CGY,CGY vs. WSH,W,HOME,5,2,5,10,15,8,22,0,36,0.1388888888888889,10,7,10,27,29,2,0.9310344827586207,1,1,0
2022-2023,2022020387,2022-12-04,CHI,CHI @ NYR,W,AWAY,5,2,5,10,15,33,30,3,21,0.23809523809523808,20,6,6,26,28,2,0.9285714285714286,1,1,0
2022-2023,2022020380,2022-12-04,COL,COL @ BOS,L,AWAY,1,5,1,0,1,15,27,0,25,0.04,13,5,11,35,40,5,0.875,4,1,0
2022-2023,2022020393,2022-12-04,DAL,DAL vs. MIN,L,HOME,5,6,5,9,14,13,13,0,35,0.14285714285714285,11,6,10,26,31,5,0.8387096774193549,3,1,0
2022-2023,2022020394,2022-12-04,DET,DET @ CBJ,W,AWAY,4,2,4,8,12,6,13,2,35,0.11428571428571428,11,6,8,32,34,2,0.9411764705882353,1,1,0
2022-2023,2022020386,2022-12-04,DET,DET vs. VGK,L,HOME,1,4,1,2,3,2,19,1,25,0.04,16,1,11,21,24,3,0.875,2,1,0
2022-2023,2022020381,2022-12-04,EDM,EDM vs. MTL,W,HOME,5,3,5,9,14,6,31,3,22,0.22727272727272727,13,10,15,30,33,3,0.9090909090909091,1,2,0
2022-2023,2022020389,2022-12-04,FLA,FLA @ SEA,W,AWAY,5,1,5,10,15,6,19,3,28,0.17857142857142858,12,7,6,35,36,1,0.9722222222222222,1,0,0
2022-2023,2022020391,2022-12-04,LAK,LAK vs. CAR,L,HOME,2,4,2,4,6,6,24,1,33,0.06060606060606061,7,3,2,27,31,4,0.8709677419354839,3,1,0
2022-2023,2022020393,2022-12-04,MIN,MIN @ DAL,W,AWAY,6,5,5,8,13,11,28,1,31,0.16129032258064516,21,4,5,30,35,5,0.8571428571428571,5,0,0
2022-2023,2022020381,2022-12-04,MTL,MTL @ EDM,L,AWAY,3,5,3,5,8,23,32,2,33,0.09090909090909091,12,11,12,17,22,5,0.7727272727272727,2,3,0
2022-2023,2022020382,2022-12-04,NJD,NJD @ PHI,W,AWAY,3,2,3,4,7,6,32,0,18,0.16666666666666666,16,6,6,31,33,2,0.9393939393939394,1,1,0
2022-2023,2022020387,2022-12-04,NYR,NYR vs. CHI,L,HOME,2,5,2,4,6,25,31,1,28,0.07142857142857142,15,4,9,16,20,4,0.8,1,3,0
2022-2023,2022020383,2022-12-04,OTT,OTT vs. SJS,W,HOME,5,2,5,7,12,13,25,3,39,0.1282051282051282,11,5,14,35,37,2,0.9459459459459459,1,1,0
2022-2023,2022020382,2022-12-04,PHI,PHI vs. NJD,L,HOME,2,3,2,4,6,6,30,1,33,0.06060606060606061,13,12,6,15,18,3,0.8333333333333334,3,0,0
2022-2023,2022020384,2022-12-04,PIT,PIT vs. STL,W,HOME,6,2,6,11,17,4,26,2,38,0.15789473684210525,12,6,8,26,28,2,0.9285714285714286,2,0,0
2022-2023,2022020389,2022-12-04,SEA,SEA vs. FLA,L,HOME,1,5,1,1,2,8,25,0,36,0.027777777777777776,13,10,12,23,28,5,0.8214285714285714,2,3,0
2022-2023,2022020383,2022-12-04,SJS,SJS @ OTT,L,AWAY,2,5,2,4,6,17,24,1,37,0.05405405405405406,21,4,15,34,39,5,0.8717948717948718,2,3,0
2022-2023,2022020384,2022-12-04,STL,STL @ PIT,L,AWAY,2,6,2,4,6,8,36,0,28,0.07142857142857142,16,4,3,32,37,5,0.8648648648648649,3,2,0
2022-2023,2022020385,2022-12-04,TBL,TBL vs. TOR,W,HOME,4,3,4,7,11,14,20,2,33,0.12121212121212122,11,12,8,36,39,3,0.9230769230769231,1,1,0
2022-2023,2022020385,2022-12-04,TOR,TOR @ TBL,L,AWAY,3,4,3,3,6,16,31,1,39,0.07692307692307693,10,8,5,29,33,4,0.8787878787878788,2,2,0
2022-2023,2022020388,2022-12-04,VAN,VAN vs. ARI,W,HOME,3,2,3,5,8,6,25,2,32,0.09375,7,5,5,21,23,2,0.9130434782608695,1,1,0
2022-2023,2022020386,2022-12-04,VGK,VGK @ DET,W,AWAY,4,1,4,7,11,6,20,1,25,0.16,23,4,7,24,25,1,0.96,0,1,0
2022-2023,2022020392,2022-12-04,WPG,WPG vs. ANA,W,HOME,5,2,5,10,15,6,18,1,40,0.125,17,6,13,28,30,2,0.9333333333333333,2,0,0
2022-2023,2022020390,2022-12-04,WSH,WSH @ CGY,L,AWAY,2,5,2,4,6,6,24,1,29,0.06896551724137931,20,6,4,31,35,4,0.8857142857142857,4,0,0
2022-2023,2022020395,2022-12-05,BUF,BUF vs. SJS,W,HOME,6,3,6,9,15,4,9,2,38,0.15789473684210525,10,4,2,26,29,3,0.896551724137931,2,1,0
2022-2023,2022020396,2022-12-05,CHI,CHI @ NYI,L,AWAY,0,3,0,0,0,9,19,0,21,0.0,20,5,6,37,40,3,0.925,3,0,0
2022-2023,2022020396,2022-12-05,NYI,NYI vs. CHI,W,HOME,3,0,3,6,9,7,19,0,40,0.075,15,4,10,21,21,0,1.0,0,0,0
