game_id,date,season,home_team,away_team,home_score,away_score,home_won,home_wins_l10,away_wins_l10,home_plus_minus_l10,away_plus_minus_l10,home_ppg_l10,away_ppg_l10,home_opp_ppg_l10,away_opp_ppg_l10,home_rest_days,away_rest_days,is_back_to_back_home,is_back_to_back_away,home_top3_avg_ppg,away_top3_avg_ppg,home_top5_avg_mpg,away_top5_avg_mpg,home_top6_total_plusminus,away_top6_total_plusminus,home_star_ppg,away_star_ppg,home_6thman_quality,away_6thman_quality,home_depth_variance,away_depth_variance,home_fg_pct_l10,away_fg_pct_l10,home_fg3_pct_l10,away_fg3_pct_l10
20000185.0,2000-11-25,2000-01,MIA,HOU,80,91,0,4.0,6.0,-2.9,1.6,82.4,92.5,85.3,90.9,0.0,2.0,1,0,15.708333333333334,15.244755244755243,36.17764898989899,28.649911421911423,4.776515151515151,6.587412587412588,12.583333333333334,17.307692307692307,5.333333333333333,9.846153846153848,5.276949076474834,4.477343744459159,0.4043,0.4498,0.3238999999999999,0.3302
20000189.0,2000-11-25,2000-01,LAC,PHX,89,95,0,3.0,8.0,-4.5,6.7,86.3,92.8,90.8,86.1,0.0,0.0,1,1,12.29273504273504,12.611111111111107,28.278445726495725,32.70891666666667,-19.389743589743592,28.916666666666668,16.846153846153847,17.583333333333332,4.833333333333333,12.166666666666666,4.580632968184378,5.526954154163233,0.4128999999999999,0.4497,0.2933,0.2331
20000190.0,2000-11-25,2000-01,GSW,MIN,114,93,1,2.0,6.0,-8.5,2.0,88.3,97.7,96.8,95.7,0.0,0.0,1,1,16.74358974358974,18.02777777777777,34.774485547785545,30.34966666666666,-25.17179487179487,6.291666666666666,16.923076923076923,24.58333333333333,10.461538461538462,18.125,4.927026660773851,7.582589249209152,0.4003,0.4597,0.2896,0.4025
20000187.0,2000-11-25,2000-01,DAL,DEN,108,84,1,6.0,6.0,-3.5,-4.6,92.0,94.5,95.5,99.1,3.0,0.0,0,1,14.82051282051282,13.67948717948718,30.78071794871795,27.412401709401717,-1.9230769230769231,-8.871794871794872,18.307692307692307,15.5,8.0,6.538461538461538,4.844749491267438,4.608996647711878,0.4427,0.4444,0.3271,0.3585
20000186.0,2000-11-25,2000-01,CHH,CLE,109,98,1,5.0,7.0,4.6,2.1,91.1,92.2,86.5,90.1,0.0,0.0,1,1,13.674603174603176,11.583333333333334,35.78802777777778,26.51599537037037,30.835714285714285,15.944444444444446,13.785714285714286,12.666666666666666,3.0,9.666666666666666,5.837222545405959,1.256556877019574,0.4229,0.4875,0.3483,0.414
20000193.0,2000-11-26,2000-01,BOS,VAN,87,98,0,4.0,2.0,-4.6,-2.5,94.8,89.1,99.4,91.6,1.0,1.0,0,0,17.0,13.694444444444445,30.464499999999997,28.67835101010101,3.666666666666667,-1.0984848484848482,7.5,20.0,5.416666666666667,6.583333333333333,7.329670802571837,5.876841712903158,0.4109,0.4323,0.3669,0.3566
20000195.0,2000-11-26,2000-01,DET,UTA,79,94,0,4.0,7.0,-0.8,10.5,97.1,98.1,97.9,87.6,1.0,1.0,0,0,14.025641025641027,17.01262626262626,28.74113888888889,29.650967676767674,-13.173076923076923,33.487878787878785,27.846153846153847,23.454545454545453,6.461538461538462,4.5,8.754328318026618,6.712458208016487,0.4445,0.4897,0.3255,0.3911
20000194.0,2000-11-26,2000-01,TOR,CHI,101,89,1,7.0,1.0,7.6,-16.1,95.7,81.0,88.1,97.1,0.0,3.0,1,0,9.416666666666666,14.333333333333334,28.33177777777778,27.524611111111117,22.333333333333336,-46.66666666666666,8.166666666666666,17.166666666666668,8.0,2.875,2.214012613300081,6.314981635409208,0.4365,0.3742,0.3446,0.3026
20000198.0,2000-11-27,2000-01,LAC,LAL,83,98,0,3.0,7.0,-4.6,4.3,84.9,101.5,89.5,97.2,1.0,2.0,0,0,11.921245421245422,19.331196581196583,27.83432051282051,30.389559829059824,-22.05644355644356,24.487179487179485,11.76923076923077,25.916666666666668,5.727272727272728,6.333333333333333,4.216009108307429,10.33717221273241,0.4027,0.4807,0.2746,0.4067999999999999
20000196.0,2000-11-27,2000-01,NYK,VAN,97,72,1,5.0,3.0,0.4,-0.5,84.2,90.0,83.8,90.5,1.0,0.0,0,1,14.766233766233768,13.63034188034188,33.79041125541126,28.717200854700856,5.728354978354979,-1.6602564102564106,15.727272727272728,5.769230769230769,4.5,3.5,4.735659868635991,6.48286369141477,0.4227,0.4378,0.2937,0.3499
