game_id,date,season,home_team,away_team,home_score,away_score,home_won,home_wins_l10,away_wins_l10,home_net_rating_l10,away_net_rating_l10,home_ppg_l10,away_ppg_l10,home_opp_ppg_l10,away_opp_ppg_l10,home_rest_days,away_rest_days,is_back_to_back_home,is_back_to_back_away,home_top3_avg_ppg,away_top3_avg_ppg,home_top5_avg_mpg,away_top5_avg_mpg,home_top6_total_plusminus,away_top6_total_plusminus,home_star_ppg,away_star_ppg,home_6thman_quality,away_6thman_quality,home_depth_variance,away_depth_variance,home_fg_pct_l10,away_fg_pct_l10,home_fg3_pct_l10,away_fg3_pct_l10
12100040,2021-10-11,2021-22,MIA,CHA,104,103,1,7.0,1.0,4.4,-7.375,97.6,91.0,93.2,98.375,2.0,3.0,0.0,0.0,13.277777777777777,8.5,19.36911111111111,23.357222222222223,43.0,-31.5,25.333333333333332,9.5,5.333333333333333,9.0,8.33960874826116,5.174098597465679,0.44530000000000003,0.430875,0.34530000000000005,0.302
12100047,2021-10-12,2021-22,LAL,GSW,99,111,0,3.0,6.0,-10.1,3.3,92.0,98.6,102.1,95.3,1.0,3.0,0.0,0.0,8.454545454545455,3.888888888888889,19.469343434343436,16.819180555555555,-38.03939393939394,21.208333333333332,13.0,1.0,8.6,3.0,2.644596456804887,4.217248532536965,0.4069,0.42210000000000003,0.3175,0.3548
12100046,2021-10-12,2021-22,WAS,TOR,108,113,0,1.0,7.0,-6.428571428571429,5.7,91.42857142857143,99.8,97.85714285714286,94.1,2.0,0.0,0.0,1.0,10.666666666666666,12.347222222222221,21.601666666666667,22.566329365079365,-29.5,10.93452380952381,7.5,12.625,13.5,5.5,4.54972526643093,4.009133828308552,0.39371428571428574,0.42590000000000006,0.2632857142857143,0.3468
12100052,2021-10-13,2021-22,OKC,DEN,108,99,1,3.0,2.0,-7.125,-6.0,89.625,95.0,96.75,101.0,2.0,4.0,0.0,0.0,8.055555555555555,10.055555555555555,18.54277777777778,18.26031746031746,-60.0,39.666666666666664,9.666666666666666,13.5,6.5,19.5,3.9506211419734245,7.592284343797147,0.408125,0.4272222222222222,0.29612499999999997,0.32666666666666666
12100051,2021-10-13,2021-22,NYK,DET,108,100,1,7.0,4.0,8.444444444444445,-4.125,100.88888888888889,93.125,92.44444444444444,97.25,3.0,1.0,0.0,0.0,16.166666666666668,13.833333333333334,25.095000000000002,22.059666666666665,68.0,-26.42857142857143,17.5,13.5,7.5,11.5,4.576206580418619,3.4733435830995045,0.44577777777777783,0.4355,0.38166666666666665,0.309625
12100054,2021-10-13,2021-22,PHX,POR,119,74,1,5.0,2.0,8.88888888888889,-11.375,94.22222222222223,84.875,85.33333333333333,96.25,2.0,1.0,0.0,0.0,5.444444444444444,9.666666666666666,16.240111111111112,19.018571428571427,9.523809523809524,-19.142857142857142,6.333333333333333,3.0,8.666666666666666,10.0,4.529144723613681,5.508188091779526,0.4057777777777778,0.425125,0.30733333333333335,0.29425
12100049,2021-10-13,2021-22,IND,MEM,109,107,1,5.0,6.0,7.125,7.2,94.625,99.6,87.5,92.4,4.0,1.0,0.0,0.0,12.333333333333334,8.342857142857142,20.305,20.12067261904762,-5.0,10.357142857142858,16.5,9.6,5.0,9.25,5.039841267341661,2.7563346952757666,0.443625,0.4343,0.324,0.3115
12100048,2021-10-13,2021-22,CHA,DAL,59,127,0,1.0,4.0,-14.11111111111111,5.5,87.44444444444444,93.75,101.55555555555556,88.25,1.0,4.0,0.0,0.0,5.0,11.333333333333334,21.555904761904763,17.025333333333332,-11.80952380952381,41.5,8.333333333333334,16.5,7.2,14.0,5.45221806092022,5.347896782848375,0.41344444444444445,0.43174999999999997,0.28600000000000003,0.28225
12100053,2021-10-13,2021-22,UTA,MIL,124,120,1,5.0,2.0,1.7777777777777777,-5.0,94.77777777777777,94.22222222222223,93.0,99.22222222222223,1.0,2.0,0.0,0.0,11.777777777777779,12.333333333333334,21.05492063492063,18.366666666666667,20.666666666666668,35.07142857142857,4.0,10.0,19.0,20.285714285714285,5.646857466249887,4.2799961853883435,0.43466666666666665,0.43066666666666664,0.32055555555555554,0.3257777777777778
12100050,2021-10-13,2021-22,ORL,BOS,103,102,1,3.0,6.0,-5.777777777777778,6.625,88.77777777777777,97.5,94.55555555555556,90.875,2.0,3.0,0.0,0.0,9.301587301587302,10.89047619047619,21.7835873015873,15.423047619047619,-24.523809523809522,11.471428571428572,9.428571428571429,10.6,1.0,5.8,4.226683405190144,5.487088121619861,0.39766666666666667,0.44625,0.34844444444444445,0.376375
12100058,2021-10-14,2021-22,SAC,LAL,116,112,1,9.0,2.0,12.2,-10.6,97.2,95.9,85.0,106.5,2.0,1.0,0.0,0.0,13.344444444444443,11.777777777777777,22.236355555555555,22.62788888888889,72.8,-37.61666666666666,15.0,14.75,7.5,10.5,2.5454752885157705,3.3641905085440356,0.4349,0.4157,0.3097,0.3271
12100055,2021-10-14,2021-22,ATL,MIA,127,92,1,4.0,6.0,-1.5555555555555556,0.2,94.11111111111111,97.4,95.66666666666667,97.2,4.0,2.0,0.0,0.0,12.222222222222221,6.876190476190477,23.580000000000002,21.82751322751323,-26.5,17.441269841269843,14.0,7.428571428571429,5.666666666666667,7.0,3.5942340656276848,4.90948202699741,0.44266666666666665,0.4361,0.33555555555555555,0.34199999999999997
12100057,2021-10-14,2021-22,OKC,DEN,107,113,0,3.0,3.0,-7.0,-4.8,91.55555555555556,96.8,98.55555555555556,101.6,0.0,0.0,1.0,1.0,8.333333333333334,8.958333333333334,20.450958333333332,16.894210317460317,-32.5,-30.392857142857142,9.25,17.75,4.5,4.25,2.442356273492192,5.925221869639952,0.41022222222222227,0.4282,0.29866666666666664,0.3378
12100056,2021-10-14,2021-22,BKN,MIN,107,101,1,6.0,7.0,1.8888888888888888,5.555555555555555,99.33333333333333,97.55555555555556,97.44444444444444,92.0,2.0,2.0,0.0,0.0,14.666666666666666,11.111111111111109,20.506666666666668,20.827063492063495,-21.0,31.833333333333332,20.5,11.666666666666666,5.0,7.0,6.314665470157545,3.840777057463741,0.4262222222222222,0.439,0.32655555555555554,0.2962222222222222
12100066,2021-10-15,2021-22,GSW,POR,119,97,1,7.0,2.0,6.2,-12.555555555555555,101.8,86.22222222222223,95.6,98.77777777777777,2.0,1.0,0.0,0.0,15.972222222222221,8.277777777777779,19.059499999999996,19.285555555555554,22.166666666666668,-55.125,19.0,1.5,9.0,7.125,6.859030273755635,3.9784503427376885,0.4225,0.4225555555555556,0.3505,0.28933333333333333
12100061,2021-10-15,2021-22,IND,CLE,94,110,0,5.0,4.0,4.555555555555555,-4.4,94.55555555555556,93.1,90.0,97.5,1.0,4.0,0.0,0.0,6.677777777777777,6.013888888888888,16.49561111111111,12.347097222222223,11.966666666666665,-5.725,7.5,10.875,14.666666666666666,2.0,4.599214908848876,3.1632455935613324,0.4398888888888889,0.4286,0.32333333333333336,0.32989999999999997
12100060,2021-10-15,2021-22,DET,PHI,112,108,1,5.0,5.0,-3.2222222222222223,1.6666666666666667,95.22222222222223,102.77777777777777,98.44444444444444,101.11111111111111,1.0,3.0,0.0,0.0,13.708333333333334,11.013888888888888,24.34636111111111,23.415714285714284,-13.666666666666666,42.11904761904762,16.666666666666668,15.0,9.333333333333334,9.333333333333334,3.6488598549054667,5.088354481774982,0.44122222222222224,0.4582222222222222,0.31222222222222223,0.318
12100062,2021-10-15,2021-22,NYK,WAS,115,113,1,8.0,1.0,7.8,-5.875,102.3,94.125,94.5,100.0,1.0,2.0,0.0,0.0,17.5,10.944444444444445,22.330555555555556,21.392222222222223,56.44444444444445,-17.333333333333332,24.5,10.333333333333334,10.88888888888889,5.0,7.966474247379224,3.4903305584725652,0.4424,0.40625,0.37920000000000004,0.28037500000000004
12100059,2021-10-15,2021-22,MIA,BOS,121,100,1,6.0,6.0,0.3,3.5555555555555554,99.8,97.77777777777777,99.5,94.22222222222223,0.0,1.0,1.0,0.0,11.416666666666666,12.055555555555557,21.412222222222223,19.967777777777776,25.083333333333332,-14.0,11.25,19.0,5.666666666666667,4.5,5.6665849667313015,5.286688384430661,0.43529999999999996,0.446,0.34490000000000004,0.3671111111111111
12100063,2021-10-15,2021-22,CHI,MEM,118,105,1,6.0,5.0,8.11111111111111,5.2,98.88888888888889,101.0,90.77777777777777,95.8,4.0,1.0,0.0,0.0,15.888888888888891,15.888888888888888,26.665555555555557,24.913166666666665,98.66666666666667,86.875,19.666666666666668,14.333333333333334,21.0,10.375,4.625613072479831,5.162610414925408,0.41133333333333333,0.4406,0.3002222222222222,0.3066
12100064,2021-10-15,2021-22,MIL,DAL,103,114,0,2.0,5.0,-5.6,6.111111111111111,95.1,96.0,100.7,89.88888888888889,1.0,1.0,0.0,0.0,11.944444444444445,9.428571428571429,20.167777777777776,17.486936507936505,31.791666666666664,66.33333333333334,12.0,4.5,19.375,3.0,3.724395613409669,3.797762101102227,0.4324,0.43366666666666664,0.3207,0.2907777777777778
12100065,2021-10-15,2021-22,SAS,HOU,126,98,1,4.0,4.0,0.8,-4.666666666666667,102.3,95.88888888888889,101.5,100.55555555555556,4.0,3.0,0.0,0.0,13.416666666666666,14.777777777777777,22.7685,23.80865079365079,9.625,-21.928571428571427,15.75,16.333333333333332,13.75,2.0,4.241365138813298,5.5622363458454895,0.45170000000000005,0.4082222222222222,0.3507,0.28933333333333333
22100002,2021-10-19,2021-22,LAL,GSW,114,121,0,2.0,8.0,-10.4,7.1,99.1,105.0,109.5,97.9,4.0,3.0,0.0,0.0,14.255555555555555,13.483333333333334,23.422944444444447,19.453733333333332,-40.1,41.75,14.6,24.5,3.0,21.8,5.4790780516704,7.579094053161412,0.4199,0.42300000000000004,0.3397,0.3519
22100001,2021-10-19,2021-22,MIL,BKN,127,104,1,2.0,6.0,-3.6,-0.6,99.7,99.8,103.3,100.4,3.0,4.0,0.0,0.0,15.527777777777777,15.111111111111109,21.461944444444445,23.27477777777778,21.166666666666664,6.333333333333332,18.333333333333332,13.666666666666666,18.88888888888889,5.5,4.9121107789347285,5.890120416300376,0.44139999999999996,0.4276,0.3379,0.347
