game_id,date,season,home_team,away_team,home_score,away_score,home_won,home_wins_l10,away_wins_l10,home_net_rating_l10,away_net_rating_l10,home_ppg_l10,away_ppg_l10,home_opp_ppg_l10,away_opp_ppg_l10,home_rest_days,away_rest_days,is_back_to_back_home,is_back_to_back_away,home_top3_avg_ppg,away_top3_avg_ppg,home_top5_avg_mpg,away_top5_avg_mpg,home_top6_total_plusminus,away_top6_total_plusminus,home_star_ppg,away_star_ppg,home_6thman_quality,away_6thman_quality,home_depth_variance,away_depth_variance,home_fg_pct_l10,away_fg_pct_l10,home_fg3_pct_l10,away_fg3_pct_l10
20100777,2002-02-22,2001-02,NJN,NYK,115,93,1,7.0,3.0,11.2,-2.7,104.3,94.1,93.1,96.8,0.0,1.0,1,0,11.080670003850594,15.12820512820513,30.115477128647786,30.09583333333333,19.978006797784424,-10.942307692307692,14.660377358490566,19.442307692307693,9.22,8.961538461538462,4.738577782838895,6.643633781484738,0.4668,0.4401,0.3932,0.4128
20100775,2002-02-22,2001-02,TOR,DET,72,80,0,2.0,8.0,-5.2,4.8,85.2,92.0,90.4,87.2,1.0,1.0,0,0,12.115469824293355,14.77928607340372,29.358518638577458,31.670955315459516,-1.7579136814430931,6.581548003816911,12.647058823529411,7.519230769230769,1.5714285714285714,12.75,4.604415716029967,5.505445186541589,0.42489999999999994,0.4389,0.32720000000000005,0.3846
20100784,2002-02-23,2001-02,WAS,MIA,95,97,0,5.0,6.0,-1.6,2.5,95.8,89.9,97.4,87.4,1.0,2.0,0,0,17.134741075917546,12.700715595856261,28.93136652356476,33.11133927264861,0.758537553210139,-2.9347285081300427,19.666666666666668,19.07843137254902,6.7727272727272725,7.480769230769231,7.7033792429627015,4.4182377050152715,0.44880000000000003,0.4326,0.41640000000000005,0.3206
20100788,2002-02-23,2001-02,SAS,MIN,88,112,0,6.0,5.0,6.0,1.1,95.9,99.0,89.9,97.9,1.0,1.0,0,0,15.33659893565554,16.297460982995574,31.256918984841157,31.52329792685768,23.179698838896954,15.104266863978296,24.79245283018868,21.18867924528302,6.132075471698113,4.9411764705882355,6.492209083533181,6.384224537954487,0.43360000000000004,0.45549999999999996,0.3427,0.3557
20100782,2002-02-23,2001-02,ORL,PHI,105,87,1,6.0,5.0,-0.2,1.6,101.6,91.9,101.8,90.3,1.0,2.0,0,0,17.884806079664568,17.41690688329839,32.280368480470564,33.23195333365097,18.098741866848336,12.2492233657328,16.020833333333332,30.555555555555557,9.538461538461538,3.6,6.184746521450768,9.979335814415313,0.4524,0.41319999999999996,0.4043,0.15109999999999998
20100789,2002-02-23,2001-02,POR,DEN,101,90,1,6.0,3.0,2.9,-10.8,98.9,93.5,96.0,104.3,1.0,2.0,0,0,14.797215655371682,7.6563841469501845,33.311706014369136,21.97183183093246,14.980734780688529,-8.517064485032893,14.02127659574468,12.90566037735849,1.2173913043478262,11.232558139534884,6.376188477495627,3.9403075493007695,0.46980000000000005,0.4338,0.35419999999999996,0.35800000000000004
20100787,2002-02-23,2001-02,HOU,BOS,99,89,1,5.0,5.0,-1.8,-2.6,92.8,93.8,94.6,96.4,1.0,1.0,0,0,13.935231910946195,18.971983990851914,31.588514003298293,32.55904244753616,-11.85126846698275,9.424133806232287,20.68,22.563636363636363,9.314814814814815,10.609756097560975,7.80610392322591,8.131880759594985,0.44530000000000003,0.41509999999999997,0.3504,0.3218
20100783,2002-02-23,2001-02,DAL,SAC,111,97,1,6.0,6.0,-0.2,3.3,107.0,104.5,107.2,101.2,1.0,1.0,0,0,15.956622129476662,19.63006522863387,32.52228363626238,33.27486461057758,1.1687778628668681,29.0117213204396,24.0188679245283,24.379310344827587,21.444444444444443,10.185185185185185,6.8946535366505355,6.065262283932776,0.4504,0.4559,0.35419999999999996,0.3343
20100786,2002-02-23,2001-02,CHI,GSW,105,91,1,5.0,1.0,-5.7,-5.4,94.3,99.7,100.0,105.1,0.0,0.0,1,1,12.596229857099422,10.530040221216693,25.96784871049666,25.37273778998779,-18.22854121581743,-14.11259888570813,18.90909090909091,12.903846153846153,4.05,8.903846153846153,5.576713765916666,5.926646834518859,0.4385,0.42540000000000006,0.3665,0.3017
20100785,2002-02-23,2001-02,IND,LAC,106,88,1,4.0,4.0,-4.1,-3.9,94.7,93.7,98.8,97.6,0.0,1.0,1,0,14.986458734437171,13.902557319223988,30.254351916812663,31.37002340468174,-10.38062499632977,-3.0909571909571905,16.62264150943396,18.314814814814813,6.555555555555555,8.6,5.034636332459384,3.9687514144873326,0.4545,0.42540000000000006,0.3496,0.323
